상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
10:46,11:44,12:00,11:16,12:12,12:29
10:54,11:52,12:08,11:24,12:20,12:37
11:02,12:00,12:16,11:32,12:28,12:45
11:10,12:08,12:24,11:40,12:36,12:53
11:18,12:16,12:32,11:48,12:44,13:01
11:26,12:24,12:40,11:56,12:52,13:09
11:34,12:31,12:48,12:04,13:00,13:17
11:42,12:38,12:56,12:12,13:08,13:25
11:50,12:45,13:04,12:20,13:15,13:33
11:58,12:51,13:12,12:28,13:21,13:41
12:06,12:57,13:20,12:36,13:27,13:49
12:14,13:03,13:28,12:44,13:33,13:57
12:22,13:09,13:36,12:52,13:39,14:05
12:30,13:15,13:44,13:00,13:45,14:13
12:38,13:21,13:52,13:08,13:51,14:21
12:46,13:27,14:00,13:16,13:57,14:29
12:54,13:33,14:08,13:24,14:03,14:37
13:02,13:39,14:16,13:32,14:09,14:45
13:10,13:45,14:24,13:40,14:15,14:53
13:18,13:51,14:32,13:48,14:21,15:01
13:26,13:57,14:40,13:56,14:27,15:09
13:34,14:03,14:48,14:04,14:33,15:17
13:42,14:10,14:56,14:12,14:40,15:25
13:50,14:17,15:04,14:20,14:47,15:33
13:58,14:25,15:12,14:28,14:54,15:41
14:06,14:33,15:20,14:36,15:02,15:49
14:14,14:41,15:28,14:44,15:10,15:57
14:22,14:49,15:36,14:52,15:18,16:05
14:30,14:57,15:44,15:00,15:26,16:13
14:38,15:05,15:52,15:08,15:34,16:21
14:46,15:13,16:00,15:16,15:42,16:29
14:54,15:21,16:08,15:24,15:50,16:37
15:02,15:29,16:16,15:32,15:58,16:45
15:10,15:37,16:24,15:40,16:06,16:53
15:18,15:45,16:32,15:48,16:14,17:01
15:26,15:53,16:40,15:56,16:22,17:09
15:34,16:01,16:48,16:04,16:30,17:17
15:42,16:09,16:56,16:12,16:38,17:25
15:50,16:17,17:04,16:20,16:46,17:33
15:58,16:25,17:12,16:28,16:54,17:41
16:06,16:33,17:20,16:36,17:02,17:49
16:14,16:41,17:28,16:44,17:10,17:57
16:22,16:49,17:36,16:52,17:18,18:05
16:30,16:57,17:44,17:00,17:26,18:13
16:38,17:05,17:52,17:08,17:34,18:21
16:46,17:13,18:00,17:16,17:42,18:29
16:54,17:21,18:08,17:24,17:50,18:37
17:02,17:29,18:16,17:32,17:58,18:45
17:10,17:37,18:24,17:40,18:06,18:53
17:18,17:44,18:32,17:48,18:14,19:01
17:26,17:51,18:40,17:56,18:21,19:09
17:34,17:58,18:48,18:04,18:28,19:17
17:42,18:04,18:56,18:12,18:35,19:25
17:50,18:10,19:04,18:20,18:41,19:33
17:58,18:16,19:12,18:27,18:47,19:41
18:06,18:22,19:20,18:34,18:53,19:49
18:13,18:28,19:28,18:40,18:59,19:57
18:19,18:34,19:36,18:46,19:05,20:05
18:24,18:40,19:44,18:52,19:11,20:13
18:29,18:46,19:52,18:57,19:17,20:21
18:34,18:53,20:00,19:02,19:23,20:29
18:39,19:00,20:08,19:07,19:30,20:37
18:44,19:07,20:16,19:12,19:37,20:45
18:49,19:15,20:24,19:17,19:44,20:53
18:54,19:23,20:32,19:22,19:52,21:01
18:59,19:31,20:40,19:27,20:00,21:09
19:04,19:39,20:48,19:32,20:08,21:17
19:09,19:47,20:56,19:37,20:16,21:25
19:14,19:55,21:04,19:42,20:24,21:33
19:19,20:03,21:12,19:47,20:32,21:41
19:24,20:11,21:20,19:52,20:40,21:49
19:29,20:19,21:28,19:57,20:48,21:57
19:34,20:27,21:36,20:02,20:56,22:05
19:39,20:35,21:44,20:07,21:04,22:13
19:46,20:43,21:52,20:14,21:12,22:21
19:53,20:51,22:00,20:22,21:20,22:29
20:00,20:59,22:08,20:30,21:28,22:37
20:08,21:07,22:16,20:38,21:36,22:45
20:16,21:15,22:24,20:46,21:44,22:53
20:24,21:23,22:33,20:54,21:52,23:01
20:32,21:31,22:43,21:02,22:00,23:10
20:40,21:39,22:54,21:10,22:08,23:20
20:48,21:47,23:06,21:18,22:16,23:30
20:56,21:55,23:18,21:26,22:24,23:40
21:04,22:03,23:32,21:34,22:32,23:51
21:12,22:12,,21:42,22:40,
21:20,22:22,,21:50,22:49,
21:28,22:32,,21:58,22:59,
21:36,22:43,,22:06,23:09,
21:44,22:54,,22:14,23:19,
21:52,23:06,,22:22,23:29,
22:00,23:18,,22:30,23:40,
22:08,23:32,,22:38,23:51,
22:16,,,22:46,,
22:24,,,22:54,,
22:33,,,23:02,,
22:43,,,23:11,,
22:54,,,23:20,,
23:06,,,23:30,,
23:18,,,23:40,,
23:32,,,23:51,,
