상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
6:09,6:09,6:09,5:30,5:30,5:30
6:20,6:20,6:20,5:43,5:43,5:43
6:32,6:32,6:32,5:55,5:55,5:55
6:43,6:43,6:43,6:06,6:06,6:06
6:53,6:53,6:53,6:16,6:16,6:16
7:03,7:03,7:03,6:26,6:26,6:26
7:12,7:12,7:12,6:35,6:35,6:35
7:21,7:21,7:21,6:44,6:43,6:43
7:29,7:29,7:29,6:52,6:51,6:51
7:37,7:37,7:37,6:59,6:59,6:59
7:45,7:45,7:45,7:05,7:07,7:07
7:52,7:53,7:53,7:11,7:15,7:15
7:59,8:01,8:01,7:17,7:23,7:23
8:06,8:09,8:09,7:23,7:31,7:31
8:13,8:17,8:17,7:28,7:38,7:39
8:18,8:25,8:25,7:33,7:45,7:47
8:23,8:32,8:33,7:38,7:52,7:55
8:28,8:39,8:41,7:43,7:59,8:03
8:33,8:46,8:49,7:48,8:06,8:11
8:38,8:53,8:57,7:53,8:13,8:19
8:43,9:00,9:05,7:58,8:20,8:27
8:48,9:07,9:13,8:03,8:27,8:35
8:53,9:14,9:21,8:08,8:34,8:43
8:58,9:21,9:29,8:13,8:41,8:51
9:03,9:28,9:37,8:18,8:48,8:59
9:08,9:35,9:45,8:23,8:55,9:07
9:13,9:42,9:53,8:28,9:02,9:15
9:18,9:49,10:01,8:33,9:09,9:23
9:23,9:56,10:09,8:38,9:16,9:31
9:28,10:03,10:17,8:43,9:23,9:39
9:33,10:10,10:25,8:48,9:30,9:47
9:38,10:17,10:33,8:53,9:38,9:55
9:43,10:25,10:41,8:58,9:46,10:03
9:48,10:33,10:49,9:03,9:54,10:11
9:53,10:41,10:57,9:09,10:02,10:19
9:59,10:49,11:05,9:15,10:10,10:27
10:05,10:57,11:13,9:22,10:18,10:35
10:11,11:05,11:21,9:30,10:26,10:43
10:17,11:13,11:29,9:38,10:34,10:51
10:24,11:21,11:37,9:46,10:42,10:59
10:31,11:29,11:45,9:54,10:50,11:07
10:39,11:37,11:53,10:02,10:58,11:15
10:47,11:45,12:01,10:10,11:06,11:23
10:55,11:53,12:09,10:18,11:14,11:31
11:03,12:01,12:17,10:26,11:22,11:39
11:11,12:09,12:25,10:34,11:30,11:47
11:19,12:17,12:33,10:42,11:38,11:55
11:27,12:25,12:41,10:50,11:46,12:03
11:35,12:33,12:49,10:58,11:54,12:11
11:43,12:41,12:57,11:06,12:02,12:19
11:51,12:49,13:05,11:14,12:10,12:27
11:59,12:57,13:13,11:22,12:18,12:35
12:07,13:05,13:21,11:30,12:26,12:43
12:15,13:12,13:29,11:38,12:33,12:51
12:23,13:19,13:37,11:46,12:39,12:59
12:31,13:26,13:45,11:54,12:45,13:07
12:39,13:32,13:53,12:02,12:51,13:15
12:47,13:38,14:01,12:10,12:57,13:23
12:55,13:44,14:09,12:18,13:03,13:31
13:03,13:50,14:17,12:26,13:09,13:39
13:11,13:56,14:25,12:34,13:15,13:47
13:19,14:02,14:33,12:42,13:21,13:55
13:27,14:08,14:41,12:50,13:27,14:03
