상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
5:49,5:49,5:49,5:36,5:36,5:36
6:00,6:00,6:00,5:50,5:50,5:50
6:12,6:12,6:12,6:03,6:03,6:03
6:23,6:23,6:23,6:15,6:15,6:15
6:33,6:33,6:33,6:26,6:26,6:26
6:43,6:43,6:43,6:36,6:36,6:36
6:52,6:52,6:52,6:46,6:46,6:46
7:01,7:01,7:01,6:55,6:55,6:55
7:09,7:09,7:09,7:04,7:03,7:03
7:17,7:17,7:17,7:12,7:11,7:11
7:25,7:25,7:25,7:19,7:19,7:19
7:32,7:33,7:33,7:25,7:27,7:27
7:39,7:41,7:41,7:31,7:35,7:35
7:46,7:49,7:49,7:37,7:43,7:43
7:53,7:57,7:57,7:43,7:51,7:51
7:58,8:05,8:05,7:48,7:58,7:59
8:03,8:12,8:13,7:53,8:05,8:07
8:08,8:19,8:21,7:58,8:12,8:15
8:13,8:26,8:29,8:03,8:19,8:23
8:18,8:33,8:37,8:08,8:26,8:31
8:23,8:40,8:45,8:13,8:33,8:39
8:28,8:47,8:53,8:18,8:40,8:47
8:33,8:54,9:01,8:23,8:47,8:55
8:38,9:01,9:09,8:28,8:54,9:03
8:43,9:08,9:17,8:33,9:01,9:11
8:48,9:15,9:25,8:38,9:08,9:19
8:53,9:22,9:33,8:43,9:15,9:27
8:58,9:29,9:41,8:48,9:22,9:35
9:03,9:36,9:49,8:53,9:29,9:43
9:08,9:43,9:57,8:58,9:36,9:51
9:13,9:50,10:05,9:03,9:43,9:59
9:18,9:57,10:13,9:08,9:50,10:07
9:23,10:05,10:21,9:13,9:58,10:15
9:28,10:13,10:29,9:18,10:06,10:23
9:33,10:21,10:37,9:23,10:14,10:31
9:39,10:29,10:45,9:29,10:22,10:39
9:45,10:37,10:53,9:35,10:30,10:47
9:51,10:45,11:01,9:42,10:38,10:55
9:57,10:53,11:09,9:50,10:46,11:03
10:04,11:01,11:17,9:58,10:54,11:11
10:11,11:09,11:25,10:06,11:02,11:19
10:19,11:17,11:33,10:14,11:10,11:27
10:27,11:25,11:41,10:22,11:18,11:35
10:35,11:33,11:49,10:30,11:26,11:43
10:43,11:41,11:57,10:38,11:34,11:51
10:51,11:49,12:05,10:46,11:42,11:59
10:59,11:57,12:13,10:54,11:50,12:07
11:07,12:05,12:21,11:02,11:58,12:15
11:15,12:13,12:29,11:10,12:06,12:23
11:23,12:21,12:37,11:18,12:14,12:31
11:31,12:29,12:45,11:26,12:22,12:39
11:39,12:37,12:53,11:34,12:30,12:47
11:47,12:45,13:01,11:42,12:38,12:55
11:55,12:52,13:09,11:50,12:46,13:03
12:03,12:59,13:17,11:58,12:53,13:11
12:11,13:06,13:25,12:06,12:59,13:19
12:19,13:12,13:33,12:14,13:05,13:27
12:27,13:18,13:41,12:22,13:11,13:35
12:35,13:24,13:49,12:30,13:17,13:43
12:43,13:30,13:57,12:38,13:23,13:51
12:51,13:36,14:05,12:46,13:29,13:59
12:59,13:42,14:13,12:54,13:35,14:07
13:07,13:48,14:21,13:02,13:41,14:15
13:15,13:54,14:29,13:10,13:47,14:23
13:23,14:00,14:37,13:18,13:53,14:31
13:31,14:06,14:45,13:26,13:59,14:39
13:39,14:12,14:53,13:34,14:05,14:47
13:47,14:18,15:01,13:42,14:11,14:55
13:55,14:24,15:09,13:50,14:18,15:03
14:03,14:31,15:17,13:58,14:25,15:11
14:11,14:38,15:25,14:06,14:32,15:19
14:19,14:46,15:33,14:14,14:40,15:27
14:27,14:54,15:41,14:22,14:48,15:35
14:35,15:02,15:49,14:30,14:56,15:43
14:43,15:10,15:57,14:38,15:04,15:51
14:51,15:18,16:05,14:46,15:12,15:59
14:59,15:26,16:13,14:54,15:20,16:07
15:07,15:34,16:21,15:02,15:28,16:15
15:15,15:42,16:29,15:10,15:36,16:23
15:23,15:50,16:37,15:18,15:44,16:31
15:31,15:58,16:45,15:26,15:52,16:39
15:39,16:06,16:53,15:34,16:00,16:47
15:47,16:14,17:01,15:42,16:08,16:55
15:55,16:22,17:09,15:50,16:16,17:03
16:03,16:30,17:17,15:58,16:24,17:11
16:11,16:38,17:25,16:06,16:32,17:19
16:19,16:46,17:33,16:14,16:40,17:27
16:27,16:54,17:41,16:22,16:48,17:35
16:35,17:02,17:49,16:30,16:56,17:43
16:43,17:10,17:57,16:38,17:04,17:51
16:51,17:18,18:05,16:46,17:12,17:59
16:59,17:26,18:13,16:54,17:20,18:07
17:07,17:34,18:21,17:02,17:28,18:15
17:15,17:42,18:29,17:10,17:36,18:23
17:23,17:50,18:37,17:18,17:44,18:31
17:31,17:58,18:45,17:26,17:52,18:39
17:39,18:05,18:53,17:34,17:59,18:47
17:47,18:12,19:01,17:42,18:06,18:55
17:55,18:19,19:09,17:50,18:13,19:03
18:03,18:25,19:17,17:58,18:19,19:11
18:11,18:31,19:25,18:05,18:25,19:19
18:19,18:37,19:33,18:12,18:31,19:27
18:27,18:43,19:41,18:18,18:37,19:35
18:34,18:49,19:49,18:24,18:43,19:43
18:40,18:55,19:57,18:30,18:49,19:51
18:45,19:01,20:05,18:35,18:55,19:59
18:50,19:07,20:13,18:40,19:01,20:07
18:55,19:14,20:21,18:45,19:08,20:15
19:00,19:21,20:29,18:50,19:15,20:23
19:05,19:28,20:37,18:55,19:22,20:31
19:10,19:36,20:45,19:00,19:30,20:39
19:15,19:44,20:53,19:05,19:38,20:47
19:20,19:52,21:01,19:10,19:46,20:55
19:25,20:00,21:09,19:15,19:54,21:03
19:30,20:08,21:17,19:20,20:02,21:11
19:35,20:16,21:25,19:25,20:10,21:19
19:40,20:24,21:33,19:30,20:18,21:27
19:45,20:32,21:41,19:35,20:26,21:35
19:50,20:40,21:49,19:40,20:34,21:43
19:55,20:48,21:57,19:45,20:42,21:51
20:00,20:56,22:05,19:52,20:50,21:59
20:07,21:04,22:13,20:00,20:58,22:07
20:14,21:12,22:21,20:08,21:06,22:15
