상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
12:02,12:59,13:16,11:52,12:47,13:05
12:10,13:06,13:24,12:00,12:53,13:13
12:18,13:13,13:32,12:08,12:59,13:21
12:26,13:19,13:40,12:16,13:05,13:29
12:34,13:25,13:48,12:24,13:11,13:37
12:42,13:31,13:56,12:32,13:17,13:45
12:50,13:37,14:04,12:40,13:23,13:53
12:58,13:43,14:12,12:48,13:29,14:01
13:06,13:49,14:20,12:56,13:35,14:09
13:14,13:55,14:28,13:04,13:41,14:17
13:22,14:01,14:36,13:12,13:47,14:25
13:30,14:07,14:44,13:20,13:53,14:33
13:38,14:13,14:52,13:28,13:59,14:41
13:46,14:19,15:00,13:36,14:05,14:49
13:54,14:25,15:08,13:44,14:12,14:57
14:02,14:31,15:16,13:52,14:19,15:05
14:10,14:38,15:24,14:00,14:26,15:13
14:18,14:45,15:32,14:08,14:34,15:21
14:26,14:53,15:40,14:16,14:42,15:29
14:34,15:01,15:48,14:24,14:50,15:37
14:42,15:09,15:56,14:32,14:58,15:45
14:50,15:17,16:04,14:40,15:06,15:53
14:58,15:25,16:12,14:48,15:14,16:01
15:06,15:33,16:20,14:56,15:22,16:09
15:14,15:41,16:28,15:04,15:30,16:17
15:22,15:49,16:36,15:12,15:38,16:25
15:30,15:57,16:44,15:20,15:46,16:33
15:38,16:05,16:52,15:28,15:54,16:41
15:46,16:13,17:00,15:36,16:02,16:49
15:54,16:21,17:08,15:44,16:10,16:57
16:02,16:29,17:16,15:52,16:18,17:05
16:10,16:37,17:24,16:00,16:26,17:13
16:18,16:45,17:32,16:08,16:34,17:21
16:26,16:53,17:40,16:16,16:42,17:29
16:34,17:01,17:48,16:24,16:50,17:37
16:42,17:09,17:56,16:32,16:58,17:45
16:50,17:17,18:04,16:40,17:06,17:53
16:58,17:25,18:12,16:48,17:14,18:01
17:06,17:33,18:20,16:56,17:22,18:09
17:14,17:41,18:28,17:04,17:30,18:17
17:22,17:49,18:36,17:12,17:38,18:25
17:30,17:57,18:44,17:20,17:46,18:33
17:38,18:05,18:52,17:28,17:53,18:41
17:46,18:12,19:00,17:36,18:00,18:49
17:54,18:19,19:08,17:44,18:07,18:57
18:02,18:26,19:16,17:52,18:13,19:05
18:10,18:32,19:24,17:59,18:19,19:13
18:18,18:38,19:32,18:06,18:25,19:21
18:26,18:44,19:40,18:12,18:31,19:29
18:34,18:50,19:48,18:18,18:37,19:37
18:41,18:56,19:56,18:24,18:43,19:45
18:47,19:02,20:04,18:29,18:49,19:53
18:52,19:08,20:12,18:34,18:55,20:01
18:57,19:14,20:20,18:39,19:02,20:09
19:02,19:21,20:28,18:44,19:09,20:17
19:07,19:28,20:36,18:49,19:16,20:25
19:12,19:35,20:44,18:54,19:24,20:33
19:17,19:43,20:52,18:59,19:32,20:41
19:22,19:51,21:00,19:04,19:40,20:49
19:27,19:59,21:08,19:09,19:48,20:57
19:32,20:07,21:16,19:14,19:56,21:05
19:37,20:15,21:24,19:19,20:04,21:13
19:42,20:23,21:32,19:24,20:12,21:21
19:47,20:31,21:40,19:29,20:20,21:29
19:52,20:39,21:48,19:34,20:28,21:37
19:57,20:47,21:56,19:39,20:36,21:45
20:02,20:55,22:04,19:46,20:44,21:53
20:07,21:03,22:12,19:54,20:52,22:01
20:14,21:11,22:20,20:02,21:00,22:09
20:21,21:19,22:28,20:10,21:08,22:17
20:28,21:27,22:36,20:18,21:16,22:25
20:36,21:35,22:44,20:26,21:24,22:33
20:44,21:43,22:52,20:34,21:32,22:42
20:52,21:51,23:01,20:42,21:40,22:52
21:00,21:59,23:11,20:50,21:48,23:02
21:08,22:07,23:22,20:58,21:56,23:12
21:16,22:15,23:34,21:06,22:04,23:23
21:24,22:23,23:46,21:14,22:12,23:34
21:32,22:31,,21:22,22:21,
21:40,22:40,,21:30,22:31,
21:48,22:50,,21:38,22:41,
21:56,23:00,,21:46,22:51,
22:04,23:11,,21:54,23:01,
22:12,23:22,,22:02,23:12,
22:20,23:34,,22:10,23:23,
22:28,23:46,,22:18,23:34,
22:36,,,22:26,,
22:44,,,22:34,,
22:52,,,22:43,,
23:01,,,22:52,,
23:11,,,23:02,,
23:22,,,23:12,,
23:34,,,23:23,,
23:46,,,23:34,,
