상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
19:58,20:57,22:06,20:32,21:30,22:39
20:06,21:05,22:14,20:40,21:38,22:47
20:14,21:13,22:22,20:48,21:46,22:55
20:22,21:21,22:31,20:56,21:54,23:03
20:30,21:29,22:41,21:04,22:02,23:12
20:38,21:37,22:52,21:12,22:10,23:22
20:46,21:45,23:04,21:20,22:18,23:32
20:54,21:53,23:16,21:28,22:26,23:42
21:02,22:01,23:30,21:36,22:34,23:53
21:10,22:10,,21:44,22:42,
21:18,22:20,,21:52,22:51,
21:26,22:30,,22:00,23:01,
21:34,22:41,,22:08,23:11,
21:42,22:52,,22:16,23:21,
21:50,23:04,,22:24,23:31,
21:58,23:16,,22:32,23:42,
22:06,23:30,,22:40,23:53,
22:14,,,22:48,,
22:22,,,22:56,,
22:31,,,23:04,,
22:41,,,23:13,,
22:52,,,23:22,,
23:04,,,23:32,,
23:16,,,23:42,,
23:30,,,23:53,,
