상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
5:39,5:39,5:39,5:46,5:46,5:46
5:50,5:50,5:50,6:00,6:00,6:00
6:02,6:02,6:02,6:14,6:14,6:14
6:13,6:13,6:13,6:26,6:26,6:26
6:23,6:23,6:23,6:37,6:37,6:37
6:33,6:33,6:33,6:47,6:47,6:47
6:42,6:42,6:42,6:57,6:57,6:57
6:51,6:51,6:51,7:06,7:06,7:06
6:59,6:59,6:59,7:15,7:14,7:14
7:07,7:07,7:07,7:23,7:22,7:22
7:15,7:15,7:15,7:30,7:30,7:30
7:22,7:23,7:23,7:36,7:38,7:38
7:29,7:31,7:31,7:42,7:46,7:46
7:36,7:39,7:39,7:48,7:54,7:54
7:43,7:47,7:47,7:54,8:02,8:02
7:48,7:55,7:55,7:59,8:09,8:10
7:53,8:02,8:03,8:04,8:16,8:18
7:58,8:09,8:11,8:09,8:23,8:26
8:03,8:16,8:19,8:14,8:30,8:34
8:08,8:23,8:27,8:19,8:37,8:42
8:13,8:30,8:35,8:24,8:44,8:50
8:18,8:37,8:43,8:29,8:51,8:58
8:23,8:44,8:51,8:34,8:58,9:06
8:28,8:51,8:59,8:39,9:05,9:14
8:33,8:58,9:07,8:44,9:12,9:22
8:38,9:05,9:15,8:49,9:19,9:30
8:43,9:12,9:23,8:54,9:26,9:38
8:48,9:19,9:31,8:59,9:33,9:46
8:53,9:26,9:39,9:04,9:40,9:54
8:58,9:33,9:47,9:09,9:47,10:02
9:03,9:40,9:55,9:14,9:54,10:10
9:08,9:47,10:03,9:19,10:01,10:18
9:13,9:55,10:11,9:24,10:09,10:26
9:18,10:03,10:19,9:29,10:17,10:34
9:23,10:11,10:27,9:34,10:25,10:42
9:29,10:19,10:35,9:40,10:33,10:50
9:35,10:27,10:43,9:46,10:41,10:58
9:41,10:35,10:51,9:53,10:49,11:06
9:47,10:43,10:59,10:01,10:57,11:14
9:54,10:51,11:07,10:09,11:05,11:22
10:01,10:59,11:15,10:17,11:13,11:30
10:09,11:07,11:23,10:25,11:21,11:38
10:17,11:15,11:31,10:33,11:29,11:46
10:25,11:23,11:39,10:41,11:37,11:54
10:33,11:31,11:47,10:49,11:45,12:02
10:41,11:39,11:55,10:57,11:53,12:10
10:49,11:47,12:03,11:05,12:01,12:18
10:57,11:55,12:11,11:13,12:09,12:26
11:05,12:03,12:19,11:21,12:17,12:34
11:13,12:11,12:27,11:29,12:25,12:42
11:21,12:19,12:35,11:37,12:33,12:50
11:29,12:27,12:43,11:45,12:41,12:58
11:37,12:35,12:51,11:53,12:49,13:06
11:45,12:42,12:59,12:01,12:57,13:14
11:53,12:49,13:07,12:09,13:04,13:22
12:01,12:56,13:15,12:17,13:10,13:30
12:09,13:02,13:23,12:25,13:16,13:38
12:17,13:08,13:31,12:33,13:22,13:46
12:25,13:14,13:39,12:41,13:28,13:54
12:33,13:20,13:47,12:49,13:34,14:02
12:41,13:26,13:55,12:57,13:40,14:10
12:49,13:32,14:03,13:05,13:46,14:18
12:57,13:38,14:11,13:13,13:52,14:26
13:05,13:44,14:19,13:21,13:58,14:34
13:13,13:50,14:27,13:29,14:04,14:42
13:21,13:56,14:35,13:37,14:10,14:50
13:29,14:02,14:43,13:45,14:16,14:58
13:37,14:08,14:51,13:53,14:22,15:06
13:45,14:14,14:59,14:01,14:29,15:14
13:53,14:21,15:07,14:09,14:36,15:22
14:01,14:28,15:15,14:17,14:43,15:30
14:09,14:36,15:23,14:25,14:51,15:38
14:17,14:44,15:31,14:33,14:59,15:46
14:25,14:52,15:39,14:41,15:07,15:54
14:33,15:00,15:47,14:49,15:15,16:02
14:41,15:08,15:55,14:57,15:23,16:10
