상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
20:02,21:00,22:09,20:20,21:18,22:27
20:09,21:08,22:17,20:28,21:26,22:35
20:17,21:16,22:25,20:36,21:34,22:43
20:25,21:24,22:33,20:44,21:42,22:51
20:33,21:32,22:42,20:52,21:50,23:00
20:41,21:40,22:52,21:00,21:58,23:10
20:49,21:48,23:03,21:08,22:06,23:20
20:57,21:56,23:15,21:16,22:14,23:30
21:05,22:04,23:28,21:24,22:22,23:41
21:13,22:12,23:41,21:32,22:30,23:53
21:21,22:21,,21:40,22:39,
21:29,22:31,,21:48,22:49,
21:37,22:41,,21:56,22:59,
21:45,22:52,,22:04,23:09,
21:53,23:03,,22:12,23:19,
22:01,23:15,,22:20,23:30,
22:09,23:28,,22:28,23:41,
22:17,23:41,,22:36,23:53,
22:25,,,22:44,,
22:33,,,22:52,,
22:42,,,23:01,,
22:52,,,23:10,,
23:03,,,23:20,,
23:15,,,23:30,,
23:28,,,23:41,,
23:41,,,23:53,,
