상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
5:52,5:52,5:52,5:47,5:47,5:47
6:03,6:03,6:03,6:00,6:00,6:00
6:15,6:15,6:15,6:12,6:12,6:12
6:26,6:26,6:26,6:23,6:23,6:23
6:36,6:36,6:36,6:33,6:33,6:33
6:46,6:46,6:46,6:43,6:43,6:43
6:55,6:55,6:55,6:52,6:52,6:52
7:04,7:04,7:04,7:01,7:00,7:00
7:12,7:12,7:12,7:09,7:08,7:08
7:20,7:20,7:20,7:16,7:16,7:16
7:28,7:28,7:28,7:22,7:24,7:24
7:35,7:36,7:36,7:28,7:32,7:32
7:42,7:44,7:44,7:34,7:40,7:40
7:49,7:52,7:52,7:40,7:48,7:48
7:56,8:00,8:00,7:45,7:55,7:56
8:01,8:08,8:08,7:50,8:02,8:04
8:06,8:15,8:16,7:55,8:09,8:12
8:11,8:22,8:24,8:00,8:16,8:20
8:16,8:29,8:32,8:05,8:23,8:28
8:21,8:36,8:40,8:10,8:30,8:36
8:26,8:43,8:48,8:15,8:37,8:44
8:31,8:50,8:56,8:20,8:44,8:52
8:36,8:57,9:04,8:25,8:51,9:00
8:41,9:04,9:12,8:30,8:58,9:08
8:46,9:11,9:20,8:35,9:05,9:16
8:51,9:18,9:28,8:40,9:12,9:24
8:56,9:25,9:36,8:45,9:19,9:32
9:01,9:32,9:44,8:50,9:26,9:40
9:06,9:39,9:52,8:55,9:33,9:48
9:11,9:46,10:00,9:00,9:40,9:56
9:16,9:53,10:08,9:05,9:47,10:04
9:21,10:00,10:16,9:10,9:55,10:12
9:26,10:08,10:24,9:15,10:03,10:20
9:31,10:16,10:32,9:20,10:11,10:28
9:36,10:24,10:40,9:26,10:19,10:36
9:42,10:32,10:48,9:32,10:27,10:44
9:48,10:40,10:56,9:39,10:35,10:52
9:54,10:48,11:04,9:47,10:43,11:00
10:00,10:56,11:12,9:55,10:51,11:08
10:07,11:04,11:20,10:03,10:59,11:16
10:14,11:12,11:28,10:11,11:07,11:24
10:22,11:20,11:36,10:19,11:15,11:32
10:30,11:28,11:44,10:27,11:23,11:40
10:38,11:36,11:52,10:35,11:31,11:48
10:46,11:44,12:00,10:43,11:39,11:56
10:54,11:52,12:08,10:51,11:47,12:04
11:02,12:00,12:16,10:59,11:55,12:12
11:10,12:08,12:24,11:07,12:03,12:20
11:18,12:16,12:32,11:15,12:11,12:28
11:26,12:24,12:40,11:23,12:19,12:36
11:34,12:32,12:48,11:31,12:27,12:44
11:42,12:40,12:56,11:39,12:35,12:52
11:50,12:48,13:04,11:47,12:43,13:00
11:58,12:55,13:12,11:55,12:50,13:08
12:06,13:02,13:20,12:03,12:56,13:16
12:14,13:09,13:28,12:11,13:02,13:24
12:22,13:15,13:36,12:19,13:08,13:32
12:30,13:21,13:44,12:27,13:14,13:40
12:38,13:27,13:52,12:35,13:20,13:48
12:46,13:33,14:00,12:43,13:26,13:56
12:54,13:39,14:08,12:51,13:32,14:04
13:02,13:45,14:16,12:59,13:38,14:12
13:10,13:51,14:24,13:07,13:44,14:20
13:18,13:57,14:32,13:15,13:50,14:28
13:26,14:03,14:40,13:23,13:56,14:36
13:34,14:09,14:48,13:31,14:02,14:44
13:42,14:15,14:56,13:39,14:08,14:52
13:50,14:21,15:04,13:47,14:15,15:00
13:58,14:27,15:12,13:55,14:22,15:08
14:06,14:34,15:20,14:03,14:29,15:16
14:14,14:41,15:28,14:11,14:37,15:24
14:22,14:49,15:36,14:19,14:45,15:32
14:30,14:57,15:44,14:27,14:53,15:40
14:38,15:05,15:52,14:35,15:01,15:48
14:46,15:13,16:00,14:43,15:09,15:56
14:54,15:21,16:08,14:51,15:17,16:04
15:02,15:29,16:16,14:59,15:25,16:12
15:10,15:37,16:24,15:07,15:33,16:20
15:18,15:45,16:32,15:15,15:41,16:28
15:26,15:53,16:40,15:23,15:49,16:36
15:34,16:01,16:48,15:31,15:57,16:44
15:42,16:09,16:56,15:39,16:05,16:52
15:50,16:17,17:04,15:47,16:13,17:00
15:58,16:25,17:12,15:55,16:21,17:08
16:06,16:33,17:20,16:03,16:29,17:16
16:14,16:41,17:28,16:11,16:37,17:24
16:22,16:49,17:36,16:19,16:45,17:32
16:30,16:57,17:44,16:27,16:53,17:40
16:38,17:05,17:52,16:35,17:01,17:48
16:46,17:13,18:00,16:43,17:09,17:56
16:54,17:21,18:08,16:51,17:17,18:04
17:02,17:29,18:16,16:59,17:25,18:12
17:10,17:37,18:24,17:07,17:33,18:20
17:18,17:45,18:32,17:15,17:41,18:28
17:26,17:53,18:40,17:23,17:49,18:36
17:34,18:01,18:48,17:31,17:56,18:44
17:42,18:08,18:56,17:39,18:03,18:52
17:50,18:15,19:04,17:47,18:10,19:00
17:58,18:22,19:12,17:55,18:16,19:08
18:06,18:28,19:20,18:02,18:22,19:16
18:14,18:34,19:28,18:09,18:28,19:24
18:22,18:40,19:36,18:15,18:34,19:32
18:30,18:46,19:44,18:21,18:40,19:40
18:37,18:52,19:52,18:27,18:46,19:48
18:43,18:58,20:00,18:32,18:52,19:56
18:48,19:04,20:08,18:37,18:58,20:04
18:53,19:10,20:16,18:42,19:05,20:12
18:58,19:17,20:24,18:47,19:12,20:20
19:03,19:24,20:32,18:52,19:19,20:28
19:08,19:31,20:40,18:57,19:27,20:36
19:13,19:39,20:48,19:02,19:35,20:44
19:18,19:47,20:56,19:07,19:43,20:52
19:23,19:55,21:04,19:12,19:51,21:00
19:28,20:03,21:12,19:17,19:59,21:08
19:33,20:11,21:20,19:22,20:07,21:16
19:38,20:19,21:28,19:27,20:15,21:24
19:43,20:27,21:36,19:32,20:23,21:32
19:48,20:35,21:44,19:37,20:31,21:40
19:53,20:43,21:52,19:42,20:39,21:48
19:58,20:51,22:00,19:49,20:47,21:56
20:03,20:59,22:08,19:57,20:55,22:04
20:10,21:07,22:16,20:05,21:03,22:12
20:17,21:15,22:24,20:13,21:11,22:20
20:24,21:23,22:32,20:21,21:19,22:28
20:32,21:31,22:40,20:29,21:27,22:36
20:40,21:39,22:48,20:37,21:35,22:45
20:48,21:47,22:57,20:45,21:43,22:55
20:56,21:55,23:07,20:53,21:51,23:05
21:04,22:03,23:18,21:01,21:59,23:15
21:12,22:11,23:30,21:09,22:07,23:26
21:20,22:19,23:43,21:17,22:15,23:37
21:28,22:27,,21:25,22:24,
21:36,22:36,,21:33,22:34,
21:44,22:46,,21:41,22:44,
21:52,22:56,,21:49,22:54,
22:00,23:07,,21:57,23:04,
22:08,23:18,,22:05,23:15,
22:16,23:30,,22:13,23:26,
22:24,23:43,,22:21,23:37,
22:32,,,22:29,,
22:40,,,22:37,,
22:48,,,22:46,,
22:57,,,22:55,,
23:07,,,23:05,,
23:18,,,23:15,,
23:30,,,23:26,,
23:43,,,23:37,,
