상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
13:00,13:47,14:14,12:30,13:13,13:43
13:08,13:53,14:22,12:38,13:19,13:51
13:16,13:59,14:30,12:46,13:25,13:59
13:24,14:05,14:38,12:54,13:31,14:07
13:32,14:11,14:46,13:02,13:37,14:15
13:40,14:17,14:54,13:10,13:43,14:23
13:48,14:23,15:02,13:18,13:49,14:31
13:56,14:29,15:10,13:26,13:55,14:39
14:04,14:35,15:18,13:34,14:02,14:47
14:12,14:41,15:26,13:42,14:09,14:55
14:20,14:48,15:34,13:50,14:16,15:03
14:28,14:55,15:42,13:58,14:24,15:11
14:36,15:03,15:50,14:06,14:32,15:19
14:44,15:11,15:58,14:14,14:40,15:27
14:52,15:19,16:06,14:22,14:48,15:35
15:00,15:27,16:14,14:30,14:56,15:43
15:08,15:35,16:22,14:38,15:04,15:51
15:16,15:43,16:30,14:46,15:12,15:59
15:24,15:51,16:38,14:54,15:20,16:07
15:32,15:59,16:46,15:02,15:28,16:15
15:40,16:07,16:54,15:10,15:36,16:23
15:48,16:15,17:02,15:18,15:44,16:31
15:56,16:23,17:10,15:26,15:52,16:39
16:04,16:31,17:18,15:34,16:00,16:47
16:12,16:39,17:26,15:42,16:08,16:55
16:20,16:47,17:34,15:50,16:16,17:03
16:28,16:55,17:42,15:58,16:24,17:11
16:36,17:03,17:50,16:06,16:32,17:19
16:44,17:11,17:58,16:14,16:40,17:27
16:52,17:19,18:06,16:22,16:48,17:35
17:00,17:27,18:14,16:30,16:56,17:43
17:08,17:35,18:22,16:38,17:04,17:51
17:16,17:43,18:30,16:46,17:12,17:59
17:24,17:51,18:38,16:54,17:20,18:07
17:32,17:59,18:46,17:02,17:28,18:15
17:40,18:07,18:54,17:10,17:36,18:23
17:48,18:15,19:02,17:18,17:43,18:31
17:56,18:22,19:10,17:26,17:50,18:39
18:04,18:29,19:18,17:34,17:57,18:47
18:12,18:36,19:26,17:42,18:03,18:55
18:20,18:42,19:34,17:49,18:09,19:03
18:28,18:48,19:42,17:56,18:15,19:11
18:36,18:54,19:50,18:02,18:21,19:19
18:44,19:00,19:58,18:08,18:27,19:27
18:51,19:06,20:06,18:14,18:33,19:35
18:57,19:12,20:14,18:19,18:39,19:43
19:02,19:18,20:22,18:24,18:45,19:51
19:07,19:24,20:30,18:29,18:52,19:59
19:12,19:31,20:38,18:34,18:59,20:07
19:17,19:38,20:46,18:39,19:06,20:15
19:22,19:45,20:54,18:44,19:14,20:23
19:27,19:53,21:02,18:49,19:22,20:31
19:32,20:01,21:10,18:54,19:30,20:39
19:37,20:09,21:18,18:59,19:38,20:47
19:42,20:17,21:26,19:04,19:46,20:55
19:47,20:25,21:34,19:09,19:54,21:03
19:52,20:33,21:42,19:14,20:02,21:11
19:57,20:41,21:50,19:19,20:10,21:19
20:02,20:49,21:58,19:24,20:18,21:27
20:07,20:57,22:06,19:29,20:26,21:35
20:12,21:05,22:14,19:36,20:34,21:43
20:17,21:13,22:22,19:44,20:42,21:51
20:24,21:21,22:30,19:52,20:50,21:59
20:31,21:29,22:38,20:00,20:58,22:07
20:38,21:37,22:46,20:08,21:06,22:15
20:46,21:45,22:54,20:16,21:14,22:23
20:54,21:53,23:02,20:24,21:22,22:32
21:02,22:01,23:11,20:32,21:30,22:42
21:10,22:09,23:21,20:40,21:38,22:52
21:18,22:17,23:32,20:48,21:46,23:02
21:26,22:25,23:44,20:56,21:54,23:13
21:34,22:33,23:56,21:04,22:02,23:24
21:42,22:41,,21:12,22:11,
21:50,22:50,,21:20,22:21,
21:58,23:00,,21:28,22:31,
22:06,23:10,,21:36,22:41,
22:14,23:21,,21:44,22:51,
22:22,23:32,,21:52,23:02,
22:30,23:44,,22:00,23:13,
22:38,23:56,,22:08,23:24,
22:46,,,22:16,,
22:54,,,22:24,,
23:02,,,22:33,,
23:11,,,22:42,,
23:21,,,22:52,,
23:32,,,23:02,,
23:44,,,23:13,,
23:56,,,23:24,,
