상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
10:45,11:43,11:59,10:28,11:24,11:41
10:53,11:51,12:07,10:36,11:32,11:49
11:01,11:59,12:15,10:44,11:40,11:57
11:09,12:07,12:23,10:52,11:48,12:05
11:17,12:15,12:31,11:00,11:56,12:13
11:25,12:23,12:39,11:08,12:04,12:21
11:33,12:31,12:47,11:16,12:12,12:29
11:41,12:39,12:55,11:24,12:20,12:37
11:49,12:47,13:03,11:32,12:28,12:45
11:57,12:55,13:11,11:40,12:36,12:53
12:05,13:02,13:19,11:48,12:43,13:01
12:13,13:09,13:27,11:56,12:49,13:09
12:21,13:16,13:35,12:04,12:55,13:17
12:29,13:22,13:43,12:12,13:01,13:25
12:37,13:28,13:51,12:20,13:07,13:33
12:45,13:34,13:59,12:28,13:13,13:41
12:53,13:40,14:07,12:36,13:19,13:49
13:01,13:46,14:15,12:44,13:25,13:57
13:09,13:52,14:23,12:52,13:31,14:05
13:17,13:58,14:31,13:00,13:37,14:13
13:25,14:04,14:39,13:08,13:43,14:21
13:33,14:10,14:47,13:16,13:49,14:29
13:41,14:16,14:55,13:24,13:55,14:37
13:49,14:22,15:03,13:32,14:01,14:45
13:57,14:28,15:11,13:40,14:08,14:53
14:05,14:34,15:19,13:48,14:15,15:01
14:13,14:41,15:27,13:56,14:22,15:09
14:21,14:48,15:35,14:04,14:30,15:17
14:29,14:56,15:43,14:12,14:38,15:25
14:37,15:04,15:51,14:20,14:46,15:33
14:45,15:12,15:59,14:28,14:54,15:41
14:53,15:20,16:07,14:36,15:02,15:49
15:01,15:28,16:15,14:44,15:10,15:57
15:09,15:36,16:23,14:52,15:18,16:05
15:17,15:44,16:31,15:00,15:26,16:13
15:25,15:52,16:39,15:08,15:34,16:21
15:33,16:00,16:47,15:16,15:42,16:29
15:41,16:08,16:55,15:24,15:50,16:37
15:49,16:16,17:03,15:32,15:58,16:45
15:57,16:24,17:11,15:40,16:06,16:53
16:05,16:32,17:19,15:48,16:14,17:01
16:13,16:40,17:27,15:56,16:22,17:09
16:21,16:48,17:35,16:04,16:30,17:17
16:29,16:56,17:43,16:12,16:38,17:25
16:37,17:04,17:51,16:20,16:46,17:33
16:45,17:12,17:59,16:28,16:54,17:41
16:53,17:20,18:07,16:36,17:02,17:49
17:01,17:28,18:15,16:44,17:10,17:57
17:09,17:36,18:23,16:52,17:18,18:05
17:17,17:44,18:31,17:00,17:26,18:13
17:25,17:52,18:39,17:08,17:34,18:21
17:33,18:00,18:47,17:16,17:42,18:29
17:41,18:08,18:55,17:24,17:49,18:37
17:49,18:15,19:03,17:32,17:56,18:45
17:57,18:22,19:11,17:40,18:03,18:53
18:05,18:29,19:19,17:48,18:09,19:01
18:13,18:35,19:27,17:55,18:15,19:09
18:21,18:41,19:35,18:02,18:21,19:17
18:29,18:47,19:43,18:08,18:27,19:25
18:37,18:53,19:51,18:14,18:33,19:33
18:44,18:59,19:59,18:20,18:39,19:41
18:50,19:05,20:07,18:25,18:45,19:49
18:55,19:11,20:15,18:30,18:51,19:57
19:00,19:17,20:23,18:35,18:58,20:05
19:05,19:24,20:31,18:40,19:05,20:13
19:10,19:31,20:39,18:45,19:12,20:21
19:15,19:38,20:47,18:50,19:20,20:29
19:20,19:46,20:55,18:55,19:28,20:37
19:25,19:54,21:03,19:00,19:36,20:45
19:30,20:02,21:11,19:05,19:44,20:53
19:35,20:10,21:19,19:10,19:52,21:01
19:40,20:18,21:27,19:15,20:00,21:09
19:45,20:26,21:35,19:20,20:08,21:17
19:50,20:34,21:43,19:25,20:16,21:25
19:55,20:42,21:51,19:30,20:24,21:33
20:00,20:50,21:59,19:35,20:32,21:41
20:05,20:58,22:07,19:42,20:40,21:49
20:10,21:06,22:15,19:50,20:48,21:57
20:17,21:14,22:23,19:58,20:56,22:05
20:24,21:22,22:31,20:06,21:04,22:13
20:31,21:30,22:39,20:14,21:12,22:21
20:39,21:38,22:47,20:22,21:20,22:29
20:47,21:46,22:55,20:30,21:28,22:38
20:55,21:54,23:04,20:38,21:36,22:48
21:03,22:02,23:14,20:46,21:44,22:58
21:11,22:10,23:25,20:54,21:52,23:08
21:19,22:18,23:37,21:02,22:00,23:19
21:27,22:26,23:50,21:10,22:08,23:31
21:35,22:34,,21:18,22:17,
21:43,22:43,,21:26,22:27,
21:51,22:53,,21:34,22:37,
21:59,23:03,,21:42,22:47,
22:07,23:14,,21:50,22:57,
22:15,23:25,,21:58,23:08,
22:23,23:37,,22:06,23:19,
22:31,23:50,,22:14,23:31,
22:39,,,22:22,,
22:47,,,22:30,,
22:55,,,22:39,,
23:04,,,22:48,,
23:14,,,22:58,,
23:25,,,23:08,,
23:37,,,23:19,,
23:50,,,23:31,,
