상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
6:01,6:01,6:01,5:38,5:38,5:38
6:12,6:12,6:12,5:52,5:52,5:52
6:24,6:24,6:24,6:04,6:04,6:04
6:35,6:35,6:35,6:15,6:15,6:15
6:45,6:45,6:45,6:25,6:25,6:25
6:55,6:55,6:55,6:35,6:35,6:35
7:04,7:04,7:04,6:44,6:44,6:44
7:13,7:13,7:13,6:53,6:52,6:52
7:21,7:21,7:21,7:01,7:00,7:00
7:29,7:29,7:29,7:08,7:08,7:08
7:37,7:37,7:37,7:14,7:16,7:16
7:44,7:45,7:45,7:20,7:24,7:24
7:51,7:53,7:53,7:26,7:32,7:32
7:58,8:01,8:01,7:32,7:40,7:40
8:05,8:09,8:09,7:37,7:47,7:48
8:10,8:17,8:17,7:42,7:54,7:56
8:15,8:24,8:25,7:47,8:01,8:04
8:20,8:31,8:33,7:52,8:08,8:12
8:25,8:38,8:41,7:57,8:15,8:20
8:30,8:45,8:49,8:02,8:22,8:28
8:35,8:52,8:57,8:07,8:29,8:36
8:40,8:59,9:05,8:12,8:36,8:44
8:45,9:06,9:13,8:17,8:43,8:52
8:50,9:13,9:21,8:22,8:50,9:00
8:55,9:20,9:29,8:27,8:57,9:08
9:00,9:27,9:37,8:32,9:04,9:16
9:05,9:34,9:45,8:37,9:11,9:24
9:10,9:41,9:53,8:42,9:18,9:32
9:15,9:48,10:01,8:47,9:25,9:40
9:20,9:55,10:09,8:52,9:32,9:48
9:25,10:02,10:17,8:57,9:39,9:56
9:30,10:09,10:25,9:02,9:47,10:04
9:35,10:17,10:33,9:07,9:55,10:12
9:40,10:25,10:41,9:12,10:03,10:20
9:45,10:33,10:49,9:18,10:11,10:28
9:51,10:41,10:57,9:24,10:19,10:36
9:57,10:49,11:05,9:31,10:27,10:44
10:03,10:57,11:13,9:39,10:35,10:52
10:09,11:05,11:21,9:47,10:43,11:00
10:16,11:13,11:29,9:55,10:51,11:08
10:23,11:21,11:37,10:03,10:59,11:16
10:31,11:29,11:45,10:11,11:07,11:24
10:39,11:37,11:53,10:19,11:15,11:32
10:47,11:45,12:01,10:27,11:23,11:40
10:55,11:53,12:09,10:35,11:31,11:48
11:03,12:01,12:17,10:43,11:39,11:56
11:11,12:09,12:25,10:51,11:47,12:04
11:19,12:17,12:33,10:59,11:55,12:12
11:27,12:25,12:41,11:07,12:03,12:20
11:35,12:33,12:49,11:15,12:11,12:28
11:43,12:41,12:57,11:23,12:19,12:36
11:51,12:49,13:05,11:31,12:27,12:44
11:59,12:57,13:13,11:39,12:35,12:52
12:07,13:04,13:21,11:47,12:42,13:00
12:15,13:11,13:29,11:55,12:48,13:08
12:23,13:18,13:37,12:03,12:54,13:16
12:31,13:24,13:45,12:11,13:00,13:24
12:39,13:30,13:53,12:19,13:06,13:32
12:47,13:36,14:01,12:27,13:12,13:40
12:55,13:42,14:09,12:35,13:18,13:48
13:03,13:48,14:17,12:43,13:24,13:56
13:11,13:54,14:25,12:51,13:30,14:04
13:19,14:00,14:33,12:59,13:36,14:12
13:27,14:06,14:41,13:07,13:42,14:20
13:35,14:12,14:49,13:15,13:48,14:28
13:43,14:18,14:57,13:23,13:54,14:36
13:51,14:24,15:05,13:31,14:00,14:44
13:59,14:30,15:13,13:39,14:07,14:52
14:07,14:36,15:21,13:47,14:14,15:00
14:15,14:43,15:29,13:55,14:21,15:08
14:23,14:50,15:37,14:03,14:29,15:16
14:31,14:58,15:45,14:11,14:37,15:24
14:39,15:06,15:53,14:19,14:45,15:32
14:47,15:14,16:01,14:27,14:53,15:40
14:55,15:22,16:09,14:35,15:01,15:48
15:03,15:30,16:17,14:43,15:09,15:56
15:11,15:38,16:25,14:51,15:17,16:04
15:19,15:46,16:33,14:59,15:25,16:12
15:27,15:54,16:41,15:07,15:33,16:20
15:35,16:02,16:49,15:15,15:41,16:28
15:43,16:10,16:57,15:23,15:49,16:36
15:51,16:18,17:05,15:31,15:57,16:44
15:59,16:26,17:13,15:39,16:05,16:52
16:07,16:34,17:21,15:47,16:13,17:00
16:15,16:42,17:29,15:55,16:21,17:08
16:23,16:50,17:37,16:03,16:29,17:16
16:31,16:58,17:45,16:11,16:37,17:24
16:39,17:06,17:53,16:19,16:45,17:32
16:47,17:14,18:01,16:27,16:53,17:40
16:55,17:22,18:09,16:35,17:01,17:48
17:03,17:30,18:17,16:43,17:09,17:56
17:11,17:38,18:25,16:51,17:17,18:04
17:19,17:46,18:33,16:59,17:25,18:12
17:27,17:54,18:41,17:07,17:33,18:20
17:35,18:02,18:49,17:15,17:41,18:28
17:43,18:10,18:57,17:23,17:48,18:36
17:51,18:17,19:05,17:31,17:55,18:44
17:59,18:24,19:13,17:39,18:02,18:52
18:07,18:31,19:21,17:47,18:08,19:00
18:15,18:37,19:29,17:54,18:14,19:08
18:23,18:43,19:37,18:01,18:20,19:16
18:31,18:49,19:45,18:07,18:26,19:24
18:39,18:55,19:53,18:13,18:32,19:32
18:46,19:01,20:01,18:19,18:38,19:40
18:52,19:07,20:09,18:24,18:44,19:48
18:57,19:13,20:17,18:29,18:50,19:56
19:02,19:19,20:25,18:34,18:57,20:04
19:07,19:26,20:33,18:39,19:04,20:12
19:12,19:33,20:41,18:44,19:11,20:20
19:17,19:40,20:49,18:49,19:19,20:28
19:22,19:48,20:57,18:54,19:27,20:36
19:27,19:56,21:05,18:59,19:35,20:44
19:32,20:04,21:13,19:04,19:43,20:52
19:37,20:12,21:21,19:09,19:51,21:00
19:42,20:20,21:29,19:14,19:59,21:08
19:47,20:28,21:37,19:19,20:07,21:16
19:52,20:36,21:45,19:24,20:15,21:24
19:57,20:44,21:53,19:29,20:23,21:32
20:02,20:52,22:01,19:34,20:31,21:40
20:07,21:00,22:09,19:41,20:39,21:48
20:12,21:08,22:17,19:49,20:47,21:56
20:19,21:16,22:25,19:57,20:55,22:04
20:26,21:24,22:33,20:05,21:03,22:12
20:33,21:32,22:41,20:13,21:11,22:20
20:41,21:40,22:49,20:21,21:19,22:28
20:49,21:48,22:57,20:29,21:27,22:37
20:57,21:56,23:06,20:37,21:35,22:47
21:05,22:04,23:16,20:45,21:43,22:57
21:13,22:12,23:27,20:53,21:51,23:07
21:21,22:20,23:39,21:01,21:59,23:18
21:29,22:28,23:51,21:09,22:07,23:29
21:37,22:36,,21:17,22:16,
21:45,22:45,,21:25,22:26,
21:53,22:55,,21:33,22:36,
22:01,23:05,,21:41,22:46,
22:09,23:16,,21:49,22:56,
22:17,23:27,,21:57,23:07,
