상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
5:35,5:35,5:35,6:01,6:01,6:01
5:47,5:47,5:47,6:15,6:15,6:15
5:58,5:58,5:58,6:29,6:29,6:29
6:08,6:08,6:08,6:41,6:41,6:41
6:18,6:18,6:18,6:52,6:52,6:52
6:27,6:27,6:27,7:02,7:02,7:02
6:36,6:36,6:36,7:12,7:12,7:12
6:44,6:44,6:44,7:21,7:21,7:21
6:52,6:52,6:52,7:30,7:29,7:29
7:00,7:00,7:00,7:38,7:37,7:37
7:07,7:08,7:08,7:45,7:45,7:45
7:14,7:16,7:16,7:51,7:53,7:53
7:21,7:24,7:24,7:57,8:01,8:01
7:28,7:32,7:32,8:03,8:09,8:09
7:33,7:40,7:40,8:09,8:17,8:17
7:38,7:47,7:48,8:14,8:24,8:25
7:43,7:54,7:56,8:19,8:31,8:33
7:48,8:01,8:04,8:24,8:38,8:41
7:53,8:08,8:12,8:29,8:45,8:49
7:58,8:15,8:20,8:34,8:52,8:57
8:03,8:22,8:28,8:39,8:59,9:05
8:08,8:29,8:36,8:44,9:06,9:13
8:13,8:36,8:44,8:49,9:13,9:21
8:18,8:43,8:52,8:54,9:20,9:29
8:23,8:50,9:00,8:59,9:27,9:37
8:28,8:57,9:08,9:04,9:34,9:45
8:33,9:04,9:16,9:09,9:41,9:53
8:38,9:11,9:24,9:14,9:48,10:01
8:43,9:18,9:32,9:19,9:55,10:09
8:48,9:25,9:40,9:24,10:02,10:17
8:53,9:32,9:48,9:29,10:09,10:25
8:58,9:40,9:56,9:34,10:16,10:33
9:03,9:48,10:04,9:39,10:24,10:41
9:08,9:56,10:12,9:44,10:32,10:49
9:14,10:04,10:20,9:49,10:40,10:57
9:20,10:12,10:28,9:55,10:48,11:05
9:26,10:20,10:36,10:01,10:56,11:13
9:32,10:28,10:44,10:08,11:04,11:21
9:39,10:36,10:52,10:16,11:12,11:29
9:46,10:44,11:00,10:24,11:20,11:37
9:54,10:52,11:08,10:32,11:28,11:45
10:02,11:00,11:16,10:40,11:36,11:53
10:10,11:08,11:24,10:48,11:44,12:01
10:18,11:16,11:32,10:56,11:52,12:09
10:26,11:24,11:40,11:04,12:00,12:17
10:34,11:32,11:48,11:12,12:08,12:25
10:42,11:40,11:56,11:20,12:16,12:33
10:50,11:48,12:04,11:28,12:24,12:41
10:58,11:56,12:12,11:36,12:32,12:49
11:06,12:04,12:20,11:44,12:40,12:57
11:14,12:12,12:28,11:52,12:48,13:05
11:22,12:20,12:36,12:00,12:56,13:13
11:30,12:27,12:44,12:08,13:04,13:21
11:38,12:34,12:52,12:16,13:12,13:29
11:46,12:41,13:00,12:24,13:19,13:37
11:54,12:47,13:08,12:32,13:25,13:45
12:02,12:53,13:16,12:40,13:31,13:53
12:10,12:59,13:24,12:48,13:37,14:01
12:18,13:05,13:32,12:56,13:43,14:09
12:26,13:11,13:40,13:04,13:49,14:17
12:34,13:17,13:48,13:12,13:55,14:25
12:42,13:23,13:56,13:20,14:01,14:33
12:50,13:29,14:04,13:28,14:07,14:41
12:58,13:35,14:12,13:36,14:13,14:49
13:06,13:41,14:20,13:44,14:19,14:57
13:14,13:47,14:28,13:52,14:25,15:05
13:22,13:53,14:36,14:00,14:31,15:13
13:30,13:59,14:44,14:08,14:37,15:21
13:38,14:06,14:52,14:16,14:44,15:29
13:46,14:13,15:00,14:24,14:51,15:37
13:54,14:21,15:08,14:32,14:58,15:45
14:02,14:29,15:16,14:40,15:06,15:53
14:10,14:37,15:24,14:48,15:14,16:01
14:18,14:45,15:32,14:56,15:22,16:09
14:26,14:53,15:40,15:04,15:30,16:17
14:34,15:01,15:48,15:12,15:38,16:25
14:42,15:09,15:56,15:20,15:46,16:33
14:50,15:17,16:04,15:28,15:54,16:41
14:58,15:25,16:12,15:36,16:02,16:49
15:06,15:33,16:20,15:44,16:10,16:57
15:14,15:41,16:28,15:52,16:18,17:05
15:22,15:49,16:36,16:00,16:26,17:13
15:30,15:57,16:44,16:08,16:34,17:21
15:38,16:05,16:52,16:16,16:42,17:29
15:46,16:13,17:00,16:24,16:50,17:37
15:54,16:21,17:08,16:32,16:58,17:45
16:02,16:29,17:16,16:40,17:06,17:53
16:10,16:37,17:24,16:48,17:14,18:01
16:18,16:45,17:32,16:56,17:22,18:09
16:26,16:53,17:40,17:04,17:30,18:17
16:34,17:01,17:48,17:12,17:38,18:25
16:42,17:09,17:56,17:20,17:46,18:33
16:50,17:17,18:04,17:28,17:54,18:41
16:58,17:25,18:12,17:36,18:02,18:49
17:06,17:33,18:20,17:44,18:10,18:57
17:14,17:40,18:28,17:52,18:18,19:05
17:22,17:47,18:36,18:00,18:25,19:13
17:30,17:54,18:44,18:08,18:32,19:21
17:38,18:00,18:52,18:16,18:39,19:29
17:46,18:06,19:00,18:24,18:45,19:37
17:54,18:12,19:08,18:31,18:51,19:45
18:02,18:18,19:16,18:38,18:57,19:53
18:09,18:24,19:24,18:44,19:03,20:01
18:15,18:30,19:32,18:50,19:09,20:09
18:20,18:36,19:40,18:56,19:15,20:17
18:25,18:42,19:48,19:01,19:21,20:25
18:30,18:49,19:56,19:06,19:27,20:33
18:35,18:56,20:04,19:11,19:34,20:41
18:40,19:03,20:12,19:16,19:41,20:49
18:45,19:11,20:20,19:21,19:48,20:57
18:50,19:19,20:28,19:26,19:56,21:05
18:55,19:27,20:36,19:31,20:04,21:13
19:00,19:35,20:44,19:36,20:12,21:21
19:05,19:43,20:52,19:41,20:20,21:29
19:10,19:51,21:00,19:46,20:28,21:37
19:15,19:59,21:08,19:51,20:36,21:45
19:20,20:07,21:16,19:56,20:44,21:53
19:25,20:15,21:24,20:01,20:52,22:01
19:30,20:23,21:32,20:06,21:00,22:09
19:35,20:31,21:40,20:11,21:08,22:17
19:42,20:39,21:48,20:18,21:16,22:25
19:49,20:47,21:56,20:26,21:24,22:33
19:56,20:55,22:04,20:34,21:32,22:41
20:04,21:03,22:12,20:42,21:40,22:49
20:12,21:11,22:20,20:50,21:48,22:57
20:20,21:19,22:29,20:58,21:56,23:05
20:28,21:27,22:39,21:06,22:04,23:14
20:36,21:35,22:50,21:14,22:12,23:24
20:44,21:43,23:02,21:22,22:20,23:34
20:52,21:51,23:14,21:30,22:28,23:44
21:00,21:59,23:28,21:38,22:36,23:55
21:08,22:08,,21:46,22:44,
21:16,22:18,,21:54,22:53,
21:24,22:28,,22:02,23:03,
21:32,22:39,,22:10,23:13,
21:40,22:50,,22:18,23:23,
21:48,23:02,,22:26,23:33,
21:56,23:14,,22:34,23:44,
22:04,23:28,,22:42,23:55,
22:12,,,22:50,,
22:20,,,22:58,,
22:29,,,23:06,,
22:39,,,23:15,,
22:50,,,23:24,,
23:02,,,23:34,,
23:14,,,23:44,,
23:28,,,23:55,,
