상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
18:36,18:59,20:08,19:19,19:44,20:52
18:41,19:07,20:16,19:24,19:51,21:00
18:46,19:15,20:24,19:29,19:59,21:08
18:51,19:23,20:32,19:34,20:07,21:16
18:56,19:31,20:40,19:39,20:15,21:24
19:01,19:39,20:48,19:44,20:23,21:32
19:06,19:47,20:56,19:49,20:31,21:40
19:11,19:55,21:04,19:54,20:39,21:48
19:16,20:03,21:12,19:59,20:47,21:56
19:21,20:11,21:20,20:04,20:55,22:04
19:26,20:19,21:28,20:09,21:03,22:12
19:31,20:27,21:36,20:14,21:11,22:20
19:38,20:35,21:44,20:21,21:19,22:28
19:45,20:43,21:52,20:29,21:27,22:36
19:52,20:51,22:00,20:37,21:35,22:44
20:00,20:59,22:08,20:45,21:43,22:52
20:08,21:07,22:16,20:53,21:51,23:00
20:16,21:15,22:25,21:01,21:59,23:08
20:24,21:23,22:35,21:09,22:07,23:17
20:32,21:31,22:46,21:17,22:15,23:27
20:40,21:39,22:58,21:25,22:23,23:37
20:48,21:47,23:11,21:33,22:31,23:47
20:56,21:55,23:25,21:41,22:39,23:58
21:04,22:04,,21:49,22:47,
21:12,22:14,,21:57,22:56,
21:20,22:24,,22:05,23:06,
21:28,22:35,,22:13,23:16,
21:36,22:46,,22:21,23:26,
21:44,22:58,,22:29,23:36,
21:52,23:11,,22:37,23:47,
22:00,23:25,,22:45,23:58,
22:08,,,22:53,,
22:16,,,23:01,,
22:25,,,23:09,,
22:35,,,23:18,,
22:46,,,23:27,,
22:58,,,23:37,,
23:11,,,23:47,,
23:25,,,23:58,,
