상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
5:33,5:33,5:33,5:52,5:52,5:52
5:44,5:44,5:44,6:06,6:06,6:06
5:56,5:56,5:56,6:19,6:19,6:19
6:07,6:07,6:07,6:31,6:31,6:31
6:17,6:17,6:17,6:42,6:42,6:42
6:27,6:27,6:27,6:52,6:52,6:52
6:36,6:36,6:36,7:02,7:02,7:02
6:45,6:45,6:45,7:11,7:11,7:11
6:53,6:53,6:53,7:20,7:19,7:19
7:01,7:01,7:01,7:28,7:27,7:27
7:09,7:09,7:09,7:35,7:35,7:35
7:16,7:17,7:17,7:41,7:43,7:43
7:23,7:25,7:25,7:47,7:51,7:51
7:30,7:33,7:33,7:53,7:59,7:59
7:37,7:41,7:41,7:59,8:07,8:07
7:42,7:49,7:49,8:04,8:14,8:15
7:47,7:56,7:57,8:09,8:21,8:23
7:52,8:03,8:05,8:14,8:28,8:31
7:57,8:10,8:13,8:19,8:35,8:39
8:02,8:17,8:21,8:24,8:42,8:47
8:07,8:24,8:29,8:29,8:49,8:55
8:12,8:31,8:37,8:34,8:56,9:03
8:17,8:38,8:45,8:39,9:03,9:11
8:22,8:45,8:53,8:44,9:10,9:19
8:27,8:52,9:01,8:49,9:17,9:27
8:32,8:59,9:09,8:54,9:24,9:35
8:37,9:06,9:17,8:59,9:31,9:43
8:42,9:13,9:25,9:04,9:38,9:51
8:47,9:20,9:33,9:09,9:45,9:59
8:52,9:27,9:41,9:14,9:52,10:07
8:57,9:34,9:49,9:19,9:59,10:15
9:02,9:41,9:57,9:24,10:06,10:23
9:07,9:49,10:05,9:29,10:14,10:31
9:12,9:57,10:13,9:34,10:22,10:39
9:17,10:05,10:21,9:39,10:30,10:47
9:23,10:13,10:29,9:45,10:38,10:55
9:29,10:21,10:37,9:51,10:46,11:03
9:35,10:29,10:45,9:58,10:54,11:11
9:41,10:37,10:53,10:06,11:02,11:19
9:48,10:45,11:01,10:14,11:10,11:27
9:55,10:53,11:09,10:22,11:18,11:35
10:03,11:01,11:17,10:30,11:26,11:43
10:11,11:09,11:25,10:38,11:34,11:51
10:19,11:17,11:33,10:46,11:42,11:59
10:27,11:25,11:41,10:54,11:50,12:07
10:35,11:33,11:49,11:02,11:58,12:15
10:43,11:41,11:57,11:10,12:06,12:23
10:51,11:49,12:05,11:18,12:14,12:31
10:59,11:57,12:13,11:26,12:22,12:39
11:07,12:05,12:21,11:34,12:30,12:47
11:15,12:13,12:29,11:42,12:38,12:55
11:23,12:21,12:37,11:50,12:46,13:03
11:31,12:29,12:45,11:58,12:54,13:11
11:39,12:36,12:53,12:06,13:02,13:19
11:47,12:43,13:01,12:14,13:09,13:27
11:55,12:50,13:09,12:22,13:15,13:35
12:03,12:56,13:17,12:30,13:21,13:43
12:11,13:02,13:25,12:38,13:27,13:51
12:19,13:08,13:33,12:46,13:33,13:59
12:27,13:14,13:41,12:54,13:39,14:07
12:35,13:20,13:49,13:02,13:45,14:15
12:43,13:26,13:57,13:10,13:51,14:23
12:51,13:32,14:05,13:18,13:57,14:31
12:59,13:38,14:13,13:26,14:03,14:39
13:07,13:44,14:21,13:34,14:09,14:47
13:15,13:50,14:29,13:42,14:15,14:55
13:23,13:56,14:37,13:50,14:21,15:03
13:31,14:02,14:45,13:58,14:27,15:11
13:39,14:08,14:53,14:06,14:34,15:19
13:47,14:15,15:01,14:14,14:41,15:27
13:55,14:22,15:09,14:22,14:48,15:35
14:03,14:30,15:17,14:30,14:56,15:43
14:11,14:38,15:25,14:38,15:04,15:51
14:19,14:46,15:33,14:46,15:12,15:59
14:27,14:54,15:41,14:54,15:20,16:07
14:35,15:02,15:49,15:02,15:28,16:15
14:43,15:10,15:57,15:10,15:36,16:23
14:51,15:18,16:05,15:18,15:44,16:31
14:59,15:26,16:13,15:26,15:52,16:39
15:07,15:34,16:21,15:34,16:00,16:47
15:15,15:42,16:29,15:42,16:08,16:55
15:23,15:50,16:37,15:50,16:16,17:03
15:31,15:58,16:45,15:58,16:24,17:11
15:39,16:06,16:53,16:06,16:32,17:19
15:47,16:14,17:01,16:14,16:40,17:27
15:55,16:22,17:09,16:22,16:48,17:35
16:03,16:30,17:17,16:30,16:56,17:43
16:11,16:38,17:25,16:38,17:04,17:51
16:19,16:46,17:33,16:46,17:12,17:59
16:27,16:54,17:41,16:54,17:20,18:07
16:35,17:02,17:49,17:02,17:28,18:15
16:43,17:10,17:57,17:10,17:36,18:23
16:51,17:18,18:05,17:18,17:44,18:31
16:59,17:26,18:13,17:26,17:52,18:39
17:07,17:34,18:21,17:34,18:00,18:47
17:15,17:42,18:29,17:42,18:08,18:55
17:23,17:49,18:37,17:50,18:15,19:03
17:31,17:56,18:45,17:58,18:22,19:11
17:39,18:03,18:53,18:06,18:29,19:19
17:47,18:09,19:01,18:14,18:35,19:27
17:55,18:15,19:09,18:21,18:41,19:35
18:03,18:21,19:17,18:28,18:47,19:43
18:11,18:27,19:25,18:34,18:53,19:51
18:18,18:33,19:33,18:40,18:59,19:59
18:24,18:39,19:41,18:46,19:05,20:07
18:29,18:45,19:49,18:51,19:11,20:15
18:34,18:51,19:57,18:56,19:17,20:23
18:39,18:58,20:05,19:01,19:24,20:31
18:44,19:05,20:13,19:06,19:31,20:39
18:49,19:12,20:21,19:11,19:38,20:47
18:54,19:20,20:29,19:16,19:46,20:55
18:59,19:28,20:37,19:21,19:54,21:03
19:04,19:36,20:45,19:26,20:02,21:11
19:09,19:44,20:53,19:31,20:10,21:19
19:14,19:52,21:01,19:36,20:18,21:27
19:19,20:00,21:09,19:41,20:26,21:35
19:24,20:08,21:17,19:46,20:34,21:43
19:29,20:16,21:25,19:51,20:42,21:51
19:34,20:24,21:33,19:56,20:50,21:59
19:39,20:32,21:41,20:01,20:58,22:07
19:44,20:40,21:49,20:08,21:06,22:15
19:51,20:48,21:57,20:16,21:14,22:23
19:58,20:56,22:05,20:24,21:22,22:31
20:05,21:04,22:13,20:32,21:30,22:39
20:13,21:12,22:21,20:40,21:38,22:47
20:21,21:20,22:29,20:48,21:46,22:55
20:29,21:28,22:38,20:56,21:54,23:04
20:37,21:36,22:48,21:04,22:02,23:14
20:45,21:44,22:59,21:12,22:10,23:24
20:53,21:52,23:11,21:20,22:18,23:34
21:01,22:00,23:24,21:28,22:26,23:45
21:09,22:08,23:38,21:36,22:34,23:56
21:17,22:17,,21:44,22:43,
21:25,22:27,,21:52,22:53,
21:33,22:37,,22:00,23:03,
21:41,22:48,,22:08,23:13,
21:49,22:59,,22:16,23:23,
21:57,23:11,,22:24,23:34,
22:05,23:24,,22:32,23:45,
22:13,23:38,,22:40,23:56,
22:21,,,22:48,,
