상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
5:40,5:40,5:40,5:45,5:45,5:45
5:51,5:51,5:51,5:59,5:59,5:59
6:03,6:03,6:03,6:12,6:12,6:12
6:14,6:14,6:14,6:24,6:24,6:24
6:24,6:24,6:24,6:35,6:35,6:35
6:34,6:34,6:34,6:45,6:45,6:45
6:43,6:43,6:43,6:55,6:55,6:55
6:52,6:52,6:52,7:04,7:04,7:04
7:00,7:00,7:00,7:13,7:12,7:12
7:08,7:08,7:08,7:21,7:20,7:20
7:16,7:16,7:16,7:28,7:28,7:28
7:23,7:24,7:24,7:34,7:36,7:36
7:30,7:32,7:32,7:40,7:44,7:44
7:37,7:40,7:40,7:46,7:52,7:52
7:44,7:48,7:48,7:52,8:00,8:00
7:49,7:56,7:56,7:57,8:07,8:08
7:54,8:03,8:04,8:02,8:14,8:16
7:59,8:10,8:12,8:07,8:21,8:24
8:04,8:17,8:20,8:12,8:28,8:32
8:09,8:24,8:28,8:17,8:35,8:40
8:14,8:31,8:36,8:22,8:42,8:48
8:19,8:38,8:44,8:27,8:49,8:56
8:24,8:45,8:52,8:32,8:56,9:04
8:29,8:52,9:00,8:37,9:03,9:12
8:34,8:59,9:08,8:42,9:10,9:20
8:39,9:06,9:16,8:47,9:17,9:28
8:44,9:13,9:24,8:52,9:24,9:36
8:49,9:20,9:32,8:57,9:31,9:44
8:54,9:27,9:40,9:02,9:38,9:52
8:59,9:34,9:48,9:07,9:45,10:00
9:04,9:41,9:56,9:12,9:52,10:08
9:09,9:48,10:04,9:17,9:59,10:16
9:14,9:56,10:12,9:22,10:07,10:24
9:19,10:04,10:20,9:27,10:15,10:32
9:24,10:12,10:28,9:32,10:23,10:40
9:30,10:20,10:36,9:38,10:31,10:48
9:36,10:28,10:44,9:44,10:39,10:56
9:42,10:36,10:52,9:51,10:47,11:04
9:48,10:44,11:00,9:59,10:55,11:12
9:55,10:52,11:08,10:07,11:03,11:20
10:02,11:00,11:16,10:15,11:11,11:28
10:10,11:08,11:24,10:23,11:19,11:36
10:18,11:16,11:32,10:31,11:27,11:44
10:26,11:24,11:40,10:39,11:35,11:52
10:34,11:32,11:48,10:47,11:43,12:00
10:42,11:40,11:56,10:55,11:51,12:08
10:50,11:48,12:04,11:03,11:59,12:16
10:58,11:56,12:12,11:11,12:07,12:24
11:06,12:04,12:20,11:19,12:15,12:32
11:14,12:12,12:28,11:27,12:23,12:40
11:22,12:20,12:36,11:35,12:31,12:48
11:30,12:28,12:44,11:43,12:39,12:56
11:38,12:36,12:52,11:51,12:47,13:04
11:46,12:43,13:00,11:59,12:55,13:12
11:54,12:50,13:08,12:07,13:02,13:20
12:02,12:57,13:16,12:15,13:08,13:28
12:10,13:03,13:24,12:23,13:14,13:36
12:18,13:09,13:32,12:31,13:20,13:44
12:26,13:15,13:40,12:39,13:26,13:52
12:34,13:21,13:48,12:47,13:32,14:00
12:42,13:27,13:56,12:55,13:38,14:08
12:50,13:33,14:04,13:03,13:44,14:16
12:58,13:39,14:12,13:11,13:50,14:24
13:06,13:45,14:20,13:19,13:56,14:32
13:14,13:51,14:28,13:27,14:02,14:40
13:22,13:57,14:36,13:35,14:08,14:48
13:30,14:03,14:44,13:43,14:14,14:56
13:38,14:09,14:52,13:51,14:20,15:04
13:46,14:15,15:00,13:59,14:27,15:12
13:54,14:22,15:08,14:07,14:34,15:20
14:02,14:29,15:16,14:15,14:41,15:28
14:10,14:37,15:24,14:23,14:49,15:36
14:18,14:45,15:32,14:31,14:57,15:44
14:26,14:53,15:40,14:39,15:05,15:52
14:34,15:01,15:48,14:47,15:13,16:00
14:42,15:09,15:56,14:55,15:21,16:08
14:50,15:17,16:04,15:03,15:29,16:16
14:58,15:25,16:12,15:11,15:37,16:24
15:06,15:33,16:20,15:19,15:45,16:32
15:14,15:41,16:28,15:27,15:53,16:40
15:22,15:49,16:36,15:35,16:01,16:48
15:30,15:57,16:44,15:43,16:09,16:56
15:38,16:05,16:52,15:51,16:17,17:04
15:46,16:13,17:00,15:59,16:25,17:12
15:54,16:21,17:08,16:07,16:33,17:20
16:02,16:29,17:16,16:15,16:41,17:28
16:10,16:37,17:24,16:23,16:49,17:36
16:18,16:45,17:32,16:31,16:57,17:44
16:26,16:53,17:40,16:39,17:05,17:52
16:34,17:01,17:48,16:47,17:13,18:00
