상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
5:46,5:46,5:46,5:39,5:39,5:39
5:57,5:57,5:57,5:53,5:53,5:53
6:09,6:09,6:09,6:07,6:07,6:07
6:20,6:20,6:20,6:19,6:19,6:19
6:30,6:30,6:30,6:30,6:30,6:30
6:40,6:40,6:40,6:40,6:40,6:40
6:49,6:49,6:49,6:50,6:50,6:50
6:58,6:58,6:58,6:59,6:59,6:59
7:06,7:06,7:06,7:08,7:07,7:07
7:14,7:14,7:14,7:16,7:15,7:15
7:22,7:22,7:22,7:23,7:23,7:23
7:29,7:30,7:30,7:29,7:31,7:31
7:36,7:38,7:38,7:35,7:39,7:39
7:43,7:46,7:46,7:41,7:47,7:47
7:50,7:54,7:54,7:47,7:55,7:55
7:55,8:02,8:02,7:52,8:02,8:03
8:00,8:09,8:10,7:57,8:09,8:11
8:05,8:16,8:18,8:02,8:16,8:19
8:10,8:23,8:26,8:07,8:23,8:27
8:15,8:30,8:34,8:12,8:30,8:35
8:20,8:37,8:42,8:17,8:37,8:43
8:25,8:44,8:50,8:22,8:44,8:51
8:30,8:51,8:58,8:27,8:51,8:59
8:35,8:58,9:06,8:32,8:58,9:07
8:40,9:05,9:14,8:37,9:05,9:15
8:45,9:12,9:22,8:42,9:12,9:23
8:50,9:19,9:30,8:47,9:19,9:31
8:55,9:26,9:38,8:52,9:26,9:39
9:00,9:33,9:46,8:57,9:33,9:47
9:05,9:40,9:54,9:02,9:40,9:55
9:10,9:47,10:02,9:07,9:47,10:03
9:15,9:54,10:10,9:12,9:54,10:11
9:20,10:02,10:18,9:17,10:02,10:19
9:25,10:10,10:26,9:22,10:10,10:27
9:30,10:18,10:34,9:27,10:18,10:35
9:36,10:26,10:42,9:33,10:26,10:43
9:42,10:34,10:50,9:39,10:34,10:51
9:48,10:42,10:58,9:46,10:42,10:59
9:54,10:50,11:06,9:54,10:50,11:07
10:01,10:58,11:14,10:02,10:58,11:15
10:08,11:06,11:22,10:10,11:06,11:23
10:16,11:14,11:30,10:18,11:14,11:31
10:24,11:22,11:38,10:26,11:22,11:39
10:32,11:30,11:46,10:34,11:30,11:47
10:40,11:38,11:54,10:42,11:38,11:55
10:48,11:46,12:02,10:50,11:46,12:03
10:56,11:54,12:10,10:58,11:54,12:11
11:04,12:02,12:18,11:06,12:02,12:19
11:12,12:10,12:26,11:14,12:10,12:27
11:20,12:18,12:34,11:22,12:18,12:35
11:28,12:26,12:42,11:30,12:26,12:43
11:36,12:34,12:50,11:38,12:34,12:51
11:44,12:42,12:58,11:46,12:42,12:59
11:52,12:49,13:06,11:54,12:50,13:07
12:00,12:56,13:14,12:02,12:57,13:15
12:08,13:03,13:22,12:10,13:03,13:23
12:16,13:09,13:30,12:18,13:09,13:31
12:24,13:15,13:38,12:26,13:15,13:39
12:32,13:21,13:46,12:34,13:21,13:47
12:40,13:27,13:54,12:42,13:27,13:55
12:48,13:33,14:02,12:50,13:33,14:03
12:56,13:39,14:10,12:58,13:39,14:11
13:04,13:45,14:18,13:06,13:45,14:19
13:12,13:51,14:26,13:14,13:51,14:27
13:20,13:57,14:34,13:22,13:57,14:35
13:28,14:03,14:42,13:30,14:03,14:43
13:36,14:09,14:50,13:38,14:09,14:51
13:44,14:15,14:58,13:46,14:15,14:59
13:52,14:21,15:06,13:54,14:22,15:07
14:00,14:28,15:14,14:02,14:29,15:15
14:08,14:35,15:22,14:10,14:36,15:23
14:16,14:43,15:30,14:18,14:44,15:31
14:24,14:51,15:38,14:26,14:52,15:39
14:32,14:59,15:46,14:34,15:00,15:47
14:40,15:07,15:54,14:42,15:08,15:55
14:48,15:15,16:02,14:50,15:16,16:03
14:56,15:23,16:10,14:58,15:24,16:11
15:04,15:31,16:18,15:06,15:32,16:19
15:12,15:39,16:26,15:14,15:40,16:27
15:20,15:47,16:34,15:22,15:48,16:35
15:28,15:55,16:42,15:30,15:56,16:43
15:36,16:03,16:50,15:38,16:04,16:51
15:44,16:11,16:58,15:46,16:12,16:59
15:52,16:19,17:06,15:54,16:20,17:07
16:00,16:27,17:14,16:02,16:28,17:15
16:08,16:35,17:22,16:10,16:36,17:23
16:16,16:43,17:30,16:18,16:44,17:31
16:24,16:51,17:38,16:26,16:52,17:39
16:32,16:59,17:46,16:34,17:00,17:47
16:40,17:07,17:54,16:42,17:08,17:55
16:48,17:15,18:02,16:50,17:16,18:03
16:56,17:23,18:10,16:58,17:24,18:11
17:04,17:31,18:18,17:06,17:32,18:19
17:12,17:39,18:26,17:14,17:40,18:27
17:20,17:47,18:34,17:22,17:48,18:35
17:28,17:55,18:42,17:30,17:56,18:43
17:36,18:02,18:50,17:38,18:03,18:51
17:44,18:09,18:58,17:46,18:10,18:59
17:52,18:16,19:06,17:54,18:17,19:07
18:00,18:22,19:14,18:02,18:23,19:15
18:08,18:28,19:22,18:09,18:29,19:23
18:16,18:34,19:30,18:16,18:35,19:31
18:24,18:40,19:38,18:22,18:41,19:39
18:31,18:46,19:46,18:28,18:47,19:47
18:37,18:52,19:54,18:34,18:53,19:55
18:42,18:58,20:02,18:39,18:59,20:03
18:47,19:04,20:10,18:44,19:05,20:11
18:52,19:11,20:18,18:49,19:12,20:19
18:57,19:18,20:26,18:54,19:19,20:27
19:02,19:25,20:34,18:59,19:26,20:35
19:07,19:33,20:42,19:04,19:34,20:43
19:12,19:41,20:50,19:09,19:42,20:51
19:17,19:49,20:58,19:14,19:50,20:59
19:22,19:57,21:06,19:19,19:58,21:07
19:27,20:05,21:14,19:24,20:06,21:15
19:32,20:13,21:22,19:29,20:14,21:23
19:37,20:21,21:30,19:34,20:22,21:31
19:42,20:29,21:38,19:39,20:30,21:39
19:47,20:37,21:46,19:44,20:38,21:47
19:52,20:45,21:54,19:49,20:46,21:55
19:57,20:53,22:02,19:56,20:54,22:03
20:04,21:01,22:10,20:04,21:02,22:11
20:11,21:09,22:18,20:12,21:10,22:19
20:18,21:17,22:26,20:20,21:18,22:27
20:26,21:25,22:34,20:28,21:26,22:35
20:34,21:33,22:42,20:36,21:34,22:43
20:42,21:41,22:51,20:44,21:42,22:52
20:50,21:49,23:01,20:52,21:50,23:02
20:58,21:57,23:12,21:00,21:58,23:12
21:06,22:05,23:24,21:08,22:06,23:22
21:14,22:13,23:36,21:16,22:14,23:33
21:22,22:21,23:50,21:24,22:22,23:44
21:30,22:30,,21:32,22:31,
21:38,22:40,,21:40,22:41,
21:46,22:50,,21:48,22:51,
21:54,23:01,,21:56,23:01,
22:02,23:12,,22:04,23:11,
22:10,23:24,,22:12,23:22,
22:18,23:36,,22:20,23:33,
22:26,23:50,,22:28,23:44,
22:34,,,22:36,,
22:42,,,22:44,,
22:51,,,22:53,,
23:01,,,23:02,,
23:12,,,23:12,,
23:24,,,23:22,,
23:36,,,23:33,,
23:50,,,23:44,,
