상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
5:44,5:44,5:44,5:41,5:41,5:41
5:55,5:55,5:55,5:55,5:55,5:55
6:07,6:07,6:07,6:08,6:08,6:08
6:18,6:18,6:18,6:20,6:20,6:20
6:28,6:28,6:28,6:31,6:31,6:31
6:38,6:38,6:38,6:41,6:41,6:41
6:47,6:47,6:47,6:51,6:51,6:51
6:56,6:56,6:56,7:00,7:00,7:00
7:04,7:04,7:04,7:09,7:08,7:08
7:12,7:12,7:12,7:17,7:16,7:16
7:20,7:20,7:20,7:24,7:24,7:24
7:27,7:27,7:28,7:30,7:32,7:32
7:34,7:34,7:36,7:36,7:40,7:40
7:41,7:41,7:44,7:42,7:48,7:48
7:48,7:48,7:52,7:48,7:56,7:56
7:53,7:53,8:00,7:53,8:03,8:04
7:58,7:58,8:08,7:58,8:10,8:12
8:03,8:03,8:16,8:03,8:17,8:20
8:08,8:08,8:24,8:08,8:24,8:28
8:13,8:13,8:32,8:13,8:31,8:36
8:18,8:18,8:40,8:18,8:38,8:44
8:23,8:23,8:48,8:23,8:45,8:52
8:28,8:28,8:56,8:28,8:52,9:00
8:33,8:33,9:04,8:33,8:59,9:08
8:38,8:38,9:12,8:38,9:06,9:16
8:43,8:43,9:20,8:43,9:13,9:24
8:48,8:48,9:28,8:48,9:20,9:32
8:53,8:53,9:36,8:53,9:27,9:40
8:58,8:58,9:44,8:58,9:34,9:48
9:03,9:03,9:52,9:03,9:41,9:56
9:08,9:08,10:00,9:08,9:48,10:04
9:13,9:13,10:08,9:13,9:55,10:12
9:18,9:18,10:16,9:18,10:03,10:20
9:23,9:23,10:24,9:23,10:11,10:28
9:28,9:28,10:32,9:28,10:19,10:36
9:34,9:34,10:40,9:34,10:27,10:44
9:40,9:40,10:48,9:40,10:35,10:52
9:46,9:46,10:56,9:47,10:43,11:00
9:52,9:52,11:04,9:55,10:51,11:08
9:59,9:59,11:12,10:03,10:59,11:16
10:06,10:06,11:20,10:11,11:07,11:24
10:14,10:14,11:28,10:19,11:15,11:32
10:22,10:22,11:36,10:27,11:23,11:40
10:30,10:30,11:44,10:35,11:31,11:48
10:38,10:38,11:52,10:43,11:39,11:56
10:46,10:46,12:00,10:51,11:47,12:04
10:54,10:54,12:08,10:59,11:55,12:12
11:02,11:02,12:16,11:07,12:03,12:20
11:10,11:10,12:24,11:15,12:11,12:28
11:18,11:18,12:32,11:23,12:19,12:36
11:26,11:26,12:40,11:31,12:27,12:44
11:34,11:34,12:48,11:39,12:35,12:52
11:42,11:42,12:56,11:47,12:43,13:00
11:50,11:50,13:04,11:55,12:51,13:08
11:58,11:58,13:12,12:03,12:58,13:16
12:06,12:06,13:20,12:11,13:04,13:24
12:14,12:14,13:28,12:19,13:10,13:32
12:22,12:22,13:36,12:27,13:16,13:40
12:30,12:30,13:44,12:35,13:22,13:48
12:38,12:38,13:52,12:43,13:28,13:56
12:46,12:46,14:00,12:51,13:34,14:04
12:54,12:54,14:08,12:59,13:40,14:12
13:02,13:02,14:16,13:07,13:46,14:20
13:10,13:10,14:24,13:15,13:52,14:28
13:18,13:18,14:32,13:23,13:58,14:36
13:26,13:26,14:40,13:31,14:04,14:44
13:34,13:34,14:48,13:39,14:10,14:52
13:42,13:42,14:56,13:47,14:16,15:00
13:50,13:50,15:04,13:55,14:23,15:08
13:58,13:58,15:12,14:03,14:30,15:16
14:06,14:06,15:20,14:11,14:37,15:24
14:14,14:14,15:28,14:19,14:45,15:32
14:22,14:22,15:36,14:27,14:53,15:40
14:30,14:30,15:44,14:35,15:01,15:48
14:38,14:38,15:52,14:43,15:09,15:56
14:46,14:46,16:00,14:51,15:17,16:04
14:54,14:54,16:08,14:59,15:25,16:12
15:02,15:02,16:16,15:07,15:33,16:20
15:10,15:10,16:24,15:15,15:41,16:28
15:18,15:18,16:32,15:23,15:49,16:36
15:26,15:26,16:40,15:31,15:57,16:44
15:34,15:34,16:48,15:39,16:05,16:52
15:42,15:42,16:56,15:47,16:13,17:00
15:50,15:50,17:04,15:55,16:21,17:08
15:58,15:58,17:12,16:03,16:29,17:16
16:06,16:06,17:20,16:11,16:37,17:24
16:14,16:14,17:28,16:19,16:45,17:32
16:22,16:22,17:36,16:27,16:53,17:40
16:30,16:30,17:44,16:35,17:01,17:48
16:38,16:38,17:52,16:43,17:09,17:56
16:46,16:46,18:00,16:51,17:17,18:04
16:54,16:54,18:08,16:59,17:25,18:12
17:02,17:02,18:16,17:07,17:33,18:20
17:10,17:10,18:24,17:15,17:41,18:28
17:18,17:18,18:32,17:23,17:49,18:36
17:26,17:26,18:40,17:31,17:57,18:44
17:34,17:34,18:48,17:39,18:04,18:52
17:42,17:42,18:56,17:47,18:11,19:00
17:50,17:50,19:04,17:55,18:18,19:08
17:58,17:58,19:12,18:03,18:24,19:16
18:06,18:06,19:20,18:10,18:30,19:24
18:14,18:14,19:28,18:17,18:36,19:32
18:22,18:22,19:36,18:23,18:42,19:40
18:29,18:29,19:44,18:29,18:48,19:48
18:35,18:35,19:52,18:35,18:54,19:56
18:40,18:40,20:00,18:40,19:00,20:04
18:45,18:45,20:08,18:45,19:06,20:12
18:50,18:50,20:16,18:50,19:13,20:20
18:55,18:55,20:24,18:55,19:20,20:28
19:00,19:00,20:32,19:00,19:27,20:36
19:05,19:05,20:40,19:05,19:35,20:44
19:10,19:10,20:48,19:10,19:43,20:52
19:15,19:15,20:56,19:15,19:51,21:00
19:20,19:20,21:04,19:20,19:59,21:08
19:25,19:25,21:12,19:25,20:07,21:16
19:30,19:30,21:20,19:30,20:15,21:24
19:35,19:35,21:28,19:35,20:23,21:32
19:40,19:40,21:36,19:40,20:31,21:40
19:45,19:45,21:44,19:45,20:39,21:48
19:50,19:50,21:52,19:50,20:47,21:56
19:55,19:55,22:00,19:57,20:55,22:04
20:02,20:02,22:08,20:05,21:03,22:12
20:09,20:09,22:16,20:13,21:11,22:20
20:16,20:16,22:24,20:21,21:19,22:28
20:24,20:24,22:32,20:29,21:27,22:36
20:32,20:32,22:40,20:37,21:35,22:44
20:40,20:40,22:49,20:45,21:43,22:53
20:48,20:48,22:59,20:53,21:51,23:03
20:56,20:56,23:10,21:01,21:59,23:13
21:04,21:04,23:22,21:09,22:07,23:23
21:12,21:12,23:35,21:17,22:15,23:34
21:20,21:20,23:48,21:25,22:23,23:46
21:28,21:28,,21:33,22:32,
21:36,21:36,,21:41,22:42,
21:44,21:44,,21:49,22:52,
21:52,21:52,,21:57,23:02,
22:00,22:00,,22:05,23:12,
22:08,22:08,,22:13,23:23,
22:16,22:16,,22:21,23:34,
22:24,22:24,,22:29,23:46,
22:32,22:32,,22:37,,
22:40,22:40,,22:45,,
22:49,22:49,,22:54,,
