상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
5:33,5:33,5:33,6:03,6:03,6:03
5:45,5:45,5:45,6:17,6:17,6:17
5:56,5:56,5:56,6:30,6:30,6:30
6:06,6:06,6:06,6:42,6:42,6:42
6:16,6:16,6:16,6:53,6:53,6:53
6:25,6:25,6:25,7:03,7:03,7:03
6:34,6:34,6:34,7:13,7:13,7:13
6:42,6:42,6:42,7:22,7:22,7:22
6:50,6:50,6:50,7:31,7:30,7:30
6:58,6:58,6:58,7:39,7:38,7:38
7:05,7:06,7:06,7:46,7:46,7:46
7:12,7:14,7:14,7:52,7:54,7:54
7:19,7:22,7:22,7:58,8:02,8:02
7:26,7:30,7:30,8:04,8:10,8:10
7:31,7:38,7:38,8:10,8:18,8:18
7:36,7:45,7:46,8:15,8:25,8:26
7:41,7:52,7:54,8:20,8:32,8:34
7:46,7:59,8:02,8:25,8:39,8:42
7:51,8:06,8:10,8:30,8:46,8:50
7:56,8:13,8:18,8:35,8:53,8:58
8:01,8:20,8:26,8:40,9:00,9:06
8:06,8:27,8:34,8:45,9:07,9:14
8:11,8:34,8:42,8:50,9:14,9:22
8:16,8:41,8:50,8:55,9:21,9:30
8:21,8:48,8:58,9:00,9:28,9:38
8:26,8:55,9:06,9:05,9:35,9:46
8:31,9:02,9:14,9:10,9:42,9:54
8:36,9:09,9:22,9:15,9:49,10:02
8:41,9:16,9:30,9:20,9:56,10:10
8:46,9:23,9:38,9:25,10:03,10:18
8:51,9:30,9:46,9:30,10:10,10:26
8:56,9:38,9:54,9:35,10:17,10:34
9:01,9:46,10:02,9:40,10:25,10:42
9:06,9:54,10:10,9:45,10:33,10:50
9:12,10:02,10:18,9:50,10:41,10:58
9:18,10:10,10:26,9:56,10:49,11:06
9:24,10:18,10:34,10:02,10:57,11:14
9:30,10:26,10:42,10:09,11:05,11:22
9:37,10:34,10:50,10:17,11:13,11:30
9:44,10:42,10:58,10:25,11:21,11:38
9:52,10:50,11:06,10:33,11:29,11:46
10:00,10:58,11:14,10:41,11:37,11:54
10:08,11:06,11:22,10:49,11:45,12:02
10:16,11:14,11:30,10:57,11:53,12:10
10:24,11:22,11:38,11:05,12:01,12:18
10:32,11:30,11:46,11:13,12:09,12:26
10:40,11:38,11:54,11:21,12:17,12:34
10:48,11:46,12:02,11:29,12:25,12:42
10:56,11:54,12:10,11:37,12:33,12:50
11:04,12:02,12:18,11:45,12:41,12:58
11:12,12:10,12:26,11:53,12:49,13:06
11:20,12:18,12:34,12:01,12:57,13:14
11:28,12:25,12:42,12:09,13:05,13:22
11:36,12:32,12:50,12:17,13:13,13:30
11:44,12:39,12:58,12:25,13:20,13:38
11:52,12:45,13:06,12:33,13:26,13:46
12:00,12:51,13:14,12:41,13:32,13:54
12:08,12:57,13:22,12:49,13:38,14:02
12:16,13:03,13:30,12:57,13:44,14:10
12:24,13:09,13:38,13:05,13:50,14:18
12:32,13:15,13:46,13:13,13:56,14:26
12:40,13:21,13:54,13:21,14:02,14:34
12:48,13:27,14:02,13:29,14:08,14:42
12:56,13:33,14:10,13:37,14:14,14:50
13:04,13:39,14:18,13:45,14:20,14:58
13:12,13:45,14:26,13:53,14:26,15:06
13:20,13:51,14:34,14:01,14:32,15:14
13:28,13:57,14:42,14:09,14:38,15:22
