상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
6:04,6:04,6:04,5:35,5:35,5:35
6:15,6:15,6:15,5:48,5:48,5:48
6:27,6:27,6:27,6:00,6:00,6:00
6:38,6:38,6:38,6:11,6:11,6:11
6:48,6:48,6:48,6:21,6:21,6:21
6:58,6:58,6:58,6:31,6:31,6:31
7:07,7:07,7:07,6:40,6:40,6:40
7:16,7:16,7:16,6:49,6:48,6:48
7:24,7:24,7:24,6:57,6:56,6:56
7:32,7:32,7:32,7:04,7:04,7:04
7:40,7:40,7:40,7:10,7:12,7:12
7:47,7:48,7:48,7:16,7:20,7:20
7:54,7:56,7:56,7:22,7:28,7:28
8:01,8:04,8:04,7:28,7:36,7:36
8:08,8:12,8:12,7:33,7:43,7:44
8:13,8:20,8:20,7:38,7:50,7:52
8:18,8:27,8:28,7:43,7:57,8:00
8:23,8:34,8:36,7:48,8:04,8:08
8:28,8:41,8:44,7:53,8:11,8:16
8:33,8:48,8:52,7:58,8:18,8:24
8:38,8:55,9:00,8:03,8:25,8:32
8:43,9:02,9:08,8:08,8:32,8:40
8:48,9:09,9:16,8:13,8:39,8:48
8:53,9:16,9:24,8:18,8:46,8:56
8:58,9:23,9:32,8:23,8:53,9:04
9:03,9:30,9:40,8:28,9:00,9:12
9:08,9:37,9:48,8:33,9:07,9:20
9:13,9:44,9:56,8:38,9:14,9:28
9:18,9:51,10:04,8:43,9:21,9:36
9:23,9:58,10:12,8:48,9:28,9:44
9:28,10:05,10:20,8:53,9:35,9:52
9:33,10:12,10:28,8:58,9:43,10:00
9:38,10:20,10:36,9:03,9:51,10:08
9:43,10:28,10:44,9:08,9:59,10:16
9:48,10:36,10:52,9:14,10:07,10:24
9:54,10:44,11:00,9:20,10:15,10:32
10:00,10:52,11:08,9:27,10:23,10:40
10:06,11:00,11:16,9:35,10:31,10:48
10:12,11:08,11:24,9:43,10:39,10:56
10:19,11:16,11:32,9:51,10:47,11:04
10:26,11:24,11:40,9:59,10:55,11:12
10:34,11:32,11:48,10:07,11:03,11:20
10:42,11:40,11:56,10:15,11:11,11:28
10:50,11:48,12:04,10:23,11:19,11:36
10:58,11:56,12:12,10:31,11:27,11:44
11:06,12:04,12:20,10:39,11:35,11:52
11:14,12:12,12:28,10:47,11:43,12:00
11:22,12:20,12:36,10:55,11:51,12:08
11:30,12:28,12:44,11:03,11:59,12:16
11:38,12:36,12:52,11:11,12:07,12:24
11:46,12:44,13:00,11:19,12:15,12:32
11:54,12:52,13:08,11:27,12:23,12:40
12:02,13:00,13:16,11:35,12:31,12:48
12:10,13:07,13:24,11:43,12:38,12:56
12:18,13:14,13:32,11:51,12:44,13:04
12:26,13:21,13:40,11:59,12:50,13:12
12:34,13:27,13:48,12:07,12:56,13:20
12:42,13:33,13:56,12:15,13:02,13:28
12:50,13:39,14:04,12:23,13:08,13:36
12:58,13:45,14:12,12:31,13:14,13:44
13:06,13:51,14:20,12:39,13:20,13:52
13:14,13:57,14:28,12:47,13:26,14:00
13:22,14:03,14:36,12:55,13:32,14:08
13:30,14:09,14:44,13:03,13:38,14:16
13:38,14:15,14:52,13:11,13:44,14:24
13:46,14:21,15:00,13:19,13:50,14:32
13:54,14:27,15:08,13:27,13:56,14:40
14:02,14:33,15:16,13:35,14:03,14:48
14:10,14:39,15:24,13:43,14:10,14:56
14:18,14:46,15:32,13:51,14:17,15:04
14:26,14:53,15:40,13:59,14:25,15:12
14:34,15:01,15:48,14:07,14:33,15:20
14:42,15:09,15:56,14:15,14:41,15:28
14:50,15:17,16:04,14:23,14:49,15:36
14:58,15:25,16:12,14:31,14:57,15:44
15:06,15:33,16:20,14:39,15:05,15:52
15:14,15:41,16:28,14:47,15:13,16:00
15:22,15:49,16:36,14:55,15:21,16:08
15:30,15:57,16:44,15:03,15:29,16:16
15:38,16:05,16:52,15:11,15:37,16:24
15:46,16:13,17:00,15:19,15:45,16:32
15:54,16:21,17:08,15:27,15:53,16:40
16:02,16:29,17:16,15:35,16:01,16:48
16:10,16:37,17:24,15:43,16:09,16:56
16:18,16:45,17:32,15:51,16:17,17:04
16:26,16:53,17:40,15:59,16:25,17:12
