상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
17:39,18:22,18:58,17:00,17:44,18:25
17:46,18:28,19:05,17:08,17:50,18:32
17:53,18:34,19:12,17:16,17:56,18:39
18:01,18:40,19:19,17:23,18:02,18:46
18:07,18:46,19:26,17:30,18:08,18:53
18:14,18:52,19:33,17:37,18:14,19:00
18:21,18:58,19:40,17:43,18:20,19:07
18:28,19:04,19:47,17:49,18:26,19:14
18:36,19:10,19:54,17:54,18:32,19:21
18:42,19:16,20:01,17:59,18:38,19:28
18:47,19:22,20:08,18:04,18:44,19:35
18:52,19:28,20:14,18:09,18:50,19:42
18:57,19:34,20:21,18:14,18:56,19:49
19:02,19:40,20:28,18:19,19:02,19:56
19:07,19:46,20:35,18:24,19:08,20:04
19:12,19:52,20:42,18:29,19:14,20:12
19:17,19:58,20:49,18:34,19:20,20:20
19:22,20:04,20:56,18:39,19:26,20:28
19:27,20:10,21:03,18:44,19:32,20:36
19:33,20:16,21:10,18:49,19:40,20:44
19:37,20:22,21:18,18:54,19:48,20:52
19:42,20:28,21:26,18:59,19:56,21:00
19:48,20:34,21:34,19:04,20:04,21:09
19:52,20:40,21:42,19:09,20:12,21:18
19:57,20:47,21:50,19:14,20:20,21:27
20:02,20:54,21:58,19:21,20:28,21:36
20:08,21:02,22:06,19:28,20:36,21:45
20:13,21:10,22:14,19:36,20:44,21:54
20:19,21:18,22:22,19:44,20:52,22:03
20:26,21:26,22:30,19:52,21:00,22:12
20:33,21:34,22:39,20:00,21:09,22:22
20:40,21:42,22:48,20:08,21:18,22:32
20:47,21:50,22:57,20:16,21:27,22:43
20:54,21:58,23:07,20:24,21:36,22:54
21:01,22:06,23:17,20:32,21:45,23:05
21:08,22:14,23:27,20:40,21:54,23:16
21:16,22:22,23:38,20:49,22:03,23:27
21:24,22:30,23:51,20:58,22:12,23:42
21:32,22:39,,21:07,22:22,
21:40,22:48,,21:16,22:32,
21:48,22:57,,21:25,22:43,
21:56,23:07,,21:34,22:54,
22:04,23:17,,21:43,23:05,
22:12,23:27,,21:52,23:16,
22:21,23:38,,22:02,23:27,
22:30,23:51,,22:12,23:42,
22:39,,,22:22,,
22:48,,,22:32,,
22:57,,,22:43,,
23:07,,,22:54,,
23:17,,,23:05,,
23:27,,,23:16,,
23:38,,,23:27,,
23:51,,,23:42,,
