상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
6:06,6:06,6:06,5:33,5:33,5:33
6:21,6:21,6:21,5:43,5:43,5:43
6:32,6:32,6:32,5:53,5:53,5:53
6:43,6:43,6:43,6:01,6:03,6:03
6:54,6:54,6:54,6:08,6:13,6:13
7:04,7:05,7:05,6:15,6:23,6:23
7:14,7:15,7:15,6:22,6:32,6:32
7:24,7:25,7:25,6:29,6:41,6:41
7:34,7:35,7:35,6:36,6:50,6:50
7:44,7:45,7:45,6:42,6:59,6:59
7:52,7:55,7:55,6:47,7:08,7:08
7:59,8:05,8:05,6:52,7:16,7:16
8:07,8:15,8:15,6:57,7:24,7:24
8:13,8:24,8:24,7:02,7:32,7:32
8:19,8:33,8:33,7:07,7:40,7:40
8:25,8:42,8:42,7:12,7:48,7:48
8:32,8:51,8:51,7:17,7:56,7:56
8:37,9:00,9:00,7:22,8:04,8:04
8:42,9:09,9:09,7:27,8:12,8:12
8:47,9:18,9:18,7:32,8:20,8:20
8:52,9:27,9:27,7:37,8:28,8:28
8:57,9:36,9:36,7:42,8:36,8:36
9:01,9:45,9:45,7:47,8:44,8:44
9:06,9:54,9:54,7:52,8:52,8:52
9:11,10:03,10:03,7:57,9:00,9:00
9:16,10:12,10:12,8:02,9:08,9:08
9:21,10:20,10:20,8:07,9:16,9:16
9:26,10:28,10:28,8:13,9:24,9:24
9:31,10:36,10:36,8:19,9:32,9:32
9:37,10:44,10:44,8:25,9:40,9:40
9:42,10:52,10:52,8:31,9:48,9:48
9:47,11:00,11:00,8:38,9:56,9:56
9:53,11:08,11:08,8:45,10:04,10:04
10:00,11:16,11:16,8:52,10:12,10:12
10:07,11:24,11:24,8:59,10:20,10:20
10:14,11:32,11:32,9:06,10:28,10:28
10:21,11:40,11:40,9:13,10:36,10:36
10:28,11:48,11:48,9:20,10:44,10:44
10:35,11:56,11:56,9:27,10:52,10:52
10:42,12:04,12:04,9:34,11:00,11:00
10:49,12:12,12:12,9:41,11:08,11:08
10:56,12:20,12:20,9:48,11:16,11:16
11:03,12:28,12:28,9:55,11:24,11:24
11:11,12:36,12:36,10:02,11:32,11:32
11:19,12:44,12:44,10:09,11:40,11:40
11:27,12:52,12:52,10:17,11:48,11:48
11:35,13:00,13:00,10:25,11:56,11:56
11:43,13:08,13:08,10:33,12:04,12:04
11:51,13:16,13:16,10:41,12:12,12:12
11:59,13:24,13:24,10:49,12:20,12:20
12:07,13:32,13:32,10:57,12:27,12:28
12:15,13:40,13:40,11:05,12:34,12:36
12:23,13:48,13:48,11:13,12:40,12:44
12:31,13:55,13:56,11:21,12:46,12:52
12:39,14:02,14:04,11:29,12:52,13:00
12:47,14:08,14:12,11:37,12:58,13:08
12:55,14:14,14:20,11:45,13:04,13:16
13:03,14:20,14:28,11:53,13:10,13:24
13:11,14:26,14:36,12:01,13:16,13:32
13:19,14:32,14:44,12:09,13:22,13:40
13:27,14:38,14:52,12:17,13:28,13:48
13:35,14:44,15:00,12:25,13:34,13:56
13:43,14:50,15:08,12:33,13:40,14:04
13:51,14:56,15:16,12:41,13:46,14:12
13:59,15:02,15:24,12:49,13:52,14:20
14:07,15:08,15:32,12:57,13:58,14:28
14:15,15:14,15:40,13:05,14:04,14:36
14:23,15:20,15:48,13:13,14:10,14:44
14:31,15:26,15:56,13:21,14:16,14:52
14:39,15:32,16:04,13:29,14:22,15:00
14:47,15:38,16:12,13:37,14:28,15:08
14:55,15:44,16:20,13:45,14:36,15:16
15:03,15:50,16:28,13:53,14:44,15:24
15:11,15:57,16:36,14:01,14:52,15:32
15:19,16:04,16:44,14:09,15:00,15:40
15:27,16:12,16:52,14:17,15:08,15:48
