상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
5:46,5:46,5:46,5:55,5:55,5:55
5:57,5:57,5:57,6:09,6:09,6:09
6:08,6:08,6:08,6:19,6:19,6:19
6:19,6:19,6:19,6:29,6:29,6:29
6:29,6:30,6:30,6:37,6:39,6:39
6:39,6:40,6:40,6:44,6:49,6:49
6:49,6:50,6:50,6:51,6:59,6:59
6:59,7:00,7:00,6:58,7:08,7:08
7:09,7:10,7:10,7:05,7:17,7:17
7:17,7:20,7:20,7:12,7:26,7:26
7:24,7:30,7:30,7:18,7:35,7:35
7:31,7:40,7:40,7:23,7:44,7:44
7:38,7:49,7:49,7:28,7:52,7:52
7:44,7:58,7:58,7:33,8:00,8:00
7:50,8:07,8:07,7:38,8:08,8:08
7:56,8:16,8:16,7:43,8:16,8:16
8:01,8:25,8:25,7:48,8:24,8:24
8:06,8:34,8:34,7:53,8:32,8:32
8:11,8:43,8:43,7:58,8:40,8:40
8:16,8:52,8:52,8:03,8:48,8:48
8:21,9:01,9:01,8:08,8:56,8:56
8:26,9:10,9:10,8:13,9:04,9:04
8:31,9:19,9:19,8:18,9:12,9:12
8:36,9:28,9:28,8:23,9:20,9:20
8:41,9:37,9:37,8:28,9:28,9:28
8:46,9:45,9:45,8:33,9:36,9:36
8:51,9:53,9:53,8:38,9:44,9:44
8:56,10:01,10:01,8:43,9:52,9:52
9:01,10:09,10:09,8:49,10:00,10:00
9:06,10:17,10:17,8:55,10:08,10:08
9:12,10:25,10:25,9:01,10:16,10:16
9:18,10:33,10:33,9:07,10:24,10:24
9:25,10:41,10:41,9:14,10:32,10:32
9:32,10:49,10:49,9:21,10:40,10:40
9:39,10:57,10:57,9:28,10:48,10:48
9:46,11:05,11:05,9:35,10:56,10:56
9:53,11:13,11:13,9:42,11:04,11:04
10:00,11:21,11:21,9:49,11:12,11:12
10:07,11:29,11:29,9:56,11:20,11:20
10:14,11:37,11:37,10:03,11:28,11:28
10:21,11:45,11:45,10:10,11:36,11:36
10:28,11:53,11:53,10:17,11:44,11:44
10:36,12:01,12:01,10:24,11:52,11:52
10:44,12:09,12:09,10:31,12:00,12:00
10:52,12:17,12:17,10:38,12:08,12:08
11:00,12:25,12:25,10:45,12:16,12:16
11:08,12:33,12:33,10:53,12:24,12:24
11:16,12:41,12:41,11:01,12:32,12:32
11:24,12:49,12:49,11:09,12:40,12:40
11:32,12:57,12:57,11:17,12:48,12:48
11:40,13:05,13:05,11:25,12:56,12:56
11:48,13:13,13:13,11:33,13:03,13:04
11:56,13:20,13:21,11:41,13:10,13:12
12:04,13:27,13:29,11:49,13:16,13:20
12:12,13:33,13:37,11:57,13:22,13:28
12:20,13:39,13:45,12:05,13:28,13:36
12:28,13:45,13:53,12:13,13:34,13:44
12:36,13:51,14:01,12:21,13:40,13:52
12:44,13:57,14:09,12:29,13:46,14:00
12:52,14:03,14:17,12:37,13:52,14:08
13:00,14:09,14:25,12:45,13:58,14:16
13:08,14:15,14:33,12:53,14:04,14:24
13:16,14:21,14:41,13:01,14:10,14:32
13:24,14:27,14:49,13:09,14:16,14:40
13:32,14:33,14:57,13:17,14:22,14:48
13:40,14:39,15:05,13:25,14:28,14:56
13:48,14:45,15:13,13:33,14:34,15:04
13:56,14:51,15:21,13:41,14:40,15:12
14:04,14:57,15:29,13:49,14:46,15:20
14:12,15:03,15:37,13:57,14:52,15:28
14:20,15:09,15:45,14:05,14:58,15:36
14:28,15:15,15:53,14:13,15:04,15:44
14:36,15:22,16:01,14:21,15:12,15:52
14:44,15:29,16:09,14:29,15:20,16:00
14:52,15:37,16:17,14:37,15:28,16:08
15:00,15:45,16:25,14:45,15:36,16:16
15:08,15:53,16:33,14:53,15:44,16:24
15:16,16:01,16:41,15:01,15:52,16:32
15:24,16:09,16:49,15:09,16:00,16:40
15:32,16:17,16:57,15:17,16:08,16:48
15:40,16:25,17:05,15:25,16:16,16:56
15:48,16:33,17:13,15:33,16:24,17:04
15:56,16:41,17:21,15:41,16:32,17:12
16:04,16:49,17:29,15:49,16:40,17:20
16:12,16:57,17:37,15:57,16:48,17:28
16:20,17:05,17:45,16:05,16:56,17:36
16:28,17:13,17:52,16:13,17:04,17:44
16:36,17:21,17:59,16:21,17:12,17:52
16:44,17:29,18:06,16:29,17:20,18:00
16:52,17:37,18:13,16:37,17:28,18:07
17:00,17:45,18:20,16:45,17:36,18:14
17:08,17:53,18:27,16:53,17:43,18:21
17:16,18:00,18:34,17:01,17:49,18:28
17:23,18:06,18:41,17:09,17:55,18:35
17:30,18:12,18:48,17:17,18:01,18:42
17:37,18:18,18:55,17:25,18:07,18:49
17:44,18:24,19:02,17:33,18:13,18:56
17:51,18:30,19:09,17:40,18:19,19:03
17:58,18:36,19:16,17:47,18:25,19:10
18:05,18:42,19:23,17:54,18:31,19:17
18:12,18:48,19:30,18:00,18:37,19:24
18:19,18:54,19:37,18:06,18:43,19:31
18:26,19:00,19:44,18:11,18:49,19:38
18:31,19:06,19:51,18:16,18:55,19:45
18:36,19:12,19:58,18:21,19:01,19:52
18:41,19:18,20:05,18:26,19:07,19:59
18:46,19:24,20:12,18:31,19:13,20:06
18:51,19:30,20:19,18:36,19:19,20:13
18:56,19:36,20:26,18:41,19:25,20:21
19:01,19:42,20:33,18:46,19:31,20:29
19:06,19:48,20:40,18:51,19:37,20:37
19:11,19:54,20:47,18:56,19:43,20:45
19:16,20:00,20:54,19:01,19:49,20:53
19:21,20:06,21:02,19:06,19:57,21:01
19:26,20:12,21:10,19:11,20:05,21:09
19:31,20:18,21:18,19:16,20:13,21:17
19:36,20:24,21:26,19:21,20:21,21:26
19:41,20:31,21:34,19:26,20:29,21:35
19:46,20:38,21:42,19:31,20:37,21:44
19:51,20:46,21:50,19:38,20:45,21:53
19:57,20:54,21:58,19:45,20:53,22:02
20:03,21:02,22:06,19:53,21:01,22:11
20:10,21:10,22:14,20:01,21:09,22:20
20:17,21:18,22:23,20:09,21:17,22:29
20:24,21:26,22:32,20:17,21:26,22:39
20:31,21:34,22:41,20:25,21:35,22:49
20:38,21:42,22:51,20:33,21:44,23:00
20:45,21:50,23:01,20:41,21:53,23:11
20:52,21:58,23:11,20:49,22:02,23:22
21:00,22:06,23:22,20:57,22:11,23:33
21:08,22:14,23:34,21:06,22:20,23:44
21:16,22:23,,21:15,22:29,
21:24,22:32,,21:24,22:39,
21:32,22:41,,21:33,22:49,
21:40,22:51,,21:42,23:00,
21:48,23:01,,21:51,23:11,
21:56,23:11,,22:00,23:22,
22:05,23:22,,22:09,23:33,
22:14,23:34,,22:19,23:44,
22:23,,,22:29,,
22:32,,,22:39,,
22:41,,,22:49,,
22:51,,,23:00,,
23:01,,,23:11,,
23:11,,,23:22,,
23:22,,,23:33,,
