상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
5:53,5:53,5:53,5:34,5:34,5:34
6:07,6:07,6:07,5:47,5:47,5:47
6:18,6:18,6:18,5:57,5:57,5:57
6:29,6:29,6:29,6:07,6:07,6:07
6:40,6:40,6:40,6:15,6:17,6:17
6:50,6:51,6:51,6:22,6:27,6:27
7:00,7:01,7:01,6:29,6:37,6:37
7:10,7:11,7:11,6:36,6:46,6:46
7:20,7:21,7:21,6:43,6:55,6:55
7:30,7:31,7:31,6:50,7:04,7:04
7:38,7:41,7:41,6:56,7:13,7:13
7:45,7:51,7:51,7:01,7:22,7:22
7:53,8:01,8:01,7:06,7:30,7:30
7:59,8:10,8:10,7:11,7:38,7:38
8:05,8:19,8:19,7:16,7:46,7:46
8:11,8:28,8:28,7:21,7:54,7:54
8:18,8:37,8:37,7:26,8:02,8:02
8:23,8:46,8:46,7:31,8:10,8:10
8:28,8:55,8:55,7:36,8:18,8:18
8:33,9:04,9:04,7:41,8:26,8:26
8:38,9:13,9:13,7:46,8:34,8:34
8:43,9:22,9:22,7:51,8:42,8:42
8:47,9:31,9:31,7:56,8:50,8:50
8:52,9:40,9:40,8:01,8:58,8:58
8:57,9:49,9:49,8:06,9:06,9:06
9:02,9:58,9:58,8:11,9:14,9:14
9:07,10:06,10:06,8:16,9:22,9:22
9:12,10:14,10:14,8:21,9:30,9:30
9:17,10:22,10:22,8:27,9:38,9:38
9:23,10:30,10:30,8:33,9:46,9:46
9:28,10:38,10:38,8:39,9:54,9:54
9:33,10:46,10:46,8:45,10:02,10:02
9:39,10:54,10:54,8:52,10:10,10:10
9:46,11:02,11:02,8:59,10:18,10:18
9:53,11:10,11:10,9:06,10:26,10:26
10:00,11:18,11:18,9:13,10:34,10:34
10:07,11:26,11:26,9:20,10:42,10:42
10:14,11:34,11:34,9:27,10:50,10:50
10:21,11:42,11:42,9:34,10:58,10:58
10:28,11:50,11:50,9:41,11:06,11:06
10:35,11:58,11:58,9:48,11:14,11:14
10:42,12:06,12:06,9:55,11:22,11:22
10:49,12:14,12:14,10:02,11:30,11:30
10:57,12:22,12:22,10:09,11:38,11:38
11:05,12:30,12:30,10:16,11:46,11:46
11:13,12:38,12:38,10:23,11:54,11:54
11:21,12:46,12:46,10:31,12:02,12:02
11:29,12:54,12:54,10:39,12:10,12:10
11:37,13:02,13:02,10:47,12:18,12:18
11:45,13:10,13:10,10:55,12:26,12:26
11:53,13:18,13:18,11:03,12:34,12:34
12:01,13:26,13:26,11:11,12:41,12:42
12:09,13:34,13:34,11:19,12:48,12:50
12:17,13:41,13:42,11:27,12:54,12:58
12:25,13:48,13:50,11:35,13:00,13:06
12:33,13:54,13:58,11:43,13:06,13:14
12:41,14:00,14:06,11:51,13:12,13:22
12:49,14:06,14:14,11:59,13:18,13:30
12:57,14:12,14:22,12:07,13:24,13:38
13:05,14:18,14:30,12:15,13:30,13:46
13:13,14:24,14:38,12:23,13:36,13:54
13:21,14:30,14:46,12:31,13:42,14:02
13:29,14:36,14:54,12:39,13:48,14:10
13:37,14:42,15:02,12:47,13:54,14:18
13:45,14:48,15:10,12:55,14:00,14:26
13:53,14:54,15:18,13:03,14:06,14:34
14:01,15:00,15:26,13:11,14:12,14:42
14:09,15:06,15:34,13:19,14:18,14:50
14:17,15:12,15:42,13:27,14:24,14:58
14:25,15:18,15:50,13:35,14:30,15:06
14:33,15:24,15:58,13:43,14:36,15:14
14:41,15:30,16:06,13:51,14:42,15:22
14:49,15:36,16:14,13:59,14:50,15:30
14:57,15:43,16:22,14:07,14:58,15:38
15:05,15:50,16:30,14:15,15:06,15:46
