상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
17:56,18:33,19:15,18:02,18:39,19:25
18:03,18:39,19:22,18:08,18:45,19:32
18:11,18:45,19:29,18:14,18:51,19:39
18:17,18:51,19:36,18:19,18:57,19:46
18:22,18:57,19:43,18:24,19:03,19:53
18:27,19:03,19:49,18:29,19:09,20:00
18:32,19:09,19:56,18:34,19:15,20:07
18:37,19:15,20:03,18:39,19:21,20:14
18:42,19:21,20:10,18:44,19:27,20:21
18:47,19:27,20:17,18:49,19:33,20:29
18:52,19:33,20:24,18:54,19:39,20:37
18:57,19:39,20:31,18:59,19:45,20:45
19:02,19:45,20:38,19:04,19:51,20:53
19:08,19:51,20:45,19:09,19:57,21:01
19:12,19:57,20:53,19:14,20:05,21:09
19:17,20:03,21:01,19:19,20:13,21:17
19:23,20:09,21:09,19:24,20:21,21:25
19:27,20:15,21:17,19:29,20:29,21:34
19:32,20:22,21:25,19:34,20:37,21:43
19:37,20:29,21:33,19:39,20:45,21:52
19:43,20:37,21:41,19:46,20:53,22:01
19:48,20:45,21:49,19:53,21:01,22:10
19:54,20:53,21:57,20:01,21:09,22:19
20:01,21:01,22:05,20:09,21:17,22:28
20:08,21:09,22:14,20:17,21:25,22:37
20:15,21:17,22:23,20:25,21:34,22:47
20:22,21:25,22:32,20:33,21:43,22:57
20:29,21:33,22:42,20:41,21:52,23:08
20:36,21:41,22:52,20:49,22:01,23:19
20:43,21:49,23:02,20:57,22:10,23:30
20:51,21:57,23:13,21:05,22:19,23:41
20:59,22:05,23:26,21:14,22:28,23:52
21:07,22:14,,21:23,22:37,
21:15,22:23,,21:32,22:47,
21:23,22:32,,21:41,22:57,
21:31,22:42,,21:50,23:08,
21:39,22:52,,21:59,23:19,
21:47,23:02,,22:08,23:30,
21:56,23:13,,22:17,23:41,
22:05,23:26,,22:27,23:52,
22:14,,,22:37,,
22:23,,,22:47,,
22:32,,,22:57,,
22:42,,,23:08,,
22:52,,,23:19,,
23:02,,,23:30,,
23:13,,,23:41,,
23:26,,,23:52,,
