상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
19:27,20:11,21:05,18:55,19:46,20:50
19:32,20:17,21:13,19:00,19:54,20:58
19:37,20:23,21:21,19:05,20:02,21:06
19:42,20:29,21:29,19:10,20:10,21:15
19:47,20:35,21:37,19:15,20:18,21:24
19:52,20:42,21:45,19:20,20:26,21:33
19:57,20:49,21:53,19:27,20:34,21:42
20:02,20:57,22:01,19:34,20:42,21:51
20:08,21:05,22:09,19:42,20:50,22:00
20:14,21:13,22:17,19:50,20:58,22:09
20:21,21:21,22:25,19:58,21:06,22:18
20:28,21:29,22:34,20:06,21:15,22:28
20:35,21:37,22:43,20:14,21:24,22:38
20:42,21:45,22:52,20:22,21:33,22:49
20:49,21:53,23:02,20:30,21:42,23:00
20:56,22:01,23:12,20:38,21:51,23:11
21:03,22:09,23:22,20:46,22:00,23:22
21:11,22:17,23:33,20:55,22:09,23:33
21:19,22:25,23:45,21:04,22:18,23:47
21:27,22:34,,21:13,22:28,
21:35,22:43,,21:22,22:38,
21:43,22:52,,21:31,22:49,
21:51,23:02,,21:40,23:00,
21:59,23:12,,21:49,23:11,
22:07,23:22,,21:58,23:22,
22:16,23:33,,22:08,23:33,
22:25,23:45,,22:18,23:47,
22:34,,,22:28,,
22:43,,,22:38,,
22:52,,,22:49,,
23:02,,,23:00,,
23:12,,,23:11,,
23:22,,,23:22,,
23:33,,,23:33,,
23:45,,,23:47,,
