상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
10:44,12:08,12:08,9:53,11:20,11:20
10:51,12:16,12:16,10:00,11:28,11:28
10:59,12:24,12:24,10:07,11:36,11:36
11:07,12:32,12:32,10:14,11:44,11:44
11:15,12:40,12:40,10:21,11:52,11:52
11:23,12:48,12:48,10:29,12:00,12:00
11:31,12:56,12:56,10:37,12:08,12:08
11:39,13:04,13:04,10:45,12:16,12:16
11:47,13:12,13:12,10:53,12:24,12:24
11:55,13:20,13:20,11:01,12:32,12:32
12:03,13:28,13:28,11:09,12:39,12:40
12:11,13:36,13:36,11:17,12:46,12:48
12:19,13:43,13:44,11:25,12:52,12:56
12:27,13:50,13:52,11:33,12:58,13:04
12:35,13:56,14:00,11:41,13:04,13:12
12:43,14:02,14:08,11:49,13:10,13:20
12:51,14:08,14:16,11:57,13:16,13:28
12:59,14:14,14:24,12:05,13:22,13:36
13:07,14:20,14:32,12:13,13:28,13:44
13:15,14:26,14:40,12:21,13:34,13:52
13:23,14:32,14:48,12:29,13:40,14:00
13:31,14:38,14:56,12:37,13:46,14:08
13:39,14:44,15:04,12:45,13:52,14:16
13:47,14:50,15:12,12:53,13:58,14:24
13:55,14:56,15:20,13:01,14:04,14:32
14:03,15:02,15:28,13:09,14:10,14:40
14:11,15:08,15:36,13:17,14:16,14:48
14:19,15:14,15:44,13:25,14:22,14:56
14:27,15:20,15:52,13:33,14:28,15:04
14:35,15:26,16:00,13:41,14:34,15:12
14:43,15:32,16:08,13:49,14:40,15:20
14:51,15:38,16:16,13:57,14:48,15:28
14:59,15:45,16:24,14:05,14:56,15:36
15:07,15:52,16:32,14:13,15:04,15:44
15:15,16:00,16:40,14:21,15:12,15:52
15:23,16:08,16:48,14:29,15:20,16:00
15:31,16:16,16:56,14:37,15:28,16:08
15:39,16:24,17:04,14:45,15:36,16:16
15:47,16:32,17:12,14:53,15:44,16:24
15:55,16:40,17:20,15:01,15:52,16:32
16:03,16:48,17:28,15:09,16:00,16:40
16:11,16:56,17:36,15:17,16:08,16:48
16:19,17:04,17:44,15:25,16:16,16:56
16:27,17:12,17:52,15:33,16:24,17:04
16:35,17:20,18:00,15:41,16:32,17:12
16:43,17:28,18:09,15:49,16:40,17:20
16:51,17:36,18:16,15:57,16:48,17:28
16:59,17:44,18:23,16:05,16:56,17:36
17:07,17:52,18:30,16:13,17:04,17:43
17:15,18:00,18:37,16:21,17:12,17:50
17:23,18:08,18:44,16:29,17:19,17:57
17:31,18:16,18:51,16:37,17:25,18:04
17:39,18:23,18:58,16:45,17:31,18:11
17:46,18:29,19:05,16:53,17:37,18:18
17:53,18:35,19:12,17:01,17:43,18:25
18:00,18:41,19:19,17:09,17:49,18:32
18:08,18:47,19:26,17:16,17:55,18:39
18:14,18:53,19:33,17:23,18:01,18:46
18:21,18:59,19:40,17:30,18:07,18:53
18:28,19:05,19:47,17:36,18:13,19:00
18:35,19:11,19:54,17:42,18:19,19:07
18:43,19:17,20:01,17:47,18:25,19:14
18:49,19:23,20:08,17:52,18:31,19:21
18:54,19:29,20:15,17:57,18:37,19:28
18:59,19:35,20:21,18:02,18:43,19:35
19:04,19:41,20:28,18:07,18:49,19:42
19:09,19:47,20:35,18:12,18:55,19:49
19:14,19:53,20:42,18:17,19:01,19:57
19:19,19:59,20:49,18:22,19:07,20:05
19:24,20:05,20:56,18:27,19:13,20:13
19:29,20:11,21:03,18:32,19:19,20:21
19:34,20:17,21:10,18:37,19:25,20:29
19:40,20:23,21:17,18:42,19:33,20:37
19:44,20:29,21:25,18:47,19:41,20:45
19:49,20:35,21:33,18:52,19:49,20:53
19:55,20:41,21:41,18:57,19:57,21:02
19:59,20:47,21:49,19:02,20:05,21:11
20:04,20:54,21:57,19:07,20:13,21:20
20:09,21:01,22:05,19:14,20:21,21:29
20:15,21:09,22:13,19:21,20:29,21:38
20:20,21:17,22:21,19:29,20:37,21:47
20:26,21:25,22:29,19:37,20:45,21:56
20:33,21:33,22:37,19:45,20:53,22:05
20:40,21:41,22:46,19:53,21:02,22:15
20:47,21:49,22:55,20:01,21:11,22:25
20:54,21:57,23:04,20:09,21:20,22:36
21:01,22:05,23:14,20:17,21:29,22:47
21:08,22:13,23:24,20:25,21:38,22:58
21:15,22:21,23:34,20:33,21:47,23:09
21:23,22:29,23:45,20:42,21:56,23:20
21:31,22:37,23:58,20:51,22:05,23:35
21:39,22:46,,21:00,22:15,
21:47,22:55,,21:09,22:25,
21:55,23:04,,21:18,22:36,
22:03,23:14,,21:27,22:47,
22:11,23:24,,21:36,22:58,
22:19,23:34,,21:45,23:09,
22:28,23:45,,21:55,23:20,
22:37,23:58,,22:05,23:35,
22:46,,,22:15,,
22:55,,,22:25,,
23:04,,,22:36,,
23:14,,,22:47,,
23:24,,,22:58,,
23:34,,,23:09,,
23:45,,,23:20,,
23:58,,,23:35,,
