상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
5:35,5:35,5:35,5:52,5:52,5:52
5:49,5:49,5:49,6:05,6:05,6:05
6:00,6:00,6:00,6:15,6:15,6:15
6:11,6:11,6:11,6:25,6:25,6:25
6:22,6:22,6:22,6:33,6:35,6:35
6:32,6:33,6:33,6:40,6:45,6:45
6:42,6:43,6:43,6:47,6:55,6:55
6:52,6:53,6:53,6:54,7:04,7:04
7:02,7:03,7:03,7:01,7:13,7:13
7:12,7:13,7:13,7:08,7:22,7:22
7:20,7:23,7:23,7:14,7:31,7:31
7:27,7:33,7:33,7:19,7:40,7:40
7:35,7:43,7:43,7:24,7:48,7:48
7:41,7:52,7:52,7:29,7:56,7:56
7:47,8:01,8:01,7:34,8:04,8:04
7:53,8:10,8:10,7:39,8:12,8:12
8:00,8:19,8:19,7:44,8:20,8:20
8:05,8:28,8:28,7:49,8:28,8:28
8:10,8:37,8:37,7:54,8:36,8:36
8:15,8:46,8:46,7:59,8:44,8:44
8:20,8:55,8:55,8:04,8:52,8:52
8:25,9:04,9:04,8:09,9:00,9:00
8:29,9:13,9:13,8:14,9:08,9:08
8:34,9:22,9:22,8:19,9:16,9:16
8:39,9:31,9:31,8:24,9:24,9:24
8:44,9:40,9:40,8:29,9:32,9:32
8:49,9:48,9:48,8:34,9:40,9:40
8:54,9:56,9:56,8:39,9:48,9:48
8:59,10:04,10:04,8:45,9:56,9:56
9:05,10:12,10:12,8:51,10:04,10:04
9:10,10:20,10:20,8:57,10:12,10:12
9:15,10:28,10:28,9:03,10:20,10:20
9:21,10:36,10:36,9:10,10:28,10:28
9:28,10:44,10:44,9:17,10:36,10:36
9:35,10:52,10:52,9:24,10:44,10:44
9:42,11:00,11:00,9:31,10:52,10:52
9:49,11:08,11:08,9:38,11:00,11:00
9:56,11:16,11:16,9:45,11:08,11:08
10:03,11:24,11:24,9:52,11:16,11:16
10:10,11:32,11:32,9:59,11:24,11:24
10:17,11:40,11:40,10:06,11:32,11:32
10:24,11:48,11:48,10:13,11:40,11:40
10:31,11:56,11:56,10:20,11:48,11:48
10:39,12:04,12:04,10:27,11:56,11:56
10:47,12:12,12:12,10:34,12:04,12:04
10:55,12:20,12:20,10:41,12:12,12:12
11:03,12:28,12:28,10:49,12:20,12:20
11:11,12:36,12:36,10:57,12:28,12:28
11:19,12:44,12:44,11:05,12:36,12:36
11:27,12:52,12:52,11:13,12:44,12:44
11:35,13:00,13:00,11:21,12:52,12:52
11:43,13:08,13:08,11:29,12:59,13:00
11:51,13:16,13:16,11:37,13:06,13:08
11:59,13:23,13:24,11:45,13:12,13:16
12:07,13:30,13:32,11:53,13:18,13:24
12:15,13:36,13:40,12:01,13:24,13:32
12:23,13:42,13:48,12:09,13:30,13:40
12:31,13:48,13:56,12:17,13:36,13:48
12:39,13:54,14:04,12:25,13:42,13:56
12:47,14:00,14:12,12:33,13:48,14:04
12:55,14:06,14:20,12:41,13:54,14:12
13:03,14:12,14:28,12:49,14:00,14:20
13:11,14:18,14:36,12:57,14:06,14:28
13:19,14:24,14:44,13:05,14:12,14:36
13:27,14:30,14:52,13:13,14:18,14:44
13:35,14:36,15:00,13:21,14:24,14:52
13:43,14:42,15:08,13:29,14:30,15:00
13:51,14:48,15:16,13:37,14:36,15:08
13:59,14:54,15:24,13:45,14:42,15:16
