상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
15:01,15:46,16:26,14:36,15:27,16:07
15:09,15:54,16:34,14:44,15:35,16:15
15:17,16:02,16:42,14:52,15:43,16:23
15:25,16:10,16:50,15:00,15:51,16:31
15:33,16:18,16:58,15:08,15:59,16:39
15:41,16:26,17:06,15:16,16:07,16:47
15:49,16:34,17:14,15:24,16:15,16:55
15:57,16:42,17:22,15:32,16:23,17:03
16:05,16:50,17:30,15:40,16:31,17:11
16:13,16:58,17:38,15:48,16:39,17:19
16:21,17:06,17:46,15:56,16:47,17:27
16:29,17:14,17:54,16:04,16:55,17:35
16:37,17:22,18:01,16:12,17:03,17:43
16:45,17:30,18:08,16:20,17:11,17:51
16:53,17:38,18:15,16:28,17:19,17:58
17:01,17:46,18:22,16:36,17:27,18:05
17:09,17:54,18:29,16:44,17:34,18:12
17:17,18:02,18:36,16:52,17:40,18:19
17:25,18:09,18:43,17:00,17:46,18:26
17:32,18:15,18:50,17:08,17:52,18:33
17:39,18:21,18:57,17:16,17:58,18:40
17:46,18:27,19:04,17:24,18:04,18:47
17:53,18:33,19:11,17:31,18:10,18:54
18:00,18:39,19:18,17:38,18:16,19:01
18:07,18:45,19:25,17:45,18:22,19:08
18:14,18:51,19:32,17:51,18:28,19:15
18:21,18:57,19:39,17:57,18:34,19:22
18:28,19:03,19:46,18:02,18:40,19:29
18:35,19:09,19:53,18:07,18:46,19:36
18:40,19:15,20:00,18:12,18:52,19:43
18:45,19:21,20:07,18:17,18:58,19:50
18:50,19:27,20:14,18:22,19:04,19:57
18:55,19:33,20:21,18:27,19:10,20:04
19:00,19:39,20:28,18:32,19:16,20:12
19:05,19:45,20:35,18:37,19:22,20:20
19:10,19:51,20:42,18:42,19:28,20:28
19:15,19:57,20:49,18:47,19:34,20:36
19:20,20:03,20:56,18:52,19:40,20:44
19:25,20:09,21:03,18:57,19:48,20:52
19:30,20:15,21:11,19:02,19:56,21:00
19:35,20:21,21:19,19:07,20:04,21:08
19:40,20:27,21:27,19:12,20:12,21:17
19:45,20:33,21:35,19:17,20:20,21:26
19:50,20:40,21:43,19:22,20:28,21:35
19:55,20:47,21:51,19:29,20:36,21:44
20:00,20:55,21:59,19:36,20:44,21:53
20:06,21:03,22:07,19:44,20:52,22:02
20:12,21:11,22:15,19:52,21:00,22:11
20:19,21:19,22:23,20:00,21:08,22:20
20:26,21:27,22:32,20:08,21:17,22:30
20:33,21:35,22:41,20:16,21:26,22:40
20:40,21:43,22:50,20:24,21:35,22:51
20:47,21:51,23:00,20:32,21:44,23:02
20:54,21:59,23:10,20:40,21:53,23:13
21:01,22:07,23:20,20:48,22:02,23:24
21:09,22:15,23:31,20:57,22:11,23:35
21:17,22:23,23:44,21:06,22:20,23:49
21:25,22:32,,21:15,22:30,
21:33,22:41,,21:24,22:40,
21:41,22:50,,21:33,22:51,
21:49,23:00,,21:42,23:02,
21:57,23:10,,21:51,23:13,
22:05,23:20,,22:00,23:24,
22:14,23:31,,22:10,23:35,
22:23,23:44,,22:20,23:49,
22:32,,,22:30,,
22:41,,,22:40,,
22:50,,,22:51,,
23:00,,,23:02,,
23:10,,,23:13,,
23:20,,,23:24,,
23:31,,,23:35,,
23:44,,,23:49,,
