상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
5:39,5:39,5:39,6:01,6:01,6:01
5:50,5:50,5:50,6:15,6:15,6:15
6:01,6:01,6:01,6:25,6:25,6:25
6:12,6:12,6:12,6:35,6:35,6:35
6:22,6:23,6:23,6:43,6:45,6:45
6:32,6:33,6:33,6:50,6:55,6:55
6:42,6:43,6:43,6:57,7:05,7:05
6:52,6:53,6:53,7:04,7:14,7:14
7:02,7:03,7:03,7:11,7:23,7:23
7:10,7:13,7:13,7:18,7:32,7:32
7:17,7:23,7:23,7:24,7:41,7:41
7:25,7:33,7:33,7:29,7:50,7:50
7:31,7:42,7:42,7:34,7:58,7:58
7:37,7:51,7:51,7:39,8:06,8:06
7:43,8:00,8:00,7:44,8:14,8:14
7:50,8:09,8:09,7:49,8:22,8:22
7:55,8:18,8:18,7:54,8:30,8:30
8:00,8:27,8:27,7:59,8:38,8:38
8:05,8:36,8:36,8:04,8:46,8:46
8:10,8:45,8:45,8:09,8:54,8:54
8:15,8:54,8:54,8:14,9:02,9:02
8:19,9:03,9:03,8:19,9:10,9:10
8:24,9:12,9:12,8:24,9:18,9:18
8:29,9:21,9:21,8:29,9:26,9:26
8:34,9:30,9:30,8:34,9:34,9:34
8:39,9:38,9:38,8:39,9:42,9:42
8:44,9:46,9:46,8:44,9:50,9:50
8:49,9:54,9:54,8:49,9:58,9:58
8:55,10:02,10:02,8:55,10:06,10:06
9:00,10:10,10:10,9:01,10:14,10:14
9:05,10:18,10:18,9:07,10:22,10:22
9:11,10:26,10:26,9:13,10:30,10:30
9:18,10:34,10:34,9:20,10:38,10:38
9:25,10:42,10:42,9:27,10:46,10:46
9:32,10:50,10:50,9:34,10:54,10:54
9:39,10:58,10:58,9:41,11:02,11:02
9:46,11:06,11:06,9:48,11:10,11:10
9:53,11:14,11:14,9:55,11:18,11:18
10:00,11:22,11:22,10:02,11:26,11:26
10:07,11:30,11:30,10:09,11:34,11:34
10:14,11:38,11:38,10:16,11:42,11:42
10:21,11:46,11:46,10:23,11:50,11:50
10:29,11:54,11:54,10:30,11:58,11:58
10:37,12:02,12:02,10:37,12:06,12:06
10:45,12:10,12:10,10:44,12:14,12:14
10:53,12:18,12:18,10:51,12:22,12:22
11:01,12:26,12:26,10:59,12:30,12:30
11:09,12:34,12:34,11:07,12:38,12:38
11:17,12:42,12:42,11:15,12:46,12:46
11:25,12:50,12:50,11:23,12:54,12:54
11:33,12:58,12:58,11:31,13:02,13:02
11:41,13:06,13:06,11:39,13:09,13:10
11:49,13:13,13:14,11:47,13:16,13:18
11:57,13:20,13:22,11:55,13:22,13:26
12:05,13:26,13:30,12:03,13:28,13:34
12:13,13:32,13:38,12:11,13:34,13:42
12:21,13:38,13:46,12:19,13:40,13:50
12:29,13:44,13:54,12:27,13:46,13:58
12:37,13:50,14:02,12:35,13:52,14:06
12:45,13:56,14:10,12:43,13:58,14:14
12:53,14:02,14:18,12:51,14:04,14:22
13:01,14:08,14:26,12:59,14:10,14:30
13:09,14:14,14:34,13:07,14:16,14:38
13:17,14:20,14:42,13:15,14:22,14:46
13:25,14:26,14:50,13:23,14:28,14:54
13:33,14:32,14:58,13:31,14:34,15:02
13:41,14:38,15:06,13:39,14:40,15:10
13:49,14:44,15:14,13:47,14:46,15:18
13:57,14:50,15:22,13:55,14:52,15:26
14:05,14:56,15:30,14:03,14:58,15:34
14:13,15:02,15:38,14:11,15:04,15:42
14:21,15:08,15:46,14:19,15:10,15:50
14:29,15:15,15:54,14:27,15:18,15:58
14:37,15:22,16:02,14:35,15:26,16:06
14:45,15:30,16:10,14:43,15:34,16:14
14:53,15:38,16:18,14:51,15:42,16:22
15:01,15:46,16:26,14:59,15:50,16:30
15:09,15:54,16:34,15:07,15:58,16:38
15:17,16:02,16:42,15:15,16:06,16:46
15:25,16:10,16:50,15:23,16:14,16:54
15:33,16:18,16:58,15:31,16:22,17:02
15:41,16:26,17:06,15:39,16:30,17:10
15:49,16:34,17:14,15:47,16:38,17:18
15:57,16:42,17:22,15:55,16:46,17:26
16:05,16:50,17:30,16:03,16:54,17:34
16:13,16:58,17:39,16:11,17:02,17:42
16:21,17:06,17:46,16:19,17:10,17:50
16:29,17:14,17:53,16:27,17:18,17:58
16:37,17:22,18:00,16:35,17:26,18:06
16:45,17:30,18:07,16:43,17:34,18:13
16:53,17:38,18:14,16:51,17:42,18:20
17:01,17:46,18:21,16:59,17:49,18:27
17:09,17:53,18:28,17:07,17:55,18:34
17:16,17:59,18:35,17:15,18:01,18:41
17:23,18:05,18:42,17:23,18:07,18:48
17:30,18:11,18:49,17:31,18:13,18:55
17:38,18:17,18:56,17:39,18:19,19:02
17:44,18:23,19:03,17:46,18:25,19:09
17:51,18:29,19:10,17:53,18:31,19:16
17:58,18:35,19:17,18:00,18:37,19:23
18:05,18:41,19:24,18:06,18:43,19:30
18:13,18:47,19:31,18:12,18:49,19:37
18:19,18:53,19:38,18:17,18:55,19:44
18:24,18:59,19:45,18:22,19:01,19:51
18:29,19:05,19:51,18:27,19:07,19:58
18:34,19:11,19:58,18:32,19:13,20:05
18:39,19:17,20:05,18:37,19:19,20:12
18:44,19:23,20:12,18:42,19:25,20:19
18:49,19:29,20:19,18:47,19:31,20:27
18:54,19:35,20:26,18:52,19:37,20:35
18:59,19:41,20:33,18:57,19:43,20:43
19:04,19:47,20:40,19:02,19:49,20:51
19:10,19:53,20:47,19:07,19:55,20:59
19:14,19:59,20:55,19:12,20:03,21:07
19:19,20:05,21:03,19:17,20:11,21:15
19:25,20:11,21:11,19:22,20:19,21:23
19:29,20:17,21:19,19:27,20:27,21:32
19:34,20:24,21:27,19:32,20:35,21:41
19:39,20:31,21:35,19:37,20:43,21:50
19:45,20:39,21:43,19:44,20:51,21:59
19:50,20:47,21:51,19:51,20:59,22:08
19:56,20:55,21:59,19:59,21:07,22:17
20:03,21:03,22:07,20:07,21:15,22:26
20:10,21:11,22:16,20:15,21:23,22:35
