상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
15:10,15:55,16:35,14:27,15:18,15:58
15:18,16:03,16:43,14:35,15:26,16:06
15:26,16:11,16:51,14:43,15:34,16:14
15:34,16:19,16:59,14:51,15:42,16:22
15:42,16:27,17:07,14:59,15:50,16:30
15:50,16:35,17:15,15:07,15:58,16:38
15:58,16:43,17:23,15:15,16:06,16:46
16:06,16:51,17:31,15:23,16:14,16:54
16:14,16:59,17:39,15:31,16:22,17:02
16:22,17:07,17:47,15:39,16:30,17:10
16:30,17:15,17:55,15:47,16:38,17:18
16:38,17:23,18:03,15:55,16:46,17:26
16:46,17:31,18:10,16:03,16:54,17:34
16:54,17:39,18:17,16:11,17:02,17:42
17:02,17:47,18:24,16:19,17:10,17:49
17:10,17:55,18:31,16:27,17:18,17:56
17:18,18:03,18:38,16:35,17:25,18:03
17:26,18:11,18:45,16:43,17:31,18:10
17:34,18:18,18:52,16:51,17:37,18:17
17:41,18:24,18:59,16:59,17:43,18:24
17:48,18:30,19:06,17:07,17:49,18:31
17:55,18:36,19:13,17:15,17:55,18:38
18:02,18:42,19:20,17:22,18:01,18:45
18:09,18:48,19:27,17:29,18:07,18:52
18:16,18:54,19:34,17:36,18:13,18:59
18:23,19:00,19:41,17:42,18:19,19:06
18:30,19:06,19:48,17:48,18:25,19:13
18:37,19:12,19:55,17:53,18:31,19:20
18:44,19:18,20:02,17:58,18:37,19:27
18:49,19:24,20:09,18:03,18:43,19:34
18:54,19:30,20:16,18:08,18:49,19:41
18:59,19:36,20:23,18:13,18:55,19:48
19:04,19:42,20:30,18:18,19:01,19:55
19:09,19:48,20:37,18:23,19:07,20:03
19:14,19:54,20:44,18:28,19:13,20:11
19:19,20:00,20:51,18:33,19:19,20:19
19:24,20:06,20:58,18:38,19:25,20:27
19:29,20:12,21:05,18:43,19:31,20:35
19:34,20:18,21:12,18:48,19:39,20:43
19:39,20:24,21:20,18:53,19:47,20:51
19:44,20:30,21:28,18:58,19:55,20:59
19:49,20:36,21:36,19:03,20:03,21:08
19:54,20:42,21:44,19:08,20:11,21:17
19:59,20:49,21:52,19:13,20:19,21:26
20:04,20:56,22:00,19:20,20:27,21:35
20:09,21:04,22:08,19:27,20:35,21:44
20:15,21:12,22:16,19:35,20:43,21:53
20:21,21:20,22:24,19:43,20:51,22:02
20:28,21:28,22:32,19:51,20:59,22:11
20:35,21:36,22:41,19:59,21:08,22:21
20:42,21:44,22:50,20:07,21:17,22:31
20:49,21:52,22:59,20:15,21:26,22:42
20:56,22:00,23:09,20:23,21:35,22:53
21:03,22:08,23:19,20:31,21:44,23:04
21:10,22:16,23:29,20:39,21:53,23:15
21:18,22:24,23:40,20:48,22:02,23:26
21:26,22:32,23:52,20:57,22:11,23:40
21:34,22:41,,21:06,22:21,
21:42,22:50,,21:15,22:31,
21:50,22:59,,21:24,22:42,
21:58,23:09,,21:33,22:53,
22:06,23:19,,21:42,23:04,
22:14,23:29,,21:51,23:15,
22:23,23:40,,22:01,23:26,
22:32,23:52,,22:11,23:40,
22:41,,,22:21,,
22:50,,,22:31,,
22:59,,,22:42,,
23:09,,,22:53,,
23:19,,,23:04,,
23:29,,,23:15,,
23:40,,,23:26,,
23:52,,,23:40,,
