상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
5:48,5:48,5:48,5:53,5:53,5:53
5:59,5:59,5:59,6:07,6:07,6:07
6:10,6:10,6:10,6:17,6:17,6:17
6:21,6:21,6:21,6:27,6:27,6:27
6:31,6:32,6:32,6:35,6:37,6:37
6:41,6:42,6:42,6:42,6:47,6:47
6:51,6:52,6:52,6:49,6:57,6:57
7:01,7:02,7:02,6:56,7:06,7:06
7:11,7:12,7:12,7:03,7:15,7:15
7:19,7:22,7:22,7:10,7:24,7:24
7:26,7:32,7:32,7:16,7:33,7:33
7:33,7:42,7:42,7:21,7:42,7:42
7:40,7:51,7:51,7:26,7:50,7:50
7:46,8:00,8:00,7:31,7:58,7:58
7:52,8:09,8:09,7:36,8:06,8:06
7:58,8:18,8:18,7:41,8:14,8:14
8:03,8:27,8:27,7:46,8:22,8:22
8:08,8:36,8:36,7:51,8:30,8:30
8:13,8:45,8:45,7:56,8:38,8:38
8:18,8:54,8:54,8:01,8:46,8:46
8:23,9:03,9:03,8:06,8:54,8:54
8:28,9:12,9:12,8:11,9:02,9:02
8:33,9:21,9:21,8:16,9:10,9:10
8:38,9:30,9:30,8:21,9:18,9:18
8:43,9:39,9:39,8:26,9:26,9:26
8:48,9:47,9:47,8:31,9:34,9:34
8:53,9:55,9:55,8:36,9:42,9:42
8:58,10:03,10:03,8:41,9:50,9:50
9:03,10:11,10:11,8:47,9:58,9:58
9:08,10:19,10:19,8:53,10:06,10:06
9:14,10:27,10:27,8:59,10:14,10:14
9:20,10:35,10:35,9:05,10:22,10:22
9:27,10:43,10:43,9:12,10:30,10:30
9:34,10:51,10:51,9:19,10:38,10:38
9:41,10:59,10:59,9:26,10:46,10:46
9:48,11:07,11:07,9:33,10:54,10:54
9:55,11:15,11:15,9:40,11:02,11:02
10:02,11:23,11:23,9:47,11:10,11:10
10:09,11:31,11:31,9:54,11:18,11:18
10:16,11:39,11:39,10:01,11:26,11:26
10:23,11:47,11:47,10:08,11:34,11:34
10:30,11:55,11:55,10:15,11:42,11:42
10:38,12:03,12:03,10:22,11:50,11:50
10:46,12:11,12:11,10:29,11:58,11:58
10:54,12:19,12:19,10:36,12:06,12:06
11:02,12:27,12:27,10:43,12:14,12:14
11:10,12:35,12:35,10:51,12:22,12:22
11:18,12:43,12:43,10:59,12:30,12:30
11:26,12:51,12:51,11:07,12:38,12:38
11:34,12:59,12:59,11:15,12:46,12:46
11:42,13:07,13:07,11:23,12:54,12:54
11:50,13:15,13:15,11:31,13:01,13:02
11:58,13:22,13:23,11:39,13:08,13:10
12:06,13:29,13:31,11:47,13:14,13:18
12:14,13:35,13:39,11:55,13:20,13:26
12:22,13:41,13:47,12:03,13:26,13:34
12:30,13:47,13:55,12:11,13:32,13:42
12:38,13:53,14:03,12:19,13:38,13:50
12:46,13:59,14:11,12:27,13:44,13:58
12:54,14:05,14:19,12:35,13:50,14:06
13:02,14:11,14:27,12:43,13:56,14:14
13:10,14:17,14:35,12:51,14:02,14:22
13:18,14:23,14:43,12:59,14:08,14:30
13:26,14:29,14:51,13:07,14:14,14:38
13:34,14:35,14:59,13:15,14:20,14:46
13:42,14:41,15:07,13:23,14:26,14:54
13:50,14:47,15:15,13:31,14:32,15:02
13:58,14:53,15:23,13:39,14:38,15:10
14:06,14:59,15:31,13:47,14:44,15:18
14:14,15:05,15:39,13:55,14:50,15:26
14:22,15:11,15:47,14:03,14:56,15:34
14:30,15:17,15:55,14:11,15:02,15:42
14:38,15:24,16:03,14:19,15:10,15:50
14:46,15:31,16:11,14:27,15:18,15:58
14:54,15:39,16:19,14:35,15:26,16:06
15:02,15:47,16:27,14:43,15:34,16:14
15:10,15:55,16:35,14:51,15:42,16:22
15:18,16:03,16:43,14:59,15:50,16:30
15:26,16:11,16:51,15:07,15:58,16:38
15:34,16:19,16:59,15:15,16:06,16:46
15:42,16:27,17:07,15:23,16:14,16:54
15:50,16:35,17:15,15:31,16:22,17:02
15:58,16:43,17:23,15:39,16:30,17:10
16:06,16:51,17:31,15:47,16:38,17:18
16:14,16:59,17:39,15:55,16:46,17:26
16:22,17:07,17:47,16:03,16:54,17:34
16:30,17:15,17:54,16:11,17:02,17:42
16:38,17:23,18:01,16:19,17:10,17:50
16:46,17:31,18:08,16:27,17:18,17:58
16:54,17:39,18:15,16:35,17:26,18:05
