상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
5:41,5:41,5:41,5:59,5:59,5:59
5:52,5:52,5:52,6:13,6:13,6:13
6:03,6:03,6:03,6:23,6:23,6:23
6:14,6:14,6:14,6:33,6:33,6:33
6:24,6:25,6:25,6:41,6:43,6:43
6:34,6:35,6:35,6:48,6:53,6:53
6:44,6:45,6:45,6:55,7:03,7:03
6:54,6:55,6:55,7:02,7:12,7:12
7:04,7:05,7:05,7:09,7:21,7:21
7:12,7:15,7:15,7:16,7:30,7:30
7:19,7:25,7:25,7:22,7:39,7:39
7:27,7:35,7:35,7:27,7:48,7:48
7:33,7:44,7:44,7:32,7:56,7:56
7:39,7:53,7:53,7:37,8:04,8:04
7:45,8:02,8:02,7:42,8:12,8:12
7:52,8:11,8:11,7:47,8:20,8:20
7:57,8:20,8:20,7:52,8:28,8:28
8:02,8:29,8:29,7:57,8:36,8:36
8:07,8:38,8:38,8:02,8:44,8:44
8:12,8:47,8:47,8:07,8:52,8:52
8:17,8:56,8:56,8:12,9:00,9:00
8:21,9:05,9:05,8:17,9:08,9:08
8:26,9:14,9:14,8:22,9:16,9:16
8:31,9:23,9:23,8:27,9:24,9:24
8:36,9:32,9:32,8:32,9:32,9:32
8:41,9:40,9:40,8:37,9:40,9:40
8:46,9:48,9:48,8:42,9:48,9:48
8:51,9:56,9:56,8:47,9:56,9:56
8:57,10:04,10:04,8:53,10:04,10:04
9:02,10:12,10:12,8:59,10:12,10:12
9:07,10:20,10:20,9:05,10:20,10:20
9:13,10:28,10:28,9:11,10:28,10:28
9:20,10:36,10:36,9:18,10:36,10:36
9:27,10:44,10:44,9:25,10:44,10:44
9:34,10:52,10:52,9:32,10:52,10:52
9:41,11:00,11:00,9:39,11:00,11:00
9:48,11:08,11:08,9:46,11:08,11:08
9:55,11:16,11:16,9:53,11:16,11:16
10:02,11:24,11:24,10:00,11:24,11:24
10:09,11:32,11:32,10:07,11:32,11:32
10:16,11:40,11:40,10:14,11:40,11:40
10:23,11:48,11:48,10:21,11:48,11:48
10:31,11:56,11:56,10:28,11:56,11:56
10:39,12:04,12:04,10:35,12:04,12:04
10:47,12:12,12:12,10:42,12:12,12:12
10:55,12:20,12:20,10:49,12:20,12:20
11:03,12:28,12:28,10:57,12:28,12:28
11:11,12:36,12:36,11:05,12:36,12:36
11:19,12:44,12:44,11:13,12:44,12:44
11:27,12:52,12:52,11:21,12:52,12:52
11:35,13:00,13:00,11:29,13:00,13:00
11:43,13:08,13:08,11:37,13:07,13:08
11:51,13:15,13:16,11:45,13:14,13:16
11:59,13:22,13:24,11:53,13:20,13:24
12:07,13:28,13:32,12:01,13:26,13:32
12:15,13:34,13:40,12:09,13:32,13:40
12:23,13:40,13:48,12:17,13:38,13:48
12:31,13:46,13:56,12:25,13:44,13:56
