상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
5:44,5:44,5:44,5:42,5:42,5:42
5:59,5:59,5:59,5:56,5:56,5:56
6:10,6:10,6:10,6:06,6:06,6:06
6:21,6:21,6:21,6:16,6:16,6:16
6:32,6:32,6:32,6:24,6:26,6:26
6:42,6:43,6:43,6:31,6:36,6:36
6:52,6:53,6:53,6:38,6:46,6:46
7:02,7:03,7:03,6:45,6:55,6:55
7:12,7:13,7:13,6:52,7:04,7:04
7:22,7:23,7:23,6:59,7:13,7:13
7:30,7:33,7:33,7:05,7:22,7:22
7:37,7:43,7:43,7:10,7:31,7:31
7:44,7:53,7:53,7:15,7:39,7:39
7:51,8:02,8:02,7:20,7:47,7:47
7:57,8:11,8:11,7:25,7:55,7:55
8:03,8:20,8:20,7:30,8:03,8:03
8:09,8:29,8:29,7:35,8:11,8:11
8:14,8:38,8:38,7:40,8:19,8:19
8:19,8:47,8:47,7:45,8:27,8:27
8:24,8:56,8:56,7:50,8:35,8:35
8:29,9:05,9:05,7:55,8:43,8:43
8:34,9:14,9:14,8:00,8:51,8:51
8:39,9:23,9:23,8:05,8:59,8:59
8:44,9:32,9:32,8:10,9:07,9:07
8:49,9:41,9:41,8:15,9:15,9:15
8:54,9:50,9:50,8:20,9:23,9:23
8:59,9:58,9:58,8:25,9:31,9:31
9:04,10:06,10:06,8:30,9:39,9:39
9:09,10:14,10:14,8:36,9:47,9:47
9:14,10:22,10:22,8:42,9:55,9:55
9:19,10:30,10:30,8:48,10:03,10:03
9:25,10:38,10:38,8:54,10:11,10:11
9:31,10:46,10:46,9:01,10:19,10:19
9:38,10:54,10:54,9:08,10:27,10:27
9:45,11:02,11:02,9:15,10:35,10:35
9:52,11:10,11:10,9:22,10:43,10:43
9:59,11:18,11:18,9:29,10:51,10:51
10:06,11:26,11:26,9:36,10:59,10:59
10:13,11:34,11:34,9:43,11:07,11:07
10:20,11:42,11:42,9:50,11:15,11:15
10:27,11:50,11:50,9:57,11:23,11:23
10:34,11:58,11:58,10:04,11:31,11:31
10:41,12:06,12:06,10:11,11:39,11:39
10:49,12:14,12:14,10:18,11:47,11:47
10:57,12:22,12:22,10:25,11:55,11:55
11:05,12:30,12:30,10:32,12:03,12:03
11:13,12:38,12:38,10:40,12:11,12:11
11:21,12:46,12:46,10:48,12:19,12:19
11:29,12:54,12:54,10:56,12:27,12:27
11:37,13:02,13:02,11:04,12:35,12:35
11:45,13:10,13:10,11:12,12:43,12:43
11:53,13:18,13:18,11:20,12:50,12:51
12:01,13:26,13:26,11:28,12:57,12:59
12:09,13:33,13:34,11:36,13:03,13:07
12:17,13:40,13:42,11:44,13:09,13:15
