상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
6:02,6:02,6:02,5:37,5:37,5:37
6:17,6:17,6:17,5:47,5:47,5:47
6:28,6:28,6:28,5:57,5:57,5:57
6:39,6:39,6:39,6:05,6:07,6:07
6:50,6:50,6:50,6:12,6:17,6:17
7:00,7:01,7:01,6:19,6:27,6:27
7:10,7:11,7:11,6:26,6:36,6:36
7:20,7:21,7:21,6:33,6:45,6:45
7:30,7:31,7:31,6:40,6:54,6:54
7:40,7:41,7:41,6:46,7:03,7:03
7:48,7:51,7:51,6:51,7:12,7:12
7:55,8:01,8:01,6:56,7:20,7:20
8:03,8:11,8:11,7:01,7:28,7:28
8:09,8:20,8:20,7:06,7:36,7:36
8:15,8:29,8:29,7:11,7:44,7:44
8:21,8:38,8:38,7:16,7:52,7:52
8:28,8:47,8:47,7:21,8:00,8:00
8:33,8:56,8:56,7:26,8:08,8:08
8:38,9:05,9:05,7:31,8:16,8:16
8:43,9:14,9:14,7:36,8:24,8:24
8:48,9:23,9:23,7:41,8:32,8:32
8:53,9:32,9:32,7:46,8:40,8:40
8:57,9:41,9:41,7:51,8:48,8:48
9:02,9:50,9:50,7:56,8:56,8:56
9:07,9:59,9:59,8:01,9:04,9:04
9:12,10:08,10:08,8:06,9:12,9:12
9:17,10:16,10:16,8:11,9:20,9:20
9:22,10:24,10:24,8:17,9:28,9:28
9:27,10:32,10:32,8:23,9:36,9:36
9:33,10:40,10:40,8:29,9:44,9:44
9:38,10:48,10:48,8:35,9:52,9:52
9:43,10:56,10:56,8:42,10:00,10:00
9:49,11:04,11:04,8:49,10:08,10:08
9:56,11:12,11:12,8:56,10:16,10:16
10:03,11:20,11:20,9:03,10:24,10:24
10:10,11:28,11:28,9:10,10:32,10:32
10:17,11:36,11:36,9:17,10:40,10:40
10:24,11:44,11:44,9:24,10:48,10:48
10:31,11:52,11:52,9:31,10:56,10:56
10:38,12:00,12:00,9:38,11:04,11:04
10:45,12:08,12:08,9:45,11:12,11:12
10:52,12:16,12:16,9:52,11:20,11:20
10:59,12:24,12:24,9:59,11:28,11:28
11:07,12:32,12:32,10:06,11:36,11:36
11:15,12:40,12:40,10:13,11:44,11:44
11:23,12:48,12:48,10:21,11:52,11:52
11:31,12:56,12:56,10:29,12:00,12:00
11:39,13:04,13:04,10:37,12:08,12:08
11:47,13:12,13:12,10:45,12:16,12:16
11:55,13:20,13:20,10:53,12:24,12:24
12:03,13:28,13:28,11:01,12:31,12:32
12:11,13:36,13:36,11:09,12:38,12:40
12:19,13:44,13:44,11:17,12:44,12:48
12:27,13:51,13:52,11:25,12:50,12:56
12:35,13:58,14:00,11:33,12:56,13:04
12:43,14:04,14:08,11:41,13:02,13:12
12:51,14:10,14:16,11:49,13:08,13:20
12:59,14:16,14:24,11:57,13:14,13:28
13:07,14:22,14:32,12:05,13:20,13:36
13:15,14:28,14:40,12:13,13:26,13:44
13:23,14:34,14:48,12:21,13:32,13:52
13:31,14:40,14:56,12:29,13:38,14:00
13:39,14:46,15:04,12:37,13:44,14:08
13:47,14:52,15:12,12:45,13:50,14:16
13:55,14:58,15:20,12:53,13:56,14:24
14:03,15:04,15:28,13:01,14:02,14:32
14:11,15:10,15:36,13:09,14:08,14:40
14:19,15:16,15:44,13:17,14:14,14:48
14:27,15:22,15:52,13:25,14:20,14:56
14:35,15:28,16:00,13:33,14:26,15:04
14:43,15:34,16:08,13:41,14:32,15:12
14:51,15:40,16:16,13:49,14:40,15:20
14:59,15:46,16:24,13:57,14:48,15:28
15:07,15:53,16:32,14:05,14:56,15:36
15:15,16:00,16:40,14:13,15:04,15:44
15:23,16:08,16:48,14:21,15:12,15:52
15:31,16:16,16:56,14:29,15:20,16:00
15:39,16:24,17:04,14:37,15:28,16:08
15:47,16:32,17:12,14:45,15:36,16:16
15:55,16:40,17:20,14:53,15:44,16:24
16:03,16:48,17:28,15:01,15:52,16:32
16:11,16:56,17:36,15:09,16:00,16:40
16:19,17:04,17:44,15:17,16:08,16:48
16:27,17:12,17:52,15:25,16:16,16:56
16:35,17:20,18:00,15:33,16:24,17:04
16:43,17:28,18:08,15:41,16:32,17:12
16:51,17:36,18:17,15:49,16:40,17:20
16:59,17:44,18:24,15:57,16:48,17:28
17:07,17:52,18:31,16:05,16:56,17:35
17:15,18:00,18:38,16:13,17:04,17:42
17:23,18:08,18:45,16:21,17:11,17:49
17:31,18:16,18:52,16:29,17:17,17:56
17:39,18:24,18:59,16:37,17:23,18:03
17:47,18:31,19:06,16:45,17:29,18:10
17:54,18:37,19:13,16:53,17:35,18:17
18:01,18:43,19:20,17:01,17:41,18:24
18:08,18:49,19:27,17:08,17:47,18:31
18:16,18:55,19:34,17:15,17:53,18:38
18:22,19:01,19:41,17:22,17:59,18:45
18:29,19:07,19:48,17:28,18:05,18:52
18:36,19:13,19:55,17:34,18:11,18:59
18:43,19:19,20:02,17:39,18:17,19:06
18:51,19:25,20:09,17:44,18:23,19:13
18:57,19:31,20:16,17:49,18:29,19:20
19:02,19:37,20:23,17:54,18:35,19:27
19:07,19:43,20:29,17:59,18:41,19:34
19:12,19:49,20:36,18:04,18:47,19:41
19:17,19:55,20:43,18:09,18:53,19:49
19:22,20:01,20:50,18:14,18:59,19:57
19:27,20:07,20:57,18:19,19:05,20:05
19:32,20:13,21:04,18:24,19:11,20:13
19:37,20:19,21:11,18:29,19:17,20:21
19:42,20:25,21:18,18:34,19:25,20:29
19:48,20:31,21:25,18:39,19:33,20:37
19:52,20:37,21:33,18:44,19:41,20:45
19:57,20:43,21:41,18:49,19:49,20:54
20:03,20:49,21:49,18:54,19:57,21:03
20:07,20:55,21:57,18:59,20:05,21:12
20:12,21:02,22:05,19:06,20:13,21:21
20:17,21:09,22:13,19:13,20:21,21:30
20:23,21:17,22:21,19:21,20:29,21:39
20:28,21:25,22:29,19:29,20:37,21:48
20:34,21:33,22:37,19:37,20:45,21:57
20:41,21:41,22:45,19:45,20:54,22:07
20:48,21:49,22:54,19:53,21:03,22:17
20:55,21:57,23:03,20:01,21:12,22:28
21:02,22:05,23:12,20:09,21:21,22:39
21:09,22:13,23:22,20:17,21:30,22:50
21:16,22:21,23:32,20:25,21:39,23:01
21:23,22:29,23:42,20:34,21:48,23:12
21:31,22:37,23:53,20:43,21:57,23:27
21:39,22:45,,20:52,22:07,
21:47,22:54,,21:01,22:17,
21:55,23:03,,21:10,22:28,
22:03,23:12,,21:19,22:39,
22:11,23:22,,21:28,22:50,
22:19,23:32,,21:37,23:01,
22:27,23:42,,21:47,23:12,
22:36,23:53,,21:57,23:27,
22:45,,,22:07,,
22:54,,,22:17,,
23:03,,,22:28,,
23:12,,,22:39,,
23:22,,,22:50,,
23:32,,,23:01,,
23:42,,,23:12,,
23:53,,,23:27,,
