상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
6:04,6:04,6:04,5:35,5:35,5:35
6:19,6:19,6:19,5:45,5:45,5:45
6:30,6:30,6:30,5:55,5:55,5:55
6:41,6:41,6:41,6:03,6:05,6:05
6:52,6:52,6:52,6:10,6:15,6:15
7:02,7:03,7:03,6:17,6:25,6:25
7:12,7:13,7:13,6:24,6:34,6:34
7:22,7:23,7:23,6:31,6:43,6:43
7:32,7:33,7:33,6:38,6:52,6:52
7:42,7:43,7:43,6:44,7:01,7:01
7:50,7:53,7:53,6:49,7:10,7:10
7:57,8:03,8:03,6:54,7:18,7:18
8:05,8:13,8:13,6:59,7:26,7:26
8:11,8:22,8:22,7:04,7:34,7:34
8:17,8:31,8:31,7:09,7:42,7:42
8:23,8:40,8:40,7:14,7:50,7:50
8:30,8:49,8:49,7:19,7:58,7:58
8:35,8:58,8:58,7:24,8:06,8:06
8:40,9:07,9:07,7:29,8:14,8:14
8:45,9:16,9:16,7:34,8:22,8:22
8:50,9:25,9:25,7:39,8:30,8:30
8:55,9:34,9:34,7:44,8:38,8:38
8:59,9:43,9:43,7:49,8:46,8:46
9:04,9:52,9:52,7:54,8:54,8:54
9:09,10:01,10:01,7:59,9:02,9:02
9:14,10:10,10:10,8:04,9:10,9:10
9:19,10:18,10:18,8:09,9:18,9:18
9:24,10:26,10:26,8:15,9:26,9:26
9:29,10:34,10:34,8:21,9:34,9:34
9:35,10:42,10:42,8:27,9:42,9:42
9:40,10:50,10:50,8:33,9:50,9:50
9:45,10:58,10:58,8:40,9:58,9:58
9:51,11:06,11:06,8:47,10:06,10:06
9:58,11:14,11:14,8:54,10:14,10:14
10:05,11:22,11:22,9:01,10:22,10:22
10:12,11:30,11:30,9:08,10:30,10:30
10:19,11:38,11:38,9:15,10:38,10:38
10:26,11:46,11:46,9:22,10:46,10:46
10:33,11:54,11:54,9:29,10:54,10:54
10:40,12:02,12:02,9:36,11:02,11:02
10:47,12:10,12:10,9:43,11:10,11:10
10:54,12:18,12:18,9:50,11:18,11:18
11:01,12:26,12:26,9:57,11:26,11:26
11:09,12:34,12:34,10:04,11:34,11:34
11:17,12:42,12:42,10:11,11:42,11:42
11:25,12:50,12:50,10:19,11:50,11:50
11:33,12:58,12:58,10:27,11:58,11:58
11:41,13:06,13:06,10:35,12:06,12:06
11:49,13:14,13:14,10:43,12:14,12:14
