상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
18:33,19:09,19:55,18:23,19:03,19:54
18:38,19:15,20:02,18:28,19:09,20:01
18:43,19:21,20:09,18:33,19:15,20:08
18:48,19:27,20:16,18:38,19:21,20:15
18:53,19:33,20:23,18:43,19:27,20:23
18:58,19:39,20:30,18:48,19:33,20:31
19:03,19:45,20:37,18:53,19:39,20:39
19:08,19:51,20:44,18:58,19:45,20:47
19:14,19:57,20:51,19:03,19:51,20:55
19:18,20:03,20:59,19:08,19:59,21:03
19:23,20:09,21:07,19:13,20:07,21:11
19:29,20:15,21:15,19:18,20:15,21:19
19:33,20:21,21:23,19:23,20:23,21:28
19:38,20:28,21:31,19:28,20:31,21:37
19:43,20:35,21:39,19:33,20:39,21:46
19:49,20:43,21:47,19:40,20:47,21:55
19:54,20:51,21:55,19:47,20:55,22:04
20:00,20:59,22:03,19:55,21:03,22:13
20:07,21:07,22:11,20:03,21:11,22:22
20:14,21:15,22:20,20:11,21:19,22:31
20:21,21:23,22:29,20:19,21:28,22:41
20:28,21:31,22:38,20:27,21:37,22:51
20:35,21:39,22:48,20:35,21:46,23:02
20:42,21:47,22:58,20:43,21:55,23:13
20:49,21:55,23:08,20:51,22:04,23:24
20:57,22:03,23:19,20:59,22:13,23:35
21:05,22:11,23:32,21:08,22:22,23:46
21:13,22:20,,21:17,22:31,
21:21,22:29,,21:26,22:41,
21:29,22:38,,21:35,22:51,
21:37,22:48,,21:44,23:02,
21:45,22:58,,21:53,23:13,
21:53,23:08,,22:02,23:24,
22:02,23:19,,22:11,23:35,
22:11,23:32,,22:21,23:46,
22:20,,,22:31,,
22:29,,,22:41,,
22:38,,,22:51,,
22:48,,,23:02,,
22:58,,,23:13,,
23:08,,,23:24,,
23:19,,,23:35,,
23:32,,,23:46,,
