상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
5:33,5:33,5:33,6:15,6:15,6:15
5:44,5:44,5:44,6:26,6:26,6:26
5:54,5:55,5:55,6:36,6:37,6:37
6:04,6:06,6:06,6:46,6:48,6:48
6:14,6:17,6:17,6:55,6:58,6:58
6:24,6:28,6:28,7:03,7:08,7:08
6:33,6:38,6:39,7:10,7:17,7:18
6:42,6:47,6:49,7:16,7:25,7:27
6:50,6:56,6:59,7:21,7:33,7:36
6:58,7:04,7:07,7:26,7:41,7:44
7:05,7:12,7:15,7:31,7:49,7:52
7:11,7:19,7:23,7:36,7:56,8:00
7:16,7:26,7:31,7:41,8:03,8:08
7:21,7:33,7:39,7:46,8:10,8:16
7:26,7:40,7:46,7:51,8:17,8:23
7:31,7:47,7:53,7:56,8:24,8:30
7:36,7:54,8:00,8:01,8:31,8:37
7:41,8:01,8:07,8:06,8:38,8:44
7:46,8:08,8:14,8:11,8:45,8:51
7:51,8:15,8:21,8:16,8:52,8:58
7:56,8:22,8:28,8:21,8:59,9:05
8:01,8:29,8:35,8:26,9:06,9:12
8:06,8:36,8:42,8:31,9:13,9:19
8:11,8:43,8:49,8:36,9:20,9:26
8:16,8:50,8:56,8:41,9:27,9:33
8:21,8:57,9:03,8:46,9:34,9:40
8:26,9:04,9:10,8:51,9:41,9:47
8:31,9:11,9:17,8:57,9:48,9:54
8:36,9:18,9:24,9:04,9:55,10:01
8:42,9:25,9:31,9:11,10:02,10:08
8:48,9:32,9:38,9:18,10:09,10:15
8:55,9:39,9:45,9:25,10:16,10:22
9:02,9:46,9:52,9:32,10:23,10:29
9:09,9:53,9:59,9:39,10:30,10:36
9:16,10:00,10:06,9:46,10:37,10:43
9:23,10:07,10:13,9:53,10:44,10:50
9:30,10:14,10:20,10:00,10:51,10:57
9:37,10:21,10:27,10:07,10:58,11:04
9:44,10:28,10:34,10:14,11:05,11:11
9:51,10:35,10:41,10:21,11:12,11:18
9:58,10:42,10:48,10:28,11:19,11:25
10:05,10:49,10:55,10:35,11:26,11:32
10:12,10:56,11:02,10:42,11:33,11:39
10:19,11:03,11:09,10:49,11:40,11:46
10:26,11:10,11:16,10:56,11:47,11:53
10:33,11:17,11:23,11:03,11:54,12:00
10:40,11:24,11:30,11:10,12:01,12:07
10:47,11:31,11:37,11:17,12:08,12:14
10:54,11:38,11:44,11:24,12:15,12:21
11:01,11:45,11:51,11:31,12:22,12:28
11:08,11:52,11:58,11:38,12:29,12:35
11:15,11:59,12:05,11:45,12:36,12:42
11:22,12:06,12:12,11:52,12:43,12:49
11:29,12:13,12:19,11:59,12:50,12:56
11:36,12:20,12:26,12:06,12:57,13:03
11:43,12:27,12:33,12:13,13:04,13:10
11:50,12:34,12:40,12:20,13:11,13:17
11:57,12:41,12:47,12:27,13:18,13:24
12:04,12:48,12:54,12:34,13:24,13:31
12:11,12:54,13:01,12:41,13:30,13:38
12:18,13:00,13:08,12:48,13:36,13:45
12:25,13:06,13:15,12:55,13:42,13:52
12:32,13:12,13:22,13:02,13:48,13:59
12:39,13:18,13:29,13:09,13:54,14:06
12:46,13:24,13:36,13:16,14:00,14:13
12:53,13:30,13:43,13:23,14:06,14:20
13:00,13:36,13:50,13:30,14:12,14:27
13:07,13:42,13:57,13:37,14:18,14:34
13:14,13:48,14:04,13:44,14:24,14:41
13:21,13:55,14:11,13:51,14:30,14:48
13:28,14:02,14:18,13:58,14:36,14:55
13:35,14:09,14:25,14:05,14:42,15:02
13:42,14:16,14:32,14:12,14:49,15:09
13:49,14:23,14:39,14:19,14:56,15:16
13:56,14:30,14:46,14:26,15:03,15:23
14:03,14:37,14:53,14:33,15:10,15:30
14:10,14:44,15:00,14:40,15:17,15:37
14:17,14:51,15:07,14:47,15:24,15:44
14:24,14:58,15:14,14:54,15:31,15:51
14:31,15:05,15:21,15:01,15:38,15:58
14:38,15:12,15:28,15:08,15:45,16:05
14:45,15:19,15:35,15:15,15:52,16:12
14:52,15:26,15:42,15:22,15:59,16:19
14:59,15:33,15:49,15:29,16:06,16:26
15:06,15:40,15:56,15:36,16:13,16:33
15:13,15:47,16:03,15:43,16:20,16:40
15:20,15:54,16:10,15:50,16:27,16:47
15:27,16:01,16:17,15:57,16:34,16:54
15:34,16:08,16:24,16:04,16:41,17:01
15:41,16:15,16:31,16:11,16:48,17:08
15:48,16:22,16:38,16:18,16:55,17:15
15:55,16:29,16:45,16:25,17:02,17:22
16:02,16:36,16:52,16:32,17:09,17:29
16:09,16:43,16:59,16:39,17:16,17:36
16:16,16:50,17:06,16:46,17:23,17:43
16:23,16:57,17:13,16:53,17:30,17:50
16:30,17:04,17:20,17:00,17:37,17:57
16:37,17:11,17:27,17:07,17:44,18:04
16:44,17:18,17:34,17:14,17:51,18:11
16:51,17:25,17:41,17:21,17:58,18:18
16:58,17:32,17:48,17:28,18:05,18:25
17:05,17:39,17:55,17:35,18:12,18:32
17:12,17:46,18:02,17:42,18:19,18:39
17:19,17:52,18:09,17:49,18:25,18:46
17:26,17:58,18:16,17:56,18:31,18:53
17:33,18:04,18:23,18:02,18:37,19:00
17:40,18:10,18:30,18:08,18:43,19:07
17:47,18:16,18:37,18:13,18:49,19:14
17:53,18:22,18:44,18:18,18:55,19:21
17:58,18:28,18:51,18:23,19:01,19:28
18:03,18:34,18:58,18:28,19:07,19:35
18:08,18:40,19:05,18:33,19:13,19:42
18:13,18:46,19:12,18:38,19:19,19:49
18:18,18:52,19:19,18:43,19:25,19:56
18:23,18:58,19:26,18:48,19:31,20:03
18:28,19:04,19:33,18:53,19:37,20:10
18:33,19:10,19:40,18:58,19:44,20:17
18:38,19:17,19:47,19:03,19:51,20:24
18:43,19:24,19:54,19:08,19:58,20:31
18:48,19:31,20:01,19:13,20:05,20:38
18:53,19:38,20:08,19:18,20:12,20:45
18:58,19:45,20:15,19:23,20:19,20:52
19:03,19:52,20:22,19:28,20:26,20:59
19:08,19:59,20:29,19:33,20:33,21:06
19:13,20:06,20:36,19:38,20:40,21:13
19:18,20:13,20:43,19:44,20:47,21:20
19:23,20:20,20:50,19:51,20:54,21:27
19:29,20:27,20:57,19:58,21:01,21:34
19:35,20:34,21:04,20:05,21:08,21:41
19:41,20:41,21:11,20:12,21:15,21:48
19:48,20:48,21:18,20:19,21:22,21:55
19:55,20:55,21:25,20:26,21:29,22:02
20:02,21:02,21:32,20:33,21:36,22:10
20:09,21:09,21:39,20:40,21:44,22:19
20:16,21:16,21:47,20:47,21:52,22:28
20:23,21:23,21:55,20:54,22:00,22:37
20:30,21:31,22:03,21:01,22:08,22:46
20:37,21:39,22:12,21:08,22:16,22:55
20:44,21:47,22:21,21:15,22:24,23:04
20:52,21:55,22:31,21:22,22:33,23:13
21:00,22:04,22:41,21:30,22:42,23:23
21:08,22:13,22:53,21:38,22:51,23:34
21:16,22:22,23:06,21:46,23:01,23:46
21:24,22:31,23:20,21:54,23:12,23:58
21:32,22:41,,22:02,23:23,
21:40,22:53,,22:11,23:34,
21:49,23:06,,22:20,23:46,
21:58,23:20,,22:30,23:58,
22:07,,,22:40,,
22:16,,,22:50,,
22:25,,,23:01,,
22:34,,,23:12,,
22:43,,,23:23,,
22:54,,,23:34,,
23:06,,,23:46,,
23:20,,,23:58,,
