상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
6:05,6:05,6:05,5:43,5:43,5:43
6:16,6:16,6:16,5:54,5:54,5:54
6:26,6:27,6:27,6:04,6:05,6:05
6:36,6:38,6:38,6:14,6:16,6:16
6:46,6:49,6:49,6:23,6:26,6:26
6:56,7:00,7:00,6:31,6:36,6:36
7:05,7:10,7:11,6:38,6:45,6:46
7:14,7:19,7:21,6:44,6:53,6:55
7:22,7:28,7:31,6:49,7:01,7:04
7:30,7:36,7:39,6:54,7:09,7:12
7:37,7:44,7:47,6:59,7:17,7:20
7:43,7:51,7:55,7:04,7:24,7:28
7:48,7:58,8:03,7:09,7:31,7:36
7:53,8:05,8:11,7:14,7:38,7:44
7:58,8:12,8:18,7:19,7:45,7:51
8:03,8:19,8:25,7:24,7:52,7:58
8:08,8:26,8:32,7:29,7:59,8:05
8:13,8:33,8:39,7:34,8:06,8:12
8:18,8:40,8:46,7:39,8:13,8:19
8:23,8:47,8:53,7:44,8:20,8:26
8:28,8:54,9:00,7:49,8:27,8:33
8:33,9:01,9:07,7:54,8:34,8:40
8:38,9:08,9:14,7:59,8:41,8:47
8:43,9:15,9:21,8:04,8:48,8:54
8:48,9:22,9:28,8:09,8:55,9:01
8:53,9:29,9:35,8:14,9:02,9:08
8:58,9:36,9:42,8:19,9:09,9:15
9:03,9:43,9:49,8:25,9:16,9:22
9:08,9:50,9:56,8:32,9:23,9:29
9:14,9:57,10:03,8:39,9:30,9:36
9:20,10:04,10:10,8:46,9:37,9:43
9:27,10:11,10:17,8:53,9:44,9:50
9:34,10:18,10:24,9:00,9:51,9:57
9:41,10:25,10:31,9:07,9:58,10:04
9:48,10:32,10:38,9:14,10:05,10:11
9:55,10:39,10:45,9:21,10:12,10:18
10:02,10:46,10:52,9:28,10:19,10:25
10:09,10:53,10:59,9:35,10:26,10:32
10:16,11:00,11:06,9:42,10:33,10:39
10:23,11:07,11:13,9:49,10:40,10:46
10:30,11:14,11:20,9:56,10:47,10:53
10:37,11:21,11:27,10:03,10:54,11:00
10:44,11:28,11:34,10:10,11:01,11:07
10:51,11:35,11:41,10:17,11:08,11:14
10:58,11:42,11:48,10:24,11:15,11:21
11:05,11:49,11:55,10:31,11:22,11:28
11:12,11:56,12:02,10:38,11:29,11:35
11:19,12:03,12:09,10:45,11:36,11:42
11:26,12:10,12:16,10:52,11:43,11:49
11:33,12:17,12:23,10:59,11:50,11:56
11:40,12:24,12:30,11:06,11:57,12:03
11:47,12:31,12:37,11:13,12:04,12:10
11:54,12:38,12:44,11:20,12:11,12:17
12:01,12:45,12:51,11:27,12:18,12:24
12:08,12:52,12:58,11:34,12:25,12:31
12:15,12:59,13:05,11:41,12:32,12:38
12:22,13:06,13:12,11:48,12:39,12:45
12:29,13:13,13:19,11:55,12:46,12:52
12:36,13:20,13:26,12:02,12:52,12:59
12:43,13:26,13:33,12:09,12:58,13:06
12:50,13:32,13:40,12:16,13:04,13:13
12:57,13:38,13:47,12:23,13:10,13:20
13:04,13:44,13:54,12:30,13:16,13:27
13:11,13:50,14:01,12:37,13:22,13:34
13:18,13:56,14:08,12:44,13:28,13:41
13:25,14:02,14:15,12:51,13:34,13:48
13:32,14:08,14:22,12:58,13:40,13:55
13:39,14:14,14:29,13:05,13:46,14:02
13:46,14:20,14:36,13:12,13:52,14:09
13:53,14:27,14:43,13:19,13:58,14:16
14:00,14:34,14:50,13:26,14:04,14:23
14:07,14:41,14:57,13:33,14:10,14:30
14:14,14:48,15:04,13:40,14:17,14:37
14:21,14:55,15:11,13:47,14:24,14:44
14:28,15:02,15:18,13:54,14:31,14:51
14:35,15:09,15:25,14:01,14:38,14:58
14:42,15:16,15:32,14:08,14:45,15:05
14:49,15:23,15:39,14:15,14:52,15:12
14:56,15:30,15:46,14:22,14:59,15:19
15:03,15:37,15:53,14:29,15:06,15:26
15:10,15:44,16:00,14:36,15:13,15:33
15:17,15:51,16:07,14:43,15:20,15:40
15:24,15:58,16:14,14:50,15:27,15:47
15:31,16:05,16:21,14:57,15:34,15:54
15:38,16:12,16:28,15:04,15:41,16:01
15:45,16:19,16:35,15:11,15:48,16:08
15:52,16:26,16:42,15:18,15:55,16:15
15:59,16:33,16:49,15:25,16:02,16:22
16:06,16:40,16:56,15:32,16:09,16:29
16:13,16:47,17:03,15:39,16:16,16:36
16:20,16:54,17:10,15:46,16:23,16:43
16:27,17:01,17:17,15:53,16:30,16:50
16:34,17:08,17:24,16:00,16:37,16:57
16:41,17:15,17:31,16:07,16:44,17:04
16:48,17:22,17:38,16:14,16:51,17:11
16:55,17:29,17:45,16:21,16:58,17:18
17:02,17:36,17:52,16:28,17:05,17:25
17:09,17:43,17:59,16:35,17:12,17:32
17:16,17:50,18:06,16:42,17:19,17:39
17:23,17:57,18:13,16:49,17:26,17:46
17:30,18:04,18:20,16:56,17:33,17:53
17:37,18:11,18:27,17:03,17:40,18:00
17:44,18:18,18:34,17:10,17:47,18:07
17:51,18:24,18:41,17:17,17:53,18:14
17:58,18:30,18:48,17:24,17:59,18:21
18:05,18:36,18:55,17:30,18:05,18:28
18:12,18:42,19:02,17:36,18:11,18:35
18:19,18:48,19:09,17:41,18:17,18:42
18:25,18:54,19:16,17:46,18:23,18:49
18:30,19:00,19:23,17:51,18:29,18:56
18:35,19:06,19:30,17:56,18:35,19:03
18:40,19:12,19:37,18:01,18:41,19:10
18:45,19:18,19:44,18:06,18:47,19:17
18:50,19:24,19:51,18:11,18:53,19:24
18:55,19:30,19:58,18:16,18:59,19:31
19:00,19:36,20:05,18:21,19:05,19:38
19:05,19:42,20:12,18:26,19:12,19:45
19:10,19:49,20:19,18:31,19:19,19:52
19:15,19:56,20:26,18:36,19:26,19:59
19:20,20:03,20:33,18:41,19:33,20:06
19:25,20:10,20:40,18:46,19:40,20:13
19:30,20:17,20:47,18:51,19:47,20:20
19:35,20:24,20:54,18:56,19:54,20:27
19:40,20:31,21:01,19:01,20:01,20:34
19:45,20:38,21:08,19:06,20:08,20:41
19:50,20:45,21:15,19:12,20:15,20:48
19:55,20:52,21:22,19:19,20:22,20:55
20:01,20:59,21:29,19:26,20:29,21:02
20:07,21:06,21:36,19:33,20:36,21:09
20:13,21:13,21:43,19:40,20:43,21:16
20:20,21:20,21:50,19:47,20:50,21:23
20:27,21:27,21:57,19:54,20:57,21:30
20:34,21:34,22:04,20:01,21:04,21:38
20:41,21:41,22:11,20:08,21:12,21:47
20:48,21:48,22:19,20:15,21:20,21:56
20:55,21:55,22:27,20:22,21:28,22:05
21:02,22:03,22:35,20:29,21:36,22:14
21:09,22:11,22:44,20:36,21:44,22:23
21:16,22:19,22:53,20:43,21:52,22:32
21:24,22:27,23:03,20:50,22:01,22:41
21:32,22:36,23:13,20:58,22:10,22:51
21:40,22:45,23:25,21:06,22:19,23:02
21:48,22:54,23:38,21:14,22:29,23:14
21:56,23:03,23:52,21:22,22:40,23:26
22:04,23:13,,21:30,22:51,
22:12,23:25,,21:39,23:02,
22:21,23:38,,21:48,23:14,
22:30,23:52,,21:58,23:26,
22:39,,,22:08,,
22:48,,,22:18,,
22:57,,,22:29,,
23:06,,,22:40,,
23:15,,,22:51,,
23:26,,,23:02,,
23:38,,,23:14,,
23:52,,,23:26,,
