상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
6:02,6:02,6:02,5:46,5:46,5:46
6:13,6:13,6:13,5:57,5:57,5:57
6:23,6:24,6:24,6:07,6:08,6:08
6:33,6:35,6:35,6:17,6:19,6:19
6:43,6:46,6:46,6:26,6:29,6:29
6:53,6:57,6:57,6:34,6:39,6:39
7:02,7:07,7:08,6:41,6:48,6:49
7:11,7:16,7:18,6:47,6:56,6:58
7:19,7:25,7:28,6:52,7:04,7:07
7:27,7:33,7:36,6:57,7:12,7:15
7:34,7:41,7:44,7:02,7:20,7:23
7:40,7:48,7:52,7:07,7:27,7:31
7:45,7:55,8:00,7:12,7:34,7:39
7:50,8:02,8:08,7:17,7:41,7:47
7:55,8:09,8:15,7:22,7:48,7:54
8:00,8:16,8:22,7:27,7:55,8:01
8:05,8:23,8:29,7:32,8:02,8:08
8:10,8:30,8:36,7:37,8:09,8:15
8:15,8:37,8:43,7:42,8:16,8:22
8:20,8:44,8:50,7:47,8:23,8:29
8:25,8:51,8:57,7:52,8:30,8:36
8:30,8:58,9:04,7:57,8:37,8:43
8:35,9:05,9:11,8:02,8:44,8:50
8:40,9:12,9:18,8:07,8:51,8:57
8:45,9:19,9:25,8:12,8:58,9:04
8:50,9:26,9:32,8:17,9:05,9:11
8:55,9:33,9:39,8:22,9:12,9:18
9:00,9:40,9:46,8:28,9:19,9:25
9:05,9:47,9:53,8:35,9:26,9:32
9:11,9:54,10:00,8:42,9:33,9:39
9:17,10:01,10:07,8:49,9:40,9:46
9:24,10:08,10:14,8:56,9:47,9:53
9:31,10:15,10:21,9:03,9:54,10:00
9:38,10:22,10:28,9:10,10:01,10:07
9:45,10:29,10:35,9:17,10:08,10:14
9:52,10:36,10:42,9:24,10:15,10:21
9:59,10:43,10:49,9:31,10:22,10:28
10:06,10:50,10:56,9:38,10:29,10:35
10:13,10:57,11:03,9:45,10:36,10:42
10:20,11:04,11:10,9:52,10:43,10:49
10:27,11:11,11:17,9:59,10:50,10:56
10:34,11:18,11:24,10:06,10:57,11:03
10:41,11:25,11:31,10:13,11:04,11:10
10:48,11:32,11:38,10:20,11:11,11:17
10:55,11:39,11:45,10:27,11:18,11:24
11:02,11:46,11:52,10:34,11:25,11:31
11:09,11:53,11:59,10:41,11:32,11:38
11:16,12:00,12:06,10:48,11:39,11:45
11:23,12:07,12:13,10:55,11:46,11:52
11:30,12:14,12:20,11:02,11:53,11:59
11:37,12:21,12:27,11:09,12:00,12:06
11:44,12:28,12:34,11:16,12:07,12:13
11:51,12:35,12:41,11:23,12:14,12:20
11:58,12:42,12:48,11:30,12:21,12:27
12:05,12:49,12:55,11:37,12:28,12:34
12:12,12:56,13:02,11:44,12:35,12:41
12:19,13:03,13:09,11:51,12:42,12:48
12:26,13:10,13:16,11:58,12:49,12:55
12:33,13:17,13:23,12:05,12:55,13:02
12:40,13:23,13:30,12:12,13:01,13:09
12:47,13:29,13:37,12:19,13:07,13:16
12:54,13:35,13:44,12:26,13:13,13:23
13:01,13:41,13:51,12:33,13:19,13:30
13:08,13:47,13:58,12:40,13:25,13:37
13:15,13:53,14:05,12:47,13:31,13:44
13:22,13:59,14:12,12:54,13:37,13:51
13:29,14:05,14:19,13:01,13:43,13:58
13:36,14:11,14:26,13:08,13:49,14:05
13:43,14:17,14:33,13:15,13:55,14:12
13:50,14:24,14:40,13:22,14:01,14:19
13:57,14:31,14:47,13:29,14:07,14:26
14:04,14:38,14:54,13:36,14:13,14:33
14:11,14:45,15:01,13:43,14:20,14:40
14:18,14:52,15:08,13:50,14:27,14:47
14:25,14:59,15:15,13:57,14:34,14:54
14:32,15:06,15:22,14:04,14:41,15:01
14:39,15:13,15:29,14:11,14:48,15:08
14:46,15:20,15:36,14:18,14:55,15:15
14:53,15:27,15:43,14:25,15:02,15:22
15:00,15:34,15:50,14:32,15:09,15:29
15:07,15:41,15:57,14:39,15:16,15:36
15:14,15:48,16:04,14:46,15:23,15:43
15:21,15:55,16:11,14:53,15:30,15:50
15:28,16:02,16:18,15:00,15:37,15:57
15:35,16:09,16:25,15:07,15:44,16:04
15:42,16:16,16:32,15:14,15:51,16:11
15:49,16:23,16:39,15:21,15:58,16:18
15:56,16:30,16:46,15:28,16:05,16:25
16:03,16:37,16:53,15:35,16:12,16:32
16:10,16:44,17:00,15:42,16:19,16:39
16:17,16:51,17:07,15:49,16:26,16:46
16:24,16:58,17:14,15:56,16:33,16:53
16:31,17:05,17:21,16:03,16:40,17:00
16:38,17:12,17:28,16:10,16:47,17:07
16:45,17:19,17:35,16:17,16:54,17:14
16:52,17:26,17:42,16:24,17:01,17:21
16:59,17:33,17:49,16:31,17:08,17:28
17:06,17:40,17:56,16:38,17:15,17:35
17:13,17:47,18:03,16:45,17:22,17:42
17:20,17:54,18:10,16:52,17:29,17:49
17:27,18:01,18:17,16:59,17:36,17:56
17:34,18:08,18:24,17:06,17:43,18:03
17:41,18:15,18:31,17:13,17:50,18:10
17:48,18:21,18:38,17:20,17:56,18:17
17:55,18:27,18:45,17:27,18:02,18:24
18:02,18:33,18:52,17:33,18:08,18:31
18:09,18:39,18:59,17:39,18:14,18:38
18:16,18:45,19:06,17:44,18:20,18:45
18:22,18:51,19:13,17:49,18:26,18:52
18:27,18:57,19:20,17:54,18:32,18:59
18:32,19:03,19:27,17:59,18:38,19:06
18:37,19:09,19:34,18:04,18:44,19:13
18:42,19:15,19:41,18:09,18:50,19:20
18:47,19:21,19:48,18:14,18:56,19:27
18:52,19:27,19:55,18:19,19:02,19:34
18:57,19:33,20:02,18:24,19:08,19:41
19:02,19:39,20:09,18:29,19:15,19:48
19:07,19:46,20:16,18:34,19:22,19:55
19:12,19:53,20:23,18:39,19:29,20:02
19:17,20:00,20:30,18:44,19:36,20:09
19:22,20:07,20:37,18:49,19:43,20:16
19:27,20:14,20:44,18:54,19:50,20:23
19:32,20:21,20:51,18:59,19:57,20:30
19:37,20:28,20:58,19:04,20:04,20:37
19:42,20:35,21:05,19:09,20:11,20:44
19:47,20:42,21:12,19:15,20:18,20:51
19:52,20:49,21:19,19:22,20:25,20:58
19:58,20:56,21:26,19:29,20:32,21:05
20:04,21:03,21:33,19:36,20:39,21:12
20:10,21:10,21:40,19:43,20:46,21:19
20:17,21:17,21:47,19:50,20:53,21:26
20:24,21:24,21:54,19:57,21:00,21:33
20:31,21:31,22:01,20:04,21:07,21:41
20:38,21:38,22:08,20:11,21:15,21:50
20:45,21:45,22:16,20:18,21:23,21:59
20:52,21:52,22:24,20:25,21:31,22:08
20:59,22:00,22:32,20:32,21:39,22:17
21:06,22:08,22:41,20:39,21:47,22:26
21:13,22:16,22:50,20:46,21:55,22:35
21:21,22:24,23:00,20:53,22:04,22:44
21:29,22:33,23:10,21:01,22:13,22:54
21:37,22:42,23:22,21:09,22:22,23:05
21:45,22:51,23:35,21:17,22:32,23:17
21:53,23:00,23:49,21:25,22:43,23:29
22:01,23:10,,21:33,22:54,
22:09,23:22,,21:42,23:05,
22:18,23:35,,21:51,23:17,
22:27,23:49,,22:01,23:29,
22:36,,,22:11,,
22:45,,,22:21,,
22:54,,,22:32,,
23:03,,,22:43,,
23:12,,,22:54,,
23:23,,,23:05,,
23:35,,,23:17,,
23:49,,,23:29,,
