상행평일,상행토요일,상행휴일,하행평일,하행토요일,하행휴일
6:14,6:14,6:14,5:34,5:34,5:34
6:25,6:25,6:25,5:45,5:45,5:45
6:35,6:36,6:36,5:55,5:56,5:56
6:45,6:47,6:47,6:05,6:07,6:07
6:55,6:58,6:58,6:14,6:17,6:17
7:05,7:09,7:09,6:22,6:27,6:27
7:14,7:19,7:20,6:29,6:36,6:37
7:23,7:28,7:30,6:35,6:44,6:46
7:31,7:37,7:40,6:40,6:52,6:55
7:39,7:45,7:48,6:45,7:00,7:03
7:46,7:53,7:56,6:50,7:08,7:11
7:52,8:00,8:04,6:55,7:15,7:19
7:57,8:07,8:12,7:00,7:22,7:27
8:02,8:14,8:20,7:05,7:29,7:35
8:07,8:21,8:27,7:10,7:36,7:42
8:12,8:28,8:34,7:15,7:43,7:49
8:17,8:35,8:41,7:20,7:50,7:56
8:22,8:42,8:48,7:25,7:57,8:03
8:27,8:49,8:55,7:30,8:04,8:10
8:32,8:56,9:02,7:35,8:11,8:17
8:37,9:03,9:09,7:40,8:18,8:24
8:42,9:10,9:16,7:45,8:25,8:31
8:47,9:17,9:23,7:50,8:32,8:38
8:52,9:24,9:30,7:55,8:39,8:45
8:57,9:31,9:37,8:00,8:46,8:52
9:02,9:38,9:44,8:05,8:53,8:59
9:07,9:45,9:51,8:10,9:00,9:06
9:12,9:52,9:58,8:16,9:07,9:13
9:17,9:59,10:05,8:23,9:14,9:20
9:23,10:06,10:12,8:30,9:21,9:27
9:29,10:13,10:19,8:37,9:28,9:34
9:36,10:20,10:26,8:44,9:35,9:41
9:43,10:27,10:33,8:51,9:42,9:48
9:50,10:34,10:40,8:58,9:49,9:55
9:57,10:41,10:47,9:05,9:56,10:02
10:04,10:48,10:54,9:12,10:03,10:09
10:11,10:55,11:01,9:19,10:10,10:16
10:18,11:02,11:08,9:26,10:17,10:23
10:25,11:09,11:15,9:33,10:24,10:30
10:32,11:16,11:22,9:40,10:31,10:37
10:39,11:23,11:29,9:47,10:38,10:44
10:46,11:30,11:36,9:54,10:45,10:51
10:53,11:37,11:43,10:01,10:52,10:58
11:00,11:44,11:50,10:08,10:59,11:05
11:07,11:51,11:57,10:15,11:06,11:12
11:14,11:58,12:04,10:22,11:13,11:19
11:21,12:05,12:11,10:29,11:20,11:26
11:28,12:12,12:18,10:36,11:27,11:33
11:35,12:19,12:25,10:43,11:34,11:40
11:42,12:26,12:32,10:50,11:41,11:47
11:49,12:33,12:39,10:57,11:48,11:54
11:56,12:40,12:46,11:04,11:55,12:01
12:03,12:47,12:53,11:11,12:02,12:08
12:10,12:54,13:00,11:18,12:09,12:15
12:17,13:01,13:07,11:25,12:16,12:22
12:24,13:08,13:14,11:32,12:23,12:29
12:31,13:15,13:21,11:39,12:30,12:36
12:38,13:22,13:28,11:46,12:37,12:43
12:45,13:29,13:35,11:53,12:43,12:50
12:52,13:35,13:42,12:00,12:49,12:57
12:59,13:41,13:49,12:07,12:55,13:04
13:06,13:47,13:56,12:14,13:01,13:11
13:13,13:53,14:03,12:21,13:07,13:18
13:20,13:59,14:10,12:28,13:13,13:25
13:27,14:05,14:17,12:35,13:19,13:32
13:34,14:11,14:24,12:42,13:25,13:39
13:41,14:17,14:31,12:49,13:31,13:46
13:48,14:23,14:38,12:56,13:37,13:53
13:55,14:29,14:45,13:03,13:43,14:00
14:02,14:36,14:52,13:10,13:49,14:07
14:09,14:43,14:59,13:17,13:55,14:14
14:16,14:50,15:06,13:24,14:01,14:21
14:23,14:57,15:13,13:31,14:08,14:28
14:30,15:04,15:20,13:38,14:15,14:35
14:37,15:11,15:27,13:45,14:22,14:42
14:44,15:18,15:34,13:52,14:29,14:49
14:51,15:25,15:41,13:59,14:36,14:56
14:58,15:32,15:48,14:06,14:43,15:03
15:05,15:39,15:55,14:13,14:50,15:10
15:12,15:46,16:02,14:20,14:57,15:17
15:19,15:53,16:09,14:27,15:04,15:24
15:26,16:00,16:16,14:34,15:11,15:31
15:33,16:07,16:23,14:41,15:18,15:38
15:40,16:14,16:30,14:48,15:25,15:45
15:47,16:21,16:37,14:55,15:32,15:52
15:54,16:28,16:44,15:02,15:39,15:59
16:01,16:35,16:51,15:09,15:46,16:06
16:08,16:42,16:58,15:16,15:53,16:13
16:15,16:49,17:05,15:23,16:00,16:20
16:22,16:56,17:12,15:30,16:07,16:27
16:29,17:03,17:19,15:37,16:14,16:34
16:36,17:10,17:26,15:44,16:21,16:41
16:43,17:17,17:33,15:51,16:28,16:48
16:50,17:24,17:40,15:58,16:35,16:55
16:57,17:31,17:47,16:05,16:42,17:02
17:04,17:38,17:54,16:12,16:49,17:09
17:11,17:45,18:01,16:19,16:56,17:16
17:18,17:52,18:08,16:26,17:03,17:23
17:25,17:59,18:15,16:33,17:10,17:30
17:32,18:06,18:22,16:40,17:17,17:37
17:39,18:13,18:29,16:47,17:24,17:44
17:46,18:20,18:36,16:54,17:31,17:51
17:53,18:27,18:43,17:01,17:38,17:58
18:00,18:33,18:50,17:08,17:44,18:05
18:07,18:39,18:57,17:15,17:50,18:12
18:14,18:45,19:04,17:21,17:56,18:19
18:21,18:51,19:11,17:27,18:02,18:26
18:28,18:57,19:18,17:32,18:08,18:33
18:34,19:03,19:25,17:37,18:14,18:40
18:39,19:09,19:32,17:42,18:20,18:47
18:44,19:15,19:39,17:47,18:26,18:54
18:49,19:21,19:46,17:52,18:32,19:01
18:54,19:27,19:53,17:57,18:38,19:08
18:59,19:33,20:00,18:02,18:44,19:15
19:04,19:39,20:07,18:07,18:50,19:22
19:09,19:45,20:14,18:12,18:56,19:29
19:14,19:51,20:21,18:17,19:03,19:36
19:19,19:58,20:28,18:22,19:10,19:43
19:24,20:05,20:35,18:27,19:17,19:50
19:29,20:12,20:42,18:32,19:24,19:57
19:34,20:19,20:49,18:37,19:31,20:04
19:39,20:26,20:56,18:42,19:38,20:11
19:44,20:33,21:03,18:47,19:45,20:18
19:49,20:40,21:10,18:52,19:52,20:25
19:54,20:47,21:17,18:57,19:59,20:32
19:59,20:54,21:24,19:03,20:06,20:39
20:04,21:01,21:31,19:10,20:13,20:46
20:10,21:08,21:38,19:17,20:20,20:53
20:16,21:15,21:45,19:24,20:27,21:00
20:22,21:22,21:52,19:31,20:34,21:07
20:29,21:29,21:59,19:38,20:41,21:14
20:36,21:36,22:06,19:45,20:48,21:21
20:43,21:43,22:13,19:52,20:55,21:29
20:50,21:50,22:20,19:59,21:03,21:38
20:57,21:57,22:28,20:06,21:11,21:47
21:04,22:04,22:36,20:13,21:19,21:56
21:11,22:12,22:44,20:20,21:27,22:05
21:18,22:20,22:53,20:27,21:35,22:14
21:25,22:28,23:02,20:34,21:43,22:23
21:33,22:36,23:12,20:41,21:52,22:32
21:41,22:45,23:22,20:49,22:01,22:42
21:49,22:54,23:34,20:57,22:10,22:53
21:57,23:03,23:47,21:05,22:20,23:05
22:05,23:12,0:00,21:13,22:31,23:18
22:13,23:22,,21:21,22:42,
22:21,23:34,,21:30,22:53,
22:30,23:47,,21:39,23:05,
22:39,0:00,,21:49,23:18,
22:48,,,21:59,,
22:57,,,22:09,,
23:06,,,22:20,,
23:15,,,22:31,,
23:24,,,22:42,,
23:35,,,22:53,,
23:47,,,23:05,,
0:00,,,23:18,,
